出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值 
"114/03/26","102","2","1906","寶隆","555420.00","2269814.00","2825234.00","255886.00","605726.00","861612.00","1510000.00","315.00","367459.00","-3677.00","-23907.00","1850190.00","--","--","113432.00","1963622.00","0.00","4082937.00","12.59"
"114/03/26","102","2","1907","永豐餘","36685513.00","60099632.00","96785145.00","28276328.00","23607448.00","51883776.00","16603715.00","342573.00","13103070.00","1768084.00","--","31817442.00","--","--","13083927.00","44901369.00","0.00","0.00","19.16"
"114/03/26","102","2","1909","榮成","12647332.00","27849591.00","40496923.00","14126010.00","12937146.00","27063156.00","6871133.00","758343.00","3499138.00","138733.00","-33528.00","11233819.00","--","--","2199948.00","13433767.00","0.00","3560000.00","16.43"
"114/03/26","102","2","2002","中鋼","148013269.00","513273960.00","661287229.00","175491128.00","179277771.00","354768899.00","153107445.00","36664652.00","92692583.00","6088342.00","-8581510.00","279971512.00","--","--","26546818.00","306518330.00","0.00","309761000.00","18.66"
"114/03/26","102","2","2006","東和鋼鐵","15850555.00","22473893.00","38324448.00","9022505.00","7257726.00","16280231.00","9982021.00","6225686.00","6099686.00","-384310.00","0.00","21923083.00","0.00","--","121134.00","22044217.00","0.00","0.00","21.96"
"114/03/26","102","2","2007","燁興","2308501.00","11281587.00","13590088.00","3728942.00","4634682.00","8363624.00","6306516.00","673.00","-1079859.00","-866.00","0.00","5226464.00","--","--","0.00","5226464.00","0.00","0.00","8.29"
"114/03/26","102","2","2008","高興昌","2786115.00","4085679.00","6871794.00","657181.00","419552.00","1076733.00","4238266.00","110224.00","1601799.00","-155228.00","--","--","--","--","--","5795061.00","0.00","0.00","13.67"
"114/03/26","102","2","2009","第一銅","2311631.00","3692675.00","6004306.00","1334404.00","419637.00","1754041.00","3596222.00","4619.00","811584.00","-162160.00","--","--","--","--","--","4250265.00","0.00","0.00","11.82"
"114/03/26","102","2","2010","春源","11761771.00","6708002.00","18469773.00","5637868.00","1812051.00","7449919.00","6476554.00","159848.00","3435234.00","252282.00","0.00","10323918.00","--","--","695936.00","11019854.00","0.00","0.00","15.94"
"114/03/26","102","2","2012","春雨","7658440.00","4337699.00","11996139.00","6599207.00","1264808.00","7864015.00","2877740.00","20433.00","625983.00","361307.00","-288910.00","3596553.00","--","--","535571.00","4132124.00","0.00","23830450.00","13.63"
"114/03/26","102","2","2013","中鋼構","10107394.00","4083808.00","14191202.00","9531382.00","384039.00","9915421.00","2000000.00","1172876.00","1071313.00","167754.00","-136162.00","4275781.00","--","--","0.00","4275781.00","0.00","6804767.00","22.13"
"114/03/26","102","2","2014","中鴻","10601055.00","25712322.00","36313377.00","15133883.00","12628174.00","27762057.00","14355444.00","903.00","-5344780.00","-460247.00","--","8551320.00","--","--","--","8551320.00","0.00","0.00","5.96"
"114/03/26","102","2","2015","豐興","9887183.00","9742137.00","19629320.00","3767678.00","760182.00","4527860.00","5815994.00","447280.00","8826054.00","12132.00","0.00","15101460.00","--","--","0.00","15101460.00","0.00","0.00","25.97"
"114/03/26","102","2","2017","官田鋼","2652705.00","5434849.00","8087554.00","1972334.00","1124571.00","3096905.00","3880955.00","703780.00","-454043.00","-1977.00","-58772.00","4069943.00","--","--","920706.00","4990649.00","0.00","4675913.00","10.61"
"114/03/26","102","2","2020","美亞","3167124.00","3825379.00","6992503.00","2766277.00","393378.00","3159655.00","2625331.00","331468.00","613351.00","5916.00","0.00","3576066.00","--","--","256782.00","3832848.00","0.00","0.00","13.62"
"114/03/26","102","2","2022","聚亨","5955586.00","7938637.00","13894223.00","5758457.00","1124311.00","6882768.00","5124999.00","4070.00","-364417.00","458763.00","--","5223415.00","--","--","1788040.00","7011455.00","0.00","0.00","10.19"
"114/03/26","102","2","2023","燁輝","25507185.00","42896913.00","68404098.00","21008882.00","16460381.00","37469263.00","16353422.00","4622016.00","4471959.00","-23921.00","0.00","25423476.00","--","--","5511359.00","30934835.00","0.00","0.00","15.55"
"114/03/26","102","2","2024","志聯","1129711.00","1330421.00","2460132.00","859594.00","434444.00","1294038.00","1095500.00","0.00","-18340.00","7995.00","0.00","1085155.00","0.00","--","80939.00","1166094.00","0.00","0.00","9.91"
"114/03/26","102","2","2025","千興","1235694.00","1725828.00","2961522.00","1161131.00","21635.00","1182766.00","3228341.00","449535.00","-1882914.00","19592.00","-35833.00","1778721.00","--","--","35.00","1778756.00","0.00","41666788.00","6.33"
"114/03/26","102","2","2027","大成鋼","27548238.00","7570780.00","35119018.00","10578180.00","12286603.00","22864783.00","7770970.00","1133488.00","1400719.00","-99306.00","-276570.00","9929301.00","--","--","2324934.00","12254235.00","0.00","19013000.00","14.41"
"114/03/26","102","2","2028","威致","2305538.00","4305964.00","6611502.00","4418614.00","111242.00","4529856.00","2650000.00","46190.00","-614544.00","--","--","--","--","--","--","2081646.00","0.00","0.00","7.86"
"114/03/26","102","2","2029","盛餘","5099419.00","4898206.00","9997625.00","1003308.00","1056676.00","2059984.00","3211800.00","898403.00","3738668.00","35278.00","0.00","7884149.00","--","--","53492.00","7937641.00","0.00","0.00","24.55"
"114/03/26","102","2","2030","彰源","6398885.00","4415471.00","10814356.00","4382678.00","3397011.00","7779689.00","2728819.00","443263.00","3467.00","23429.00","-164323.00","3034655.00","--","--","12.00","3034667.00","0.00","15774000.00","11.80"
"114/03/26","102","2","2031","新光鋼","8014824.00","4185450.00","12200274.00","5991655.00","1097694.00","7089349.00","2768023.00","984084.00","1389882.00","-84647.00","0.00","5057342.00","--","--","53583.00","5110925.00","0.00","0.00","18.27"
"114/03/26","102","2","2032","新鋼","1226088.00","895002.00","2121090.00","214751.00","280202.00","494953.00","1305215.00","107011.00","213805.00","106.00","--","--","--","--","--","1626137.00","0.00","0.00","12.46"
"114/03/26","102","2","2033","佳大","773050.00","631440.00","1404490.00","446198.00","40183.00","486381.00","806945.00","17629.00","114986.00","-21451.00","0.00","--","--","--","--","918109.00","0.00","0.00","11.38"
"114/03/26","102","2","2034","允強","8635265.00","2988922.00","11624187.00","3321429.00","1744742.00","5066171.00","3701189.00","1848637.00","995048.00","13142.00","0.00","6558016.00","--","--","0.00","6558016.00","0.00","0.00","17.72"
"114/03/26","102","2","2038","海光","4380920.00","3983830.00","8364750.00","3464471.00","1606513.00","5070984.00","1726329.00","267906.00","917037.00","0.00","0.00","2911272.00","--","--","382494.00","3293766.00","0.00","0.00","16.86"
"114/03/26","102","2","2049","上銀","9633207.00","15622516.00","25255723.00","9108328.00","5909785.00","15018113.00","2538208.00","308630.00","6995127.00","-33950.00","--","9808015.00","--","--","429595.00","10237610.00","0.00","0.00","39.80"
"114/03/26","102","2","2059","川湖","5362127.00","1622057.00","6984184.00","1300174.00","662050.00","1962224.00","940218.00","611708.00","3466794.00","3240.00","0.00","5021960.00","--","--","0.00","5021960.00","0.00","0.00","53.41"
"114/03/26","102","2","2062","橋椿","4593337.00","2486003.00","7079340.00","1795761.00","868446.00","2664207.00","1630000.00","1321841.00","1438233.00","25059.00","--","4415133.00","--","--","--","4415133.00","0.00","0.00","27.09"
"114/03/26","102","2","2101","南港","10218553.00","10296642.00","20515195.00","7784715.00","1721046.00","9505761.00","8798940.00","119042.00","3453116.00","836958.00","-2198622.00","11009434.00","--","--","0.00","11009434.00","0.00","45959000.00","13.22"
"114/03/26","102","2","2102","泰豐","5784499.00","7406921.00","13191420.00","1998045.00","2193631.00","4191676.00","4233244.00","162163.00","4743382.00","43990.00","-183035.00","8999744.00","--","--","0.00","8999744.00","0.00","11716574.00","22.99"
"114/03/26","102","2","2103","台橡","17303390.00","18141448.00","35444838.00","11899062.00","6454633.00","18353695.00","7863904.00","849.00","6228852.00","1051875.00","0.00","15145480.00","--","--","1945663.00","17091143.00","0.00","0.00","19.26"
"114/03/26","102","2","2104","國際中橡","15674684.00","16033348.00","31708032.00","10311474.00","4113767.00","14425241.00","5492241.00","3764811.00","3639280.00","3394956.00","-290088.00","16001200.00","--","--","1281591.00","17282791.00","0.00","10357462.00","29.69"
"114/03/26","102","2","2105","正新","57332605.00","108562497.00","165895102.00","50368175.00","45516625.00","95884800.00","32414155.00","52576.00","35836877.00","1164670.00","--","69468278.00","--","--","542024.00","70010302.00","0.00","0.00","24.65"
"114/03/26","102","2","2106","建大","19250499.00","9841287.00","29091786.00","7879933.00","5911947.00","13791880.00","7630300.00","41.00","7548453.00","121112.00","0.00","15299906.00","--","--","0.00","15299906.00","0.00","0.00","20.85"
"114/03/26","102","2","2107","厚生","8089922.00","4493974.00","12583896.00","2605194.00","266499.00","2871693.00","4971894.00","535995.00","4321892.00","-116613.00","0.00","9713168.00","--","--","-965.00","9712203.00","0.00","0.00","19.54"
"114/03/26","102","2","2108","南帝","3810101.00","4020705.00","7830806.00","1545671.00","505816.00","2051487.00","3990319.00","--","1611052.00","31457.00","--","5632828.00","--","--","146491.00","5779319.00","0.00","0.00","14.82"
"114/03/26","102","2","2109","華豐","3923604.00","4281944.00","8205548.00","2982532.00","1254395.00","4236927.00","3923567.00","9177.00","-881121.00","128938.00","0.00","3180561.00","--","--","788060.00","3968621.00","0.00","0.00","8.11"
"114/03/26","102","2","2114","鑫永銓","1309368.00","1184964.00","2494332.00","672380.00","106363.00","778743.00","613866.00","233619.00","868084.00","20.00","--","1715589.00","--","--","--","1715589.00","0.00","0.00","27.95"
"114/03/26","102","2","2201","裕隆","83426427.00","83905104.00","167331531.00","83038210.00","8447021.00","91485231.00","15729199.00","6450357.00","44060565.00","1202641.00","-376304.00","67066458.00","--","--","8779842.00","75846300.00","0.00","11838582.00","42.96"
"114/03/26","102","2","2204","中華","23283377.00","35193023.00","58476400.00","8823247.00","2126754.00","10950001.00","13840508.00","6370834.00","24143424.00","608821.00","--","44963587.00","--","--","2562812.00","47526399.00","0.00","0.00","32.49"
"114/03/26","102","2","2206","三陽工業","20238873.00","18951413.00","39190286.00","13158855.00","10915976.00","24074831.00","8963768.00","1681049.00","5129797.00","-1459131.00","-1382555.00","12932928.00","--","--","2182527.00","15115455.00","0.00","62663349.00","15.51"
"114/03/26","102","2","2207","和泰車","88563440.00","43030027.00","131593467.00","81912657.00","15572753.00","97485410.00","5461792.00","263060.00","22882791.00","532435.00","--","29140078.00","--","--","4967979.00","34108057.00","0.00","0.00","53.35"
"114/03/26","102","2","2208","台船","14597291.00","10938172.00","25535463.00","9369527.00","2646555.00","12016082.00","7435652.00","1965.00","6028977.00","--","--","13466594.00","--","--","52787.00","13519381.00","0.00","0.00","18.11"
"114/03/26","102","2","2227","裕日車","15385822.00","15496989.00","30882811.00","6093591.00","4061932.00","10155523.00","3000000.00","6129405.00","11459753.00","138130.00","--","20727288.00","--","--","--","20727288.00","0.00","0.00","69.09"
"114/03/26","102","2","2228","劍麟","1443272.00","1108679.00","2551951.00","814339.00","137376.00","951715.00","650330.00","182199.00","758198.00","9509.00","--","1600236.00","--","--","--","1600236.00","0.00","0.00","24.61"
"114/03/26","102","2","2231","為升","1120858.00","826171.00","1947029.00","764726.00","7983.00","772709.00","605890.00","34126.00","465118.00","36576.00","--","1141710.00","--","--","32610.00","1174320.00","0.00","0.00","18.84"
"114/03/26","102","2","2233","宇隆","1048787.00","824150.00","1872937.00","602473.00","129806.00","732279.00","412148.00","384852.00","328931.00","14727.00","--","1140658.00","--","--","0.00","1140658.00","0.00","0.00","30.44"
"114/03/26","102","2","2301","光寶科","138087008.00","64639169.00","202726177.00","98412744.00","29096322.00","127509066.00","23206878.00","27045436.00","16704500.00","2167799.00","-1334660.00","67789953.00","--","--","7427158.00","75217111.00","2540250.00","27978772.00","29.76"
"114/03/26","102","2","2302","麗正","468159.00","1604208.00","2072367.00","387213.00","91182.00","478395.00","1600029.00","9.00","-2531.00","-3535.00","0.00","1593972.00","--","--","0.00","1593972.00","0.00","0.00","9.96"
"114/03/26","102","2","2303","聯電","92899530.00","210192343.00","303091873.00","57616303.00","35571589.00","93187892.00","126541173.00","45343470.00","27833631.00","7885742.00","-2365246.00","205238770.00","--","--","4665211.00","209903981.00","0.00","216078737.00","16.50"
"114/03/26","102","2","2305","全友","1081866.00","934747.00","2016613.00","800901.00","55346.00","856247.00","2056608.00","0.00","-881890.00","1076.00","-49781.00","1126013.00","--","--","34353.00","1160366.00","0.00","2934365.00","5.55"
"114/03/26","102","2","2308","台達電","113992219.00","66796301.00","180788520.00","69478870.00","16762013.00","86240883.00","24273645.00","25218162.00","33802641.00","-2280967.00","--","81013481.00","--","--","13534156.00","94547637.00","0.00","0.00","33.38"
"114/03/26","102","2","2312","金寶","18244045.00","23149050.00","41393095.00","13205101.00","11030439.00","24235540.00","14582332.00","589552.00","2663671.00","770771.00","-1763787.00","16842539.00","--","--","315016.00","17157555.00","0.00","144082408.00","12.82"
"114/03/26","102","2","2313","華通","18907338.00","17930163.00","36837501.00","11294982.00","9865723.00","21160705.00","11918206.00","1016898.00","1531954.00","1209738.00","--","15676796.00","--","--","0.00","15676796.00","0.00","0.00","13.15"
"114/03/26","102","2","2314","台揚","4871877.00","2514779.00","7386656.00","3850274.00","525210.00","4375484.00","2944506.00","1622497.00","-1567819.00","10238.00","--","3009422.00","--","--","1750.00","3011172.00","0.00","0.00","10.22"
"114/03/26","102","2","2316","楠梓電","4565391.00","6236319.00","10801710.00","2878071.00","2087846.00","4965917.00","3189341.00","266098.00","2433240.00","46039.00","-98925.00","5835793.00","--","--","--","5835793.00","104450.00","1896964.00","18.40"
"114/03/26","102","2","2317","鴻海","1440942854.00","510422565.00","1951365419.00","1102743685.00","119562026.00","1222305711.00","137017422.00","59505263.00","462255883.00","31994231.00","-18901.00","690753898.00","--","--","38305810.00","729059708.00","0.00","1302812.00","58.37"
"114/03/26","102","2","2321","東訊","3341618.00","698994.00","4040612.00","3295187.00","141883.00","3437070.00","6306652.00","--","-5702202.00","-287623.00","-13784.00","303043.00","--","--","300499.00","603542.00","0.00","2821000.00","0.48"
"114/03/26","102","2","2323","中環","14776818.00","31890305.00","46667123.00","11048677.00","3083944.00","14132621.00","27129098.00","4886338.00","-159280.00","-78953.00","-175379.00","31601824.00","--","--","932678.00","32534502.00","0.00","9241094.00","11.69"
"114/03/26","102","2","2324","仁寶","258538691.00","53228313.00","311767004.00","194628250.00","2946348.00","197574598.00","44126526.00","16229757.00","53415690.00","-6176069.00","-2007725.00","105588179.00","--","--","8604227.00","114192406.00","0.00","108533431.00","24.53"
"114/03/26","102","2","2327","國巨","27019468.00","24883917.00","51903385.00","16695563.00","385446.00","17081009.00","22053084.00","1321676.00","11452149.00","-103043.00","0.00","34723866.00","--","--","98510.00","34822376.00","0.00","0.00","15.75"
"114/03/26","102","2","2328","廣宇","9918349.00","8787221.00","18705570.00","5644633.00","1530393.00","7175026.00","5174013.00","1385979.00","2683835.00","922713.00","--","10166540.00","--","--","1364004.00","11530544.00","0.00","0.00","19.96"
"114/03/26","102","2","2329","華泰","3461935.00","10258620.00","13720555.00","6541321.00","2690202.00","9231523.00","8060158.00","--","-3839783.00","155559.00","--","4375934.00","--","--","113098.00","4489032.00","0.00","0.00","5.43"
"114/03/26","102","2","2330","台積電","352462353.00","817423101.00","1169885454.00","243631467.00","180017716.00","423649183.00","259283058.00","55828587.00","422022762.00","8777348.00","--","745911755.00","--","--","324516.00","746236271.00","0.00","0.00","28.77"
"114/03/26","102","2","2331","精英","24048209.00","11420674.00","35468883.00","20060976.00","83047.00","20144023.00","7335801.00","6461790.00","1465393.00","-203743.00","--","15059241.00","--","--","265619.00","15324860.00","0.00","0.00","20.53"
"114/03/26","102","2","2332","友訊","18521760.00","7261601.00","25783361.00","10513786.00","2260748.00","12774534.00","6475803.00","2131492.00","5504795.00","-540345.00","-807960.00","12763785.00","--","--","245042.00","13008827.00","0.00","38807000.00","20.97"
"114/03/26","102","2","2337","旺宏","26553398.00","29798480.00","56351878.00","11300945.00","14015579.00","25316524.00","35214623.00","344016.00","-4776536.00","348643.00","-159061.00","30971685.00","--","--","63669.00","31035354.00","0.00","3899382.00","8.80"
"114/03/26","102","2","2338","光罩","2361795.00","2226253.00","4588048.00","598260.00","53290.00","651550.00","2627136.00","322917.00","830965.00","-17323.00","-265375.00","3498320.00","--","--","438178.00","3936498.00","0.00","44903372.00","16.06"
"114/03/26","102","2","2340","台亞","7126829.00","5100004.00","12226833.00","3134727.00","2062206.00","5196933.00","5456621.00","618435.00","986408.00","-8403.00","-26699.00","7026362.00","--","--","3538.00","7029900.00","0.00","1107276.00","12.90"
"114/03/26","102","2","2342","茂矽","1849046.00","3676792.00","5525838.00","2175985.00","189912.00","2365897.00","3722549.00","3.00","-1009940.00","352562.00","-3.00","3065171.00","--","--","94770.00","3159941.00","0.00","86.00","8.23"
"114/03/26","102","2","2344","華邦電","21693290.00","34034083.00","55727373.00","10792001.00","9113154.00","19905155.00","36888322.00","2149976.00","-4422072.00","253407.00","-106387.00","34763246.00","--","--","1058972.00","35822218.00","0.00","7518364.00","9.44"
"114/03/26","102","2","2345","智邦","11032126.00","2728678.00","13760804.00","6591327.00","325705.00","6917032.00","5262904.00","578667.00","868398.00","174493.00","-50999.00","6833463.00","--","--","10309.00","6843772.00","0.00","2209867.00","13.04"
"114/03/26","102","2","2347","聯強","96385655.00","21519933.00","117905588.00","76019343.00","519201.00","76538544.00","15868889.00","14161600.00","11653542.00","-1029602.00","--","40654429.00","--","--","712615.00","41367044.00","0.00","0.00","25.62"
"114/03/26","102","2","2348","海悅","716213.00","50088.00","766301.00","350720.00","0.00","350720.00","856000.00","0.00","-440420.00","0.00","--","415580.00","--","--","1.00","415581.00","0.00","0.00","4.85"
"114/03/26","102","2","2349","錸德","12489628.00","30050249.00","42539877.00","9755801.00","5192767.00","14948568.00","26154274.00","1801136.00","-2389008.00","-652897.00","-2597373.00","22316132.00","--","--","5275177.00","27591309.00","0.00","45457903.00","8.68"
"114/03/26","102","2","2351","順德","4899974.00","4971682.00","9871656.00","3097469.00","2703574.00","5801043.00","1802253.00","428416.00","1639006.00","1038.00","--","3870713.00","--","--","199900.00","4070613.00","0.00","0.00","21.48"
"114/03/26","102","2","2352","佳世達","48422605.00","42837939.00","91260544.00","47191297.00","22374330.00","69565627.00","19667820.00","0.00","-1451985.00","1101520.00","-213.00","19317142.00","0.00","--","2377775.00","21694917.00","0.00","51000.00","9.82"
"114/03/26","102","2","2353","宏��","176608083.00","56507556.00","233115639.00","131916194.00","24468213.00","156384407.00","28347268.00","43707727.00","12211324.00","-1483013.00","-6054286.00","76729020.00","--","--","2212.00","76731232.00","0.00","112365290.00","28.18"
"114/03/26","102","2","2354","鴻準","64564242.00","25684310.00","90248552.00","23737242.00","633802.00","24371044.00","13491816.00","6331741.00","42630970.00","3305476.00","--","65760003.00","--","--","117505.00","65877508.00","0.00","0.00","53.16"
"114/03/26","102","2","2355","敬鵬","13968637.00","7784652.00","21753289.00","8263925.00","472424.00","8736349.00","3974954.00","1568318.00","6402361.00","402846.00","--","12348479.00","--","--","668461.00","13016940.00","0.00","0.00","31.07"
"114/03/26","102","2","2356","英業達","143447902.00","47408293.00","190856195.00","117307894.00","15359758.00","132667652.00","35874751.00","2893298.00","10736456.00","1580075.00","0.00","51084580.00","--","--","7103963.00","58188543.00","0.00","0.00","14.24"
"114/03/26","102","2","2357","華碩","224297158.00","54746524.00","279043682.00","143307998.00","6352464.00","149660462.00","7527603.00","4514649.00","108217482.00","7415526.00","--","127675260.00","--","--","1707960.00","129383220.00","0.00","0.00","169.61"
"114/03/26","102","2","2359","所羅門","3482175.00","2005877.00","5488052.00","979632.00","28336.00","1007968.00","1880577.00","75737.00","2077297.00","66335.00","-6139.00","4093807.00","--","--","386277.00","4480084.00","0.00","110148.00","21.78"
"114/03/26","102","2","2360","致茂","7631860.00","4589657.00","12221517.00","3908696.00","301852.00","4210548.00","3767599.00","938736.00","2854889.00","326135.00","-35900.00","7851459.00","--","--","159510.00","8010969.00","0.00","1925579.00","20.95"
"114/03/26","102","2","2362","藍天","7596581.00","41980674.00","49577255.00","13898338.00","23404068.00","37302406.00","7009670.00","1537425.00","3862580.00","1060855.00","-1195681.00","12274849.00","--","--","--","12274849.00","0.00","44851265.00","18.71"
"114/03/26","102","2","2363","矽統","1609630.00","6625972.00","8235602.00","173861.00","0.00","173861.00","6277330.00","118738.00","-463703.00","2270486.00","-141110.00","8061741.00","--","--","0.00","8061741.00","0.00","14198004.00","13.14"
"114/03/26","102","2","2364","倫飛","801193.00","949171.00","1750364.00","729668.00","5754.00","735422.00","1901615.00","3397.00","-491398.00","10233.00","-409026.00","1014821.00","--","--","121.00","1014942.00","0.00","6087783.00","5.51"
"114/03/26","102","2","2365","昆盈","5233184.00","1766577.00","6999761.00","2394696.00","193171.00","2587867.00","2946001.00","602847.00","1119047.00","-218221.00","-122424.00","4327250.00","--","--","84644.00","4411894.00","0.00","6800000.00","15.04"
"114/03/26","102","2","2367","燿華","6292722.00","12123704.00","18416426.00","5496350.00","3468774.00","8965124.00","5717934.00","3368715.00","28548.00","293442.00","-62173.00","9346466.00","--","--","104836.00","9451302.00","0.00","5475000.00","16.50"
"114/03/26","102","2","2368","金像電","11358527.00","10968072.00","22326599.00","11811204.00","4019365.00","15830569.00","5649129.00","1417888.00","-421789.00","-27968.00","-121230.00","6496030.00","--","--","0.00","6496030.00","0.00","9651750.00","11.70"
"114/03/26","102","2","2369","菱生","3685863.00","4753029.00","8438892.00","1709212.00","375863.00","2085075.00","3801023.00","1608112.00","953029.00","-9476.00","-176415.00","6176273.00","--","--","177544.00","6353817.00","0.00","5658911.00","16.49"
"114/03/26","102","2","2371","大同","81650158.00","129745917.00","211396075.00","109346368.00","39905245.00","149251613.00","23395367.00","827392.00","9978210.00","-463359.00","-807200.00","32930410.00","--","--","29214052.00","62144462.00","0.00","70931341.00","14.52"
"114/03/26","102","2","2373","震旦行","6365408.00","5680976.00","12046384.00","4337453.00","1303865.00","5641318.00","3374322.00","1516713.00","2259523.00","335865.00","-1689473.00","5796950.00","--","--","608116.00","6405066.00","0.00","35751997.00","19.22"
"114/03/26","102","2","2374","佳能","10745571.00","6427196.00","17172767.00","7365673.00","296878.00","7662551.00","4489874.00","1428351.00","3863722.00","-276503.00","--","9505444.00","--","--","4772.00","9510216.00","0.00","0.00","21.17"
"114/03/26","102","2","2375","凱美","2976066.00","376186.00","3352252.00","1606155.00","5226.00","1611381.00","1922960.00","--","-185994.00","3905.00","--","1740871.00","--","--","--","1740871.00","0.00","0.00","9.05"
"114/03/26","102","2","2376","技嘉","27726358.00","7791467.00","35517825.00","14688082.00","441547.00","15129629.00","6262534.00","4586704.00","9412040.00","116469.00","0.00","20377747.00","--","--","10449.00","20388196.00","0.00","0.00","32.54"
"114/03/26","102","2","2377","微星","30831123.00","6491023.00","37322146.00","15356403.00","239307.00","15595710.00","8448562.00","2915327.00","10254790.00","98692.00","0.00","21717371.00","--","--","9065.00","21726436.00","0.00","0.00","25.71"
"114/03/26","102","2","2379","瑞昱","26170380.00","7039946.00","33210326.00","14226108.00","916147.00","15142255.00","5115394.00","4342955.00","8655580.00","-55833.00","--","18058096.00","--","--","9975.00","18068071.00","0.00","0.00","36.20"
"114/03/26","102","2","2380","虹光","2756406.00","1819501.00","4575907.00","811465.00","194247.00","1005712.00","2202106.00","761114.00","514824.00","133346.00","-41195.00","3570195.00","--","--","0.00","3570195.00","0.00","3625078.00","16.48"
"114/03/26","102","2","2382","廣達","432490904.00","62387182.00","494878086.00","351391190.00","22394414.00","373785604.00","38542584.00","13855310.00","68691171.00","-7187743.00","-333094.00","113568228.00","--","--","7524254.00","121092482.00","0.00","8108885.00","29.53"
"114/03/26","102","2","2383","台光電","9183893.00","5199041.00","14382934.00","6799738.00","1197656.00","7997394.00","3110562.00","365610.00","2551045.00","342365.00","0.00","6369582.00","--","--","15958.00","6385540.00","0.00","0.00","20.48"
"114/03/26","102","2","2385","群光","33541181.00","14689413.00","48230594.00","23916753.00","3897682.00","27814435.00","7147360.00","2258756.00","9153080.00","-26242.00","-311277.00","18221677.00","--","--","2194482.00","20416159.00","0.00","36082186.00","28.48"
"114/03/26","102","2","2387","精元","8073444.00","4951351.00","13024795.00","3947181.00","1235791.00","5182972.00","3697803.00","59642.00","3447625.00","64167.00","-289455.00","6979782.00","--","--","862041.00","7841823.00","0.00","16794000.00","19.77"
"114/03/26","102","2","2388","威盛","4293111.00","5102504.00","9395615.00","3062913.00","2672825.00","5735738.00","4933034.00","0.00","-1561116.00","10443.00","--","3382361.00","--","--","277516.00","3659877.00","0.00","0.00","6.86"
"114/03/26","102","2","2390","云辰","1205812.00","2232656.00","3438468.00","722390.00","163087.00","885477.00","2153033.00","241904.00","211602.00","-66153.00","--","2540386.00","--","--","12605.00","2552991.00","0.00","0.00","11.80"
"114/03/26","102","2","2392","正崴","27709497.00","30676105.00","58385602.00","25719819.00","7083999.00","32803818.00","4944439.00","8779995.00","7344610.00","1458996.00","--","22528040.00","--","--","3053744.00","25581784.00","0.00","0.00","45.56"
"114/03/26","102","2","2393","億光","15503211.00","15362588.00","30865799.00","11028917.00","4436841.00","15465758.00","4192013.00","7380419.00","2879514.00","-98481.00","--","14353465.00","--","--","1046576.00","15400041.00","0.00","0.00","34.24"
"114/03/26","102","2","2395","研華","16423624.00","10384986.00","26808610.00","9093928.00","716216.00","9810144.00","5656272.00","4793858.00","6427013.00","720.00","0.00","16877863.00","--","--","120603.00","16998466.00","0.00","0.00","29.84"
"114/03/26","102","2","2397","友通","3160317.00","396396.00","3556713.00","735601.00","94186.00","829787.00","1148399.00","789318.00","827491.00","-38284.00","--","2726924.00","--","--","2.00","2726926.00","0.00","0.00","23.75"
"114/03/26","102","2","2399","映泰","3189101.00","628238.00","3817339.00","1182503.00","88077.00","1270580.00","1781000.00","91712.00","700503.00","-26456.00","--","2546759.00","--","--","--","2546759.00","0.00","0.00","14.30"
"114/03/26","102","2","2401","凌陽","8981703.00","5742790.00","14724493.00","2728063.00","1681373.00","4409436.00","5969099.00","963014.00","1760353.00","228921.00","-155236.00","8766151.00","--","--","1548906.00","10315057.00","0.00","8474996.00","14.90"
"114/03/26","102","2","2402","毅嘉","5358858.00","4931273.00","10290131.00","3916222.00","7201.00","3923423.00","3320431.00","2080183.00","641960.00","324134.00","0.00","6366708.00","--","--","--","6366708.00","0.00","0.00","19.17"
"114/03/26","102","2","2404","漢唐","9554668.00","2107899.00","11662567.00","6699104.00","224995.00","6924099.00","2382334.00","581558.00","1927191.00","-139283.00","-15042.00","4736758.00","--","--","1710.00","4738468.00","0.00","810615.00","19.95"
"114/03/26","102","2","2405","輔信","7803488.00","918659.00","8722147.00","4749803.00","41906.00","4791709.00","3401313.00","220300.00","435327.00","-131749.00","0.00","3925191.00","--","--","5247.00","3930438.00","0.00","0.00","11.54"
"114/03/26","102","2","2406","國碩","5524496.00","5362148.00","10886644.00","2530832.00","2266938.00","4797770.00","2919652.00","1222984.00","662491.00","-8407.00","0.00","4796720.00","--","--","1292154.00","6088874.00","0.00","0.00","16.43"
"114/03/26","102","2","2408","南亞科","28992784.00","69246590.00","98239374.00","84839543.00","9390248.00","94229791.00","239606194.00","3600271.00","-239016344.00","6731.00","-347533.00","3849319.00","--","--","160264.00","4009583.00","266000.00","6869820.00","0.16"
"114/03/26","102","2","2409","友達","175493823.00","346387451.00","521881274.00","175002243.00","172288755.00","347290998.00","96242451.00","60504027.00","614341.00","3356953.00","--","160717772.00","--","--","13872504.00","174590276.00","0.00","0.00","16.70"
