出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值 
"114/03/26","103","3","1906","寶隆","302099.00","4350845.00","4652944.00","934739.00","622393.00","1557132.00","1510000.00","356.00","541027.00","858712.00","-6962.00","2903133.00","--","--","192679.00","3095812.00","0.00","0.00","1188937.00","19.38"
"114/03/26","103","3","1907","永豐餘","37632413.00","72001814.00","109634227.00","35822176.00","25599537.00","61421713.00","16603715.00","621483.00","12834777.00","8318378.00","--","38378353.00","--","--","9834161.00","48212514.00","0.00","0.00","0.00","23.11"
"114/03/26","103","3","1909","榮成","16856950.00","29774821.00","46631771.00","18029033.00","12696814.00","30725847.00","8371133.00","1211508.00","4153882.00","1136045.00","-27254.00","14845314.00","--","--","1060610.00","15905924.00","0.00","0.00","2810000.00","17.79"
"114/03/26","103","3","2002","中鋼","147602964.00","536757578.00","684360542.00","144814012.00","215385239.00","360199251.00","157731290.00","37203600.00","100092541.00","8391652.00","-8587461.00","294831622.00","--","--","29329669.00","324161291.00","0.00","0.00","318369000.00","19.08"
"114/03/26","103","3","2006","東和鋼鐵","15420830.00","22327690.00","37748520.00","8389480.00","6713092.00","15102572.00","9982215.00","6225993.00","6761467.00","-431064.00","0.00","22538611.00","0.00","--","107337.00","22645948.00","0.00","0.00","0.00","22.58"
"114/03/26","103","3","2007","燁興","2621939.00","10985576.00","13607515.00","1996318.00","7253506.00","9249824.00","6306516.00","673.00","-1949205.00","-293.00","0.00","4357691.00","--","--","0.00","4357691.00","0.00","0.00","0.00","6.91"
"114/03/26","103","3","2008","高興昌","976396.00","3983594.00","4959990.00","851876.00","390478.00","1242354.00","2754873.00","110224.00","978099.00","-125560.00","--","--","--","--","--","3717636.00","0.00","0.00","0.00","13.49"
"114/03/26","103","3","2009","第一銅","2685266.00","3527177.00","6212443.00","1682629.00","401756.00","2084385.00","3596222.00","4619.00","859512.00","-332295.00","--","--","--","--","--","4128058.00","0.00","0.00","0.00","11.48"
"114/03/26","103","3","2010","春源","12003035.00","6886950.00","18889985.00","6290822.00","1736131.00","8026953.00","6476554.00","159848.00","3320123.00","233933.00","--","10190458.00","--","--","672574.00","10863032.00","0.00","0.00","0.00","15.73"
"114/03/26","103","3","2012","春雨","6948026.00","4098307.00","11046333.00","5762019.00","1227297.00","6989316.00","2877740.00","32348.00","632419.00","282256.00","-288910.00","3535853.00","--","--","521164.00","4057017.00","0.00","0.00","23830450.00","13.40"
"114/03/26","103","3","2013","中鋼構","9680323.00","3877253.00","13557576.00","8635765.00","526407.00","9162172.00","2000000.00","1197373.00","1107900.00","226293.00","-136162.00","4395404.00","--","--","0.00","4395404.00","0.00","0.00","6804767.00","22.75"
"114/03/26","103","3","2014","中鴻","9719569.00","24914637.00","34634206.00","16913030.00","8594842.00","25507872.00","14355444.00","903.00","-5055740.00","-174273.00","--","9126334.00","--","--","--","9126334.00","0.00","0.00","0.00","6.36"
"114/03/26","103","3","2015","豐興","9299211.00","9907057.00","19206268.00","3210634.00","743051.00","3953685.00","5815994.00","447280.00","9046235.00","-56926.00","0.00","15252583.00","0.00","--","0.00","15252583.00","0.00","0.00","0.00","26.23"
"114/03/26","103","3","2017","官田鋼","2358775.00","5695612.00","8054387.00","1946029.00","1127527.00","3073556.00","3848775.00","714129.00","-580414.00","-518.00","-58772.00","3923200.00","--","--","1057631.00","4980831.00","0.00","0.00","4675913.00","10.32"
"114/03/26","103","3","2020","美亞","3291796.00","3429911.00","6721707.00","2408455.00","386238.00","2794693.00","2595331.00","320484.00","792560.00","-49147.00","-5567.00","3653661.00","--","--","273353.00","3927014.00","407000.00","0.00","407000.00","14.12"
"114/03/26","103","3","2022","聚亨","5383894.00","9139586.00","14523480.00","5971421.00","1785768.00","7757189.00","5445911.00","10229.00","-850311.00","487620.00","--","5093449.00","--","--","1672842.00","6766291.00","0.00","0.00","0.00","9.35"
"114/03/26","103","3","2023","燁輝","22971079.00","45547745.00","68518824.00","22865116.00","17003404.00","39868520.00","16680490.00","4622009.00","4824368.00","203722.00","0.00","26330589.00","--","--","2319715.00","28650304.00","0.00","0.00","0.00","15.79"
"114/03/26","103","3","2024","志聯","1082798.00","1185766.00","2268564.00","541159.00","579712.00","1120871.00","1020000.00","0.00","127693.00","0.00","0.00","1147693.00","0.00","--","0.00","1147693.00","0.00","0.00","0.00","11.25"
"114/03/26","103","3","2025","千興","1373651.00","1588860.00","2962511.00","1206433.00","20385.00","1226818.00","3228341.00","449535.00","-1965695.00","59287.00","-35833.00","1735635.00","--","--","58.00","1735693.00","0.00","0.00","41666788.00","6.17"
"114/03/26","103","3","2027","大成鋼","34416293.00","7689526.00","42105819.00","12474541.00","13945498.00","26420039.00","7770970.00","715082.00","3239390.00","17074.00","0.00","11742516.00","--","--","3943264.00","15685780.00","0.00","0.00","0.00","15.11"
"114/03/26","103","3","2028","威致","2306986.00","4428196.00","6735182.00","4860294.00","117736.00","4978030.00","3428580.00","46190.00","-1717618.00","--","--","--","--","--","--","1757152.00","0.00","0.00","0.00","5.13"
"114/03/26","103","3","2029","盛餘","5771546.00","4222495.00","9994041.00","950811.00","996147.00","1946958.00","3211800.00","921236.00","3834577.00","39580.00","0.00","8007193.00","--","--","39890.00","8047083.00","0.00","0.00","0.00","24.93"
"114/03/26","103","3","2030","彰源","7456168.00","4368238.00","11824406.00","4809643.00","3576158.00","8385801.00","2728819.00","473364.00","337437.00","63308.00","-164323.00","3438605.00","--","--","0.00","3438605.00","0.00","0.00","15774000.00","13.37"
"114/03/26","103","3","2031","新光鋼","8823281.00","5008373.00","13831654.00","6269629.00","2134945.00","8404574.00","2777199.00","1040125.00","1489572.00","70173.00","0.00","5377069.00","--","--","50011.00","5427080.00","0.00","0.00","0.00","19.36"
"114/03/26","103","3","2032","新鋼","1215343.00","847413.00","2062756.00","166910.00","273275.00","440185.00","1305215.00","107011.00","210182.00","163.00","--","--","--","--","--","1622571.00","0.00","0.00","0.00","12.43"
"114/03/26","103","3","2033","佳大","714483.00","630928.00","1345411.00","405188.00","19654.00","424842.00","806945.00","17629.00","90311.00","5684.00","0.00","--","--","--","--","920569.00","0.00","0.00","0.00","11.41"
"114/03/26","103","3","2034","允強","10542534.00","3079296.00","13621830.00","5265833.00","1246448.00","6512281.00","3701189.00","1848637.00","1552810.00","6913.00","0.00","7109549.00","--","--","0.00","7109549.00","0.00","0.00","0.00","19.21"
"114/03/26","103","3","2038","海光","3622765.00","4079177.00","7701942.00","3143431.00","1297222.00","4440653.00","1726329.00","268292.00","879594.00","--","0.00","2874215.00","--","--","387074.00","3261289.00","0.00","0.00","0.00","16.65"
"114/03/26","103","3","2049","上銀","12295650.00","17227712.00","29523362.00","9711959.00","7065229.00","16777188.00","2614354.00","308630.00","9244344.00","-41789.00","--","12125539.00","--","--","620635.00","12746174.00","0.00","0.00","0.00","46.38"
"114/03/26","103","3","2059","川湖","6049496.00","1562727.00","7612223.00","855428.00","387943.00","1243371.00","952971.00","796691.00","4613517.00","5673.00","0.00","6368852.00","--","--","0.00","6368852.00","0.00","0.00","0.00","66.83"
"114/03/26","103","3","2062","橋椿","4604115.00","2711026.00","7315141.00","1730691.00","972073.00","2702764.00","1630000.00","1321841.00","1577811.00","82725.00","--","4612377.00","--","--","--","4612377.00","0.00","0.00","0.00","28.30"
"114/03/26","103","3","2101","南港","10569640.00","9604755.00","20174395.00","7603186.00","1590132.00","9193318.00","8798940.00","119042.00","3307979.00","953738.00","-2198622.00","10981077.00","--","--","0.00","10981077.00","0.00","0.00","45959000.00","13.17"
"114/03/26","103","3","2102","泰豐","5061066.00","7310229.00","12371295.00","1865122.00","951617.00","2816739.00","4571904.00","165797.00","4913074.00","86816.00","-183035.00","9554556.00","--","--","--","9554556.00","0.00","0.00","13286594.00","21.52"
"114/03/26","103","3","2103","台橡","15710526.00","17328345.00","33038871.00","11780785.00","3863955.00","15644740.00","8257099.00","849.00","5905024.00","1385200.00","--","15548172.00","--","--","1845959.00","17394131.00","0.00","0.00","0.00","18.83"
"114/03/26","103","3","2104","國際中橡","17124958.00","15363023.00","32487981.00","7899831.00","3659908.00","11559739.00","5492241.00","3776722.00","6067490.00","4669971.00","-290088.00","19716336.00","--","--","1211906.00","20928242.00","0.00","0.00","10357462.00","36.59"
"114/03/26","103","3","2105","正新","52879604.00","111896550.00","164776154.00","43460881.00","39296399.00","82757280.00","32414155.00","52576.00","47559631.00","1313632.00","--","81339994.00","--","--","678880.00","82018874.00","0.00","0.00","0.00","25.09"
"114/03/26","103","3","2106","建大","24923807.00","10892874.00","35816681.00","9076700.00","8344464.00","17421164.00","8164500.00","41.00","9807787.00","423189.00","0.00","18395517.00","0.00","--","--","18395517.00","0.00","0.00","0.00","22.53"
"114/03/26","103","3","2107","厚生","9238390.00","4440677.00","13679067.00","986516.00","219473.00","1205989.00","4971894.00","535995.00","6982939.00","-16777.00","--","12474051.00","--","--","-973.00","12473078.00","0.00","0.00","0.00","25.09"
"114/03/26","103","3","2108","南帝","3765193.00","3671272.00","7436465.00","1104109.00","456949.00","1561058.00","4149932.00","--","1510518.00","48174.00","--","5708624.00","--","--","166783.00","5875407.00","0.00","0.00","0.00","13.76"
"114/03/26","103","3","2109","華豐","4285577.00","4448582.00","8734159.00","2366972.00","1516082.00","3883054.00","3368015.00","139677.00","317434.00","124410.00","--","3949536.00","--","--","901569.00","4851105.00","0.00","0.00","0.00","11.73"
"114/03/26","103","3","2114","鑫永銓","1264565.00","1208642.00","2473207.00","432908.00","44626.00","477534.00","675253.00","233619.00","1086801.00","0.00","--","1995673.00","--","--","--","1995673.00","0.00","0.00","0.00","29.55"
"114/03/26","103","3","2115","六暉-KY","1948620.00","635967.00","2584587.00","646723.00","251568.00","898291.00","709947.00","299262.00","708590.00","-31503.00","--","1686296.00","--","--","0.00","1686296.00","0.00","0.00","0.00","23.75"
"114/03/26","103","3","2201","裕隆","113709231.00","86130413.00","199839644.00","112359901.00","8150783.00","120510684.00","15729199.00","6531798.00","45499409.00","1932175.00","-376304.00","69316277.00","--","--","10012683.00","79328960.00","0.00","0.00","11838582.00","44.40"
"114/03/26","103","3","2204","中華","22167284.00","37355100.00","59522384.00","6929200.00","2215254.00","9144454.00","13840508.00","6382432.00","26171548.00","1157778.00","--","47552266.00","--","--","2825664.00","50377930.00","0.00","0.00","0.00","34.36"
"114/03/26","103","3","2206","三陽工業","21811996.00","18554996.00","40366992.00","19321639.00","4897718.00","24219357.00","9000446.00","1785135.00","4328761.00","-904299.00","-132816.00","14077227.00","--","--","2070408.00","16147635.00","0.00","3667794.00","5332452.00","15.73"
"114/03/26","103","3","2207","和泰車","93582844.00","51445127.00","145027971.00","85775129.00","20418651.00","106193780.00","5461792.00","263060.00","26856141.00","845382.00","--","33426375.00","--","--","5407816.00","38834191.00","0.00","0.00","0.00","61.20"
"114/03/26","103","3","2208","台船","14985546.00","11839960.00","26825506.00","10229314.00","3069114.00","13298428.00","7435652.00","1965.00","6042182.00","--","--","13479799.00","--","--","47279.00","13527078.00","0.00","0.00","0.00","18.13"
"114/03/26","103","3","2227","裕日車","15676279.00","17036147.00","32712426.00","6628355.00","2710715.00","9339070.00","3000000.00","6129405.00","13778769.00","465182.00","--","23373356.00","--","--","--","23373356.00","0.00","0.00","0.00","77.91"
"114/03/26","103","3","2228","劍麟","1766067.00","1235154.00","3001221.00","447048.00","151777.00","598825.00","717050.00","602534.00","1058173.00","24639.00","--","2402396.00","--","--","--","2402396.00","0.00","0.00","0.00","33.50"
"114/03/26","103","3","2231","為升","1284732.00","922720.00","2207452.00","434770.00","96978.00","531748.00","717380.00","193030.00","693451.00","41017.00","--","1644878.00","--","--","30826.00","1675704.00","0.00","0.00","0.00","22.93"
"114/03/26","103","3","2233","宇隆","1194460.00","1426297.00","2620757.00","396584.00","120634.00","517218.00","492148.00","1065860.00","498132.00","31146.00","--","2087286.00","--","--","16253.00","2103539.00","0.00","0.00","0.00","42.41"
"114/03/26","103","3","2301","光寶科","150040754.00","61311594.00","211352348.00","118535714.00","16936660.00","135472374.00","23416737.00","27584307.00","19504631.00","2549829.00","-1248722.00","71806782.00","--","--","4073192.00","75879974.00","0.00","0.00","26536282.00","31.02"
"114/03/26","103","3","2302","麗正","433656.00","1579342.00","2012998.00","314138.00","89375.00","403513.00","1613029.00","9.00","-10316.00","6763.00","0.00","1609485.00","--","--","0.00","1609485.00","0.00","0.00","0.00","10.06"
"114/03/26","103","3","2303","聯電","91802273.00","209020198.00","300822471.00","45443867.00","38986137.00","84430004.00","127247723.00","39418762.00","39777831.00","8466419.00","-2365246.00","212545489.00","--","--","3846978.00","216392467.00","0.00","18458000.00","216078737.00","16.99"
"114/03/26","103","3","2305","全友","1326825.00","812636.00","2139461.00","709526.00","65969.00","775495.00","2056608.00","0.00","-691224.00","20033.00","-49781.00","1335636.00","--","--","28330.00","1363966.00","0.00","0.00","2934365.00","6.59"
"114/03/26","103","3","2308","台達電","136139536.00","70346788.00","206486324.00","65206928.00","33221890.00","98428818.00","24375433.00","25839068.00","44593217.00","454543.00","--","95262261.00","--","--","12795245.00","108057506.00","0.00","0.00","0.00","39.08"
"114/03/26","103","3","2312","金寶","20852928.00","24894922.00","45747850.00","19701421.00","9658195.00","29359616.00","14582332.00","422841.00","-299429.00","2308153.00","-1162924.00","15850973.00","0.00","--","537261.00","16388234.00","0.00","0.00","74202408.00","11.45"
"114/03/26","103","3","2313","華通","23304736.00","21426800.00","44731536.00","14017670.00","13000028.00","27017698.00","11918206.00","1016898.00","3362891.00","1415843.00","--","17713838.00","--","--","0.00","17713838.00","0.00","0.00","0.00","14.86"
"114/03/26","103","3","2314","台揚","3831278.00","2209943.00","6041221.00","3634887.00","300334.00","3935221.00","3352858.00","1218991.00","-2475337.00","11168.00","--","2107680.00","--","--","-1680.00","2106000.00","0.00","0.00","0.00","6.29"
"114/03/26","103","3","2316","楠梓電","5214478.00","6255515.00","11469993.00","2772895.00","2590437.00","5363332.00","3191206.00","266792.00","2599242.00","148346.00","-98925.00","6106661.00","--","--","--","6106661.00","0.00","0.00","1896964.00","19.25"
"114/03/26","103","3","2317","鴻海","1675430764.00","525969329.00","2201400093.00","1122622690.00","170285728.00","1292908418.00","147934068.00","71523308.00","570412542.00","71150780.00","-18901.00","861001797.00","--","--","47489878.00","908491675.00","0.00","0.00","1605064.00","58.21"
"114/03/26","103","3","2321","東訊","2780531.00","596040.00","3376571.00","2664974.00","134933.00","2799907.00","6306652.00","157.00","-5748913.00","-319658.00","-13784.00","224454.00","--","--","352210.00","576664.00","0.00","0.00","2821207.00","0.36"
"114/03/26","103","3","2323","中環","13067896.00","26708888.00","39776784.00","7554472.00","3911596.00","11466068.00","26829098.00","5093397.00","-4058955.00","58661.00","-603255.00","27318946.00","--","--","991770.00","28310716.00","0.00","0.00","99453094.00","10.57"
"114/03/26","103","3","2324","仁寶","311776080.00","50946444.00","362722524.00","238703165.00","25109494.00","263812659.00","44208778.00","14271801.00","43194318.00","-5690967.00","-1724739.00","94259191.00","--","--","4650674.00","98909865.00","0.00","0.00","93833431.00","21.78"
"114/03/26","103","3","2327","國巨","33455950.00","24288156.00","57744106.00","32876872.00","412353.00","33289225.00","6678919.00","2016405.00","15143962.00","496944.00","0.00","24336230.00","--","--","118651.00","24454881.00","0.00","8102500.00","0.00","36.44"
"114/03/26","103","3","2328","廣宇","11845292.00","6060931.00","17906223.00","5551761.00","838769.00","6390530.00","5183462.00","1405363.00","2949024.00","491489.00","--","10029338.00","--","--","1486355.00","11515693.00","0.00","0.00","0.00","19.35"
"114/03/26","103","3","2329","華泰","5762351.00","10416739.00","16179090.00","8904783.00","2274713.00","11179496.00","8060158.00","--","-3409303.00","226061.00","--","4876916.00","--","--","122678.00","4999594.00","0.00","0.00","0.00","6.05"
"114/03/26","103","3","2330","台積電","476230199.00","873764641.00","1349994840.00","172248167.00","221188422.00","393436589.00","259293750.00","55944799.00","624315567.00","16865491.00","--","956419607.00","--","--","138644.00","956558251.00","0.00","0.00","0.00","36.89"
"114/03/26","103","3","2331","精英","23574289.00","7780856.00","31355145.00","15048178.00","590052.00","15638230.00","5569230.00","6483280.00","3436631.00","74162.00","--","15563303.00","--","--","153612.00","15716915.00","0.00","0.00","0.00","27.95"
"114/03/26","103","3","2332","友訊","17247445.00","7042480.00","24289925.00","10429630.00","898243.00","11327873.00","6477557.00","2105265.00","5259645.00","-762128.00","-483774.00","12596565.00","--","--","365487.00","12962052.00","0.00","0.00","26807000.00","20.29"
"114/03/26","103","3","2337","旺宏","22304104.00","25292194.00","47596298.00","11767696.00","11021309.00","22789005.00","35214730.00","632199.00","-11348217.00","452112.00","-159061.00","24791763.00","--","--","15530.00","24807293.00","0.00","0.00","3899382.00","7.05"
"114/03/26","103","3","2338","光罩","2254613.00","1977684.00","4232297.00","280968.00","46957.00","327925.00","2627136.00","214504.00","890292.00","-10101.00","-270665.00","3451166.00","--","--","453206.00","3904372.00","0.00","0.00","17907827.00","14.10"
"114/03/26","103","3","2340","台亞","7532545.00","4817829.00","12350374.00","3201934.00","1769277.00","4971211.00","5456621.00","640826.00","1289163.00","15704.00","-26699.00","7375615.00","--","--","3548.00","7379163.00","0.00","0.00","1107276.00","13.54"
"114/03/26","103","3","2342","茂矽","1316940.00","2985891.00","4302831.00","1942479.00","152316.00","2094795.00","3722549.00","3.00","-1717462.00","120349.00","-3.00","2125436.00","--","--","82600.00","2208036.00","0.00","0.00","86.00","5.71"
"114/03/26","103","3","2344","華邦電","21956160.00","38840728.00","60796888.00","15090543.00","7610978.00","22701521.00","36949822.00","2143580.00","-2166385.00","176696.00","-106387.00","36997326.00","--","--","1098041.00","38095367.00","0.00","0.00","7518364.00","10.03"
"114/03/26","103","3","2345","智邦","11392831.00","1891944.00","13284775.00","6094748.00","86506.00","6181254.00","5333604.00","601395.00","1090442.00","117110.00","-50999.00","7091552.00","--","--","11969.00","7103521.00","0.00","0.00","2209867.00","13.35"
"114/03/26","103","3","2347","聯強","112128582.00","22855550.00","134984132.00","85011701.00","6711349.00","91723050.00","15885209.00","14362298.00","13591324.00","-1378813.00","--","42460018.00","--","--","801064.00","43261082.00","0.00","0.00","0.00","26.73"
"114/03/26","103","3","2348","海悅","2293570.00","280236.00","2573806.00","514849.00","950900.00","1465749.00","856000.00","0.00","225798.00","0.00","--","1081798.00","--","--","26259.00","1108057.00","0.00","0.00","0.00","12.64"
"114/03/26","103","3","2349","錸德","10018096.00","26828212.00","36846308.00","7042477.00","6420390.00","13462867.00","26154274.00","676232.00","-5498812.00","-387515.00","-2597373.00","18346806.00","--","--","5036635.00","23383441.00","0.00","0.00","45457903.00","7.14"
"114/03/26","103","3","2351","順德","5414635.00","4760840.00","10175475.00","3159507.00","2375834.00","5535341.00","1802253.00","428416.00","2132592.00","39435.00","--","4402696.00","--","--","237438.00","4640134.00","0.00","0.00","0.00","24.43"
"114/03/26","103","3","2352","佳世達","59843611.00","44444834.00","104288445.00","58199095.00","16666392.00","74865487.00","19667820.00","2013524.00","1708690.00","1433008.00","0.00","24823042.00","0.00","--","4599916.00","29422958.00","0.00","0.00","0.00","12.62"
"114/03/26","103","3","2353","宏��","153850075.00","40506061.00","194356136.00","121471464.00","14932881.00","136404345.00","27965678.00","34008228.00","334448.00","-1172851.00","-3186038.00","57949465.00","--","--","2326.00","57951791.00","0.00","0.00","56746290.00","21.15"
"114/03/26","103","3","2354","鴻準","89544451.00","21856124.00","111400575.00","36993230.00","459086.00","37452316.00","13767258.00","7035542.00","48942310.00","4106160.00","--","73851270.00","--","--","96989.00","73948259.00","0.00","0.00","0.00","53.64"
"114/03/26","103","3","2355","敬鵬","14318590.00","8532191.00","22850781.00","8124165.00","638444.00","8762609.00","3974954.00","1570423.00","7490049.00","437499.00","--","13472925.00","--","--","615247.00","14088172.00","0.00","0.00","0.00","33.89"
"114/03/26","103","3","2356","英業達","139985985.00","44713308.00","184699293.00","104926921.00","17978787.00","122905708.00","35874751.00","2919952.00","13886816.00","1994829.00","0.00","54676348.00","--","--","7117237.00","61793585.00","0.00","0.00","0.00","15.24"
"114/03/26","103","3","2357","華碩","248166510.00","68093540.00","316260050.00","158734879.00","8568360.00","167303239.00","7427603.00","4449574.00","116950258.00","18294548.00","0.00","147121983.00","--","--","1834828.00","148956811.00","0.00","0.00","0.00","198.07"
"114/03/26","103","3","2359","所羅門","3653383.00","1866441.00","5519824.00","888564.00","25114.00","913678.00","1714711.00","75656.00","2368978.00","10305.00","-6042.00","4163608.00","--","--","442538.00","4606146.00","0.00","0.00","100432.00","24.30"
"114/03/26","103","3","2360","致茂","9658423.00","5677388.00","15335811.00","3714400.00","2702487.00","6416887.00","3780863.00","1208533.00","3460951.00","379502.00","-35714.00","8794135.00","--","--","124789.00","8918924.00","0.00","1326358.00","1915579.00","23.38"
"114/03/26","103","3","2362","藍天","10310987.00","95258682.00","105569669.00","19651958.00","38186801.00","57838759.00","6831630.00","1464697.00","36353776.00","3284295.00","-203488.00","47730910.00","--","--","--","47730910.00","0.00","0.00","27047265.00","72.75"
"114/03/26","103","3","2363","矽統","1769956.00","5761188.00","7531144.00","200784.00","1338.00","202122.00","6135350.00","133294.00","-570264.00","1630642.00","0.00","7329022.00","--","--","--","7329022.00","0.00","0.00","4.00","11.95"
"114/03/26","103","3","2364","倫飛","722675.00","866383.00","1589058.00","822877.00","4662.00","827539.00","1901615.00","3397.00","-747390.00","12802.00","-409026.00","761398.00","--","--","121.00","761519.00","0.00","0.00","6087783.00","4.14"
"114/03/26","103","3","2365","昆盈","5214798.00","2544830.00","7759628.00","2675865.00","631525.00","3307390.00","3032503.00","570839.00","958008.00","-91332.00","-114150.00","4355868.00","--","--","96370.00","4452238.00","0.00","0.00","8170000.00","14.76"
"114/03/26","103","3","2367","燿華","6708413.00","11772903.00","18481316.00","4616980.00","4333076.00","8950056.00","5691184.00","3136124.00","313836.00","333938.00","-36908.00","9438174.00","--","--","93086.00","9531260.00","0.00","0.00","2800000.00","16.67"
"114/03/26","103","3","2368","金像電","12104593.00","10274022.00","22378615.00","11392876.00","4251455.00","15644331.00","5649129.00","1425095.00","-538615.00","304686.00","-106011.00","6734284.00","--","--","--","6734284.00","0.00","0.00","7027750.00","12.07"
"114/03/26","103","3","2369","菱生","3113732.00","6282943.00","9396675.00","1605142.00","1285158.00","2890300.00","3801023.00","1616225.00","1044538.00","51162.00","-176415.00","6336533.00","--","--","169842.00","6506375.00","0.00","0.00","5658911.00","16.92"
"114/03/26","103","3","2371","大同","82576151.00","127096030.00","209672181.00","92818587.00","52013224.00","144831811.00","23395367.00","747016.00","10977753.00","600989.00","-806870.00","34914255.00","--","--","29926115.00","64840370.00","0.00","0.00","70931341.00","15.39"
"114/03/26","103","3","2373","震旦行","8093370.00","5327109.00","13420479.00","4347893.00","1377213.00","5725106.00","3374322.00","1628424.00","2674134.00","645403.00","-1353627.00","6968656.00","--","--","726717.00","7695373.00","0.00","0.00","28751997.00","22.58"
"114/03/26","103","3","2374","佳能","10642035.00","6519765.00","17161800.00","6795357.00","424994.00","7220351.00","4731584.00","1556824.00","3173195.00","502124.00","-1216.00","9962511.00","--","--","-21062.00","9941449.00","0.00","41000.00","121600.00","21.06"
"114/03/26","103","3","2375","凱美","2508783.00","275940.00","2784723.00","864045.00","4645.00","868690.00","950154.00","0.00","960613.00","10358.00","-5092.00","1916033.00","--","--","--","1916033.00","0.00","0.00","400000.00","20.25"
"114/03/26","103","3","2376","技嘉","26547090.00","6882005.00","33429095.00","11166304.00","411593.00","11577897.00","6268329.00","4588260.00","10739713.00","238435.00","--","21834737.00","--","--","16461.00","21851198.00","0.00","0.00","0.00","34.83"
"114/03/26","103","3","2377","微星","36335223.00","6188021.00","42523244.00","18454265.00","322010.00","18776275.00","8448562.00","2920142.00","12158543.00","219722.00","0.00","23746969.00","--","--","0.00","23746969.00","0.00","0.00","0.00","28.11"
"114/03/26","103","3","2379","瑞昱","34584022.00","7723312.00","42307334.00","20511523.00","1095727.00","21607250.00","5049513.00","4405168.00","10994725.00","240902.00","--","20690308.00","--","--","9776.00","20700084.00","0.00","0.00","0.00","40.97"
"114/03/26","103","3","2380","虹光","2554317.00","1766626.00","4320943.00","678644.00","150690.00","829334.00","2202244.00","780486.00","359383.00","189836.00","-41195.00","3490754.00","--","--","855.00","3491609.00","0.00","0.00","3625078.00","16.12"
"114/03/26","103","3","2382","廣達","493641571.00","60848355.00","554489926.00","398200909.00","24485012.00","422685921.00","38626274.00","14030035.00","77567889.00","-5653591.00","-333094.00","124237513.00","0.00","--","7566492.00","131804005.00","0.00","0.00","8108885.00","32.23"
"114/03/26","103","3","2383","台光電","10863692.00","5517445.00","16381137.00","8101239.00","882636.00","8983875.00","3136011.00","396328.00","3448408.00","397041.00","--","7377788.00","--","--","19474.00","7397262.00","0.00","0.00","0.00","23.53"
"114/03/26","103","3","2385","群光","37093967.00","17197577.00","54291544.00","29777457.00","716123.00","30493580.00","6948654.00","3602741.00","10573465.00","-558995.00","-311277.00","20254588.00","--","--","3543376.00","23797964.00","0.00","0.00","36625221.00","30.77"
"114/03/26","103","3","2387","精元","10249674.00","4583044.00","14832718.00","6134826.00","356645.00","6491471.00","3637803.00","0.00","3863419.00","167864.00","-133591.00","7535495.00","--","--","805752.00","8341247.00","0.00","0.00","9547000.00","21.27"
"114/03/26","103","3","2388","威盛","3885376.00","5551483.00","9436859.00","3748249.00","3168808.00","6917057.00","4933034.00","384.00","-2681712.00","6659.00","--","2258365.00","--","--","261437.00","2519802.00","0.00","0.00","0.00","4.58"
"114/03/26","103","3","2390","云辰","1316053.00","2491897.00","3807950.00","1103792.00","213483.00","1317275.00","2153033.00","325729.00","76256.00","-36554.00","-42829.00","2475635.00","--","--","15040.00","2490675.00","0.00","0.00","1731000.00","11.59"
"114/03/26","103","3","2392","正崴","32272965.00","31899774.00","64172739.00","27957344.00","8219962.00","36177306.00","5092087.00","9299551.00","8023384.00","2485244.00","--","24900266.00","--","--","3095167.00","27995433.00","0.00","0.00","0.00","48.90"
"114/03/26","103","3","2393","億光","20521733.00","12575292.00","33097025.00","11637883.00","4398079.00","16035962.00","4283991.00","8173505.00","4089904.00","-223832.00","--","16323568.00","--","--","737495.00","17061063.00","0.00","0.00","0.00","38.10"
"114/03/26","103","3","2395","研華","16065104.00","13137373.00","29202477.00","7643935.00","950877.00","8594812.00","6301031.00","5219075.00","8600919.00","299137.00","--","20420162.00","0.00","--","187503.00","20607665.00","0.00","1401.00","0.00","32.48"
"114/03/26","103","3","2397","友通","2989189.00","409515.00","3398704.00","441502.00","98056.00","539558.00","1148399.00","789318.00","979018.00","-48178.00","-9413.00","2859144.00","--","--","2.00","2859146.00","0.00","0.00","251000.00","24.95"
"114/03/26","103","3","2399","映泰","3125179.00","581589.00","3706768.00","1040388.00","87128.00","1127516.00","1781000.00","91712.00","720579.00","-14039.00","--","2579252.00","--","--","--","2579252.00","0.00","0.00","0.00","14.48"
"114/03/26","103","3","2401","凌陽","8363611.00","6679062.00","15042673.00","3003649.00","1317139.00","4320788.00","5919949.00","919909.00","2185049.00","225765.00","-63401.00","9187271.00","--","--","1534614.00","10721885.00","0.00","0.00","3559996.00","15.61"
"114/03/26","103","3","2402","毅嘉","8935607.00","4135400.00","13071007.00","3733865.00","1885920.00","5619785.00","3400431.00","2480793.00","1525191.00","44807.00","--","7451222.00","--","--","--","7451222.00","0.00","0.00","0.00","21.91"
