出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值 
"114/03/26","103","2","2024","志聯","1047094.00","1193515.00","2240609.00","491404.00","557792.00","1049196.00","1095500.00","0.00","95913.00","0.00","0.00","1191413.00","0.00","--","0.00","1191413.00","0.00","0.00","0.00","10.88"
"114/03/26","103","2","2025","千興","1224927.00","1618790.00","2843717.00","1070689.00","20377.00","1091066.00","3228341.00","449535.00","-1949895.00","60447.00","-35833.00","1752595.00","--","--","56.00","1752651.00","0.00","0.00","41666788.00","6.23"
"114/03/26","103","2","2027","大成鋼","32063530.00","7852150.00","39915680.00","11423040.00","13955625.00","25378665.00","7770970.00","715082.00","2389592.00","-202073.00","0.00","10673571.00","--","--","3863444.00","14537015.00","0.00","0.00","0.00","13.74"
"114/03/26","103","2","2028","威致","2211041.00","4411920.00","6622961.00","4945072.00","117167.00","5062239.00","2650000.00","46190.00","-1135468.00","--","--","--","--","--","--","1560722.00","0.00","0.00","0.00","5.89"
"114/03/26","103","2","2029","盛餘","6018275.00","4337904.00","10356179.00","1396115.00","986879.00","2382994.00","3211800.00","921236.00","3761944.00","22525.00","0.00","7917505.00","--","--","55680.00","7973185.00","0.00","0.00","0.00","24.65"
"114/03/26","103","2","2030","彰源","7295698.00","4388250.00","11683948.00","4845152.00","3600167.00","8445319.00","2728819.00","443263.00","208279.00","22591.00","-164323.00","3238629.00","--","--","0.00","3238629.00","0.00","0.00","15774000.00","12.60"
"114/03/26","103","2","2031","新光鋼","8775446.00","4851520.00","13626966.00","7733846.00","639066.00","8372912.00","2769939.00","1034605.00","1428104.00","-30324.00","0.00","5202324.00","--","--","51730.00","5254054.00","0.00","0.00","0.00","18.78"
"114/03/26","103","2","2032","新鋼","1413760.00","851569.00","2265329.00","360692.00","274733.00","635425.00","1305215.00","107011.00","217515.00","163.00","--","--","--","--","--","1629904.00","0.00","0.00","0.00","12.49"
"114/03/26","103","2","2033","佳大","651347.00","638239.00","1289586.00","344678.00","22485.00","367163.00","806945.00","17629.00","100854.00","-3005.00","0.00","--","--","--","--","922423.00","0.00","0.00","0.00","11.43"
"114/03/26","103","2","2034","允強","11277037.00","3050517.00","14327554.00","6249440.00","1293847.00","7543287.00","3701189.00","1848637.00","1225037.00","9404.00","0.00","6784267.00","--","--","0.00","6784267.00","0.00","0.00","0.00","18.33"
"114/03/26","103","2","2038","海光","3256330.00","4047446.00","7303776.00","2691393.00","1368846.00","4060239.00","1726329.00","268292.00","865579.00","0.00","0.00","2860200.00","--","--","383337.00","3243537.00","0.00","0.00","0.00","16.57"
"114/03/26","103","2","2049","上銀","12318328.00","17305154.00","29623482.00","11075553.00","6483846.00","17559399.00","2614354.00","308630.00","8483927.00","2830.00","--","11409741.00","--","--","654342.00","12064083.00","0.00","0.00","0.00","44.95"
"114/03/26","103","2","2059","川湖","6307059.00","1565130.00","7872189.00","1534011.00","409343.00","1943354.00","952971.00","796691.00","4175929.00","3244.00","0.00","5928835.00","--","--","0.00","5928835.00","0.00","0.00","0.00","62.21"
"114/03/26","103","2","2062","橋椿","4751529.00","2561612.00","7313141.00","1951019.00","1013034.00","2964053.00","1630000.00","1321841.00","1378929.00","18318.00","--","4349088.00","--","--","--","4349088.00","0.00","0.00","0.00","26.68"
"114/03/26","103","2","2101","南港","11076812.00","9642578.00","20719390.00","8236573.00","1615768.00","9852341.00","8798940.00","119042.00","3327428.00","820261.00","-2198622.00","10867049.00","--","--","0.00","10867049.00","0.00","0.00","45959000.00","13.03"
"114/03/26","103","2","2102","泰豐","5549954.00","7273778.00","12823732.00","2141039.00","1286672.00","3427711.00","4571904.00","163337.00","4842908.00","907.00","-183035.00","9396021.00","--","--","--","9396021.00","0.00","0.00","12302402.00","22.86"
"114/03/26","103","2","2103","台橡","15532299.00","17398799.00","32931098.00","11814175.00","4277648.00","16091823.00","8257099.00","849.00","5649402.00","1172561.00","0.00","15079911.00","--","--","1759364.00","16839275.00","0.00","0.00","0.00","19.18"
"114/03/26","103","2","2104","國際中橡","16851948.00","15715758.00","32567706.00","9324407.00","4407398.00","13731805.00","5492241.00","3776722.00","3953437.00","4720756.00","-290088.00","17653068.00","--","--","1182833.00","18835901.00","0.00","0.00","10357462.00","32.76"
"114/03/26","103","2","2105","正新","60527011.00","109022737.00","169549748.00","56572388.00","37288782.00","93861170.00","32414155.00","52576.00","42914028.00","-278451.00","--","75102308.00","--","--","586270.00","75688578.00","0.00","0.00","0.00","23.17"
"114/03/26","103","2","2106","建大","23658562.00","10743528.00","34402090.00","9388936.00","7892006.00","17280942.00","8164500.00","41.00","8872025.00","84582.00","0.00","17121148.00","0.00","--","--","17121148.00","0.00","0.00","0.00","22.44"
"114/03/26","103","2","2107","厚生","9829881.00","4416590.00","14246471.00","2421819.00","226724.00","2648543.00","4971894.00","535995.00","6125114.00","-34102.00","--","11598901.00","--","--","-973.00","11597928.00","0.00","0.00","0.00","23.33"
"114/03/26","103","2","2108","南帝","3833121.00","3700219.00","7533340.00","1375646.00","453353.00","1828999.00","4149932.00","--","1430924.00","-33658.00","--","5547198.00","--","--","157143.00","5704341.00","0.00","0.00","0.00","13.90"
"114/03/26","103","2","2109","華豐","4277738.00","4153129.00","8430867.00","2519724.00","1264454.00","3784178.00","3368015.00","139677.00","208440.00","77875.00","--","3794007.00","--","--","852682.00","4646689.00","0.00","0.00","0.00","11.26"
"114/03/26","103","2","2114","鑫永銓","1408472.00","1183739.00","2592211.00","686289.00","44619.00","730908.00","675253.00","233619.00","952442.00","-11.00","--","1861303.00","--","--","--","1861303.00","0.00","0.00","0.00","30.32"
"114/03/26","103","2","2115","六暉-KY","1905383.00","597851.00","2503234.00","699686.00","217232.00","916918.00","709947.00","299262.00","650416.00","-73309.00","--","1586316.00","--","--","0.00","1586316.00","0.00","0.00","0.00","23.46"
"114/03/26","103","2","2201","裕隆","105779737.00","84510733.00","190290470.00","104857451.00","8417430.00","113274881.00","15729199.00","6499209.00","44406723.00","1529971.00","-376304.00","67788798.00","--","--","9226791.00","77015589.00","0.00","0.00","11838582.00","43.42"
"114/03/26","103","2","2204","中華","25253020.00","35922774.00","61175794.00","9557652.00","2201241.00","11758893.00","13840508.00","6377002.00","25513855.00","943910.00","--","46675275.00","--","--","2741626.00","49416901.00","0.00","0.00","0.00","33.72"
"114/03/26","103","2","2206","三陽工業","22127590.00","18502825.00","40630415.00","18240092.00","6058494.00","24298586.00","9000446.00","1785135.00","4680585.00","-1063468.00","-132816.00","14269882.00","0.00","--","2061947.00","16331829.00","0.00","3667794.00","5332452.00","15.95"
"114/03/26","103","2","2207","和泰車","94382335.00","51137689.00","145520024.00","90481841.00","18723746.00","109205587.00","5461792.00","263060.00","24434343.00","718566.00","--","30877761.00","--","--","5436676.00","36314437.00","0.00","0.00","0.00","56.53"
"114/03/26","103","2","2208","台船","14067357.00","11801308.00","25868665.00","9075966.00","3373160.00","12449126.00","7435652.00","1965.00","5933362.00","--","--","13370979.00","--","--","48560.00","13419539.00","0.00","0.00","0.00","17.98"
"114/03/26","103","2","2227","裕日車","21617572.00","15578318.00","37195890.00","10978126.00","4647166.00","15625292.00","3000000.00","6129405.00","12335177.00","106016.00","--","21570598.00","--","--","--","21570598.00","0.00","0.00","0.00","71.90"
"114/03/26","103","2","2228","劍麟","1931480.00","1178126.00","3109606.00","710820.00","137838.00","848658.00","717050.00","602534.00","921608.00","19756.00","--","2260948.00","--","--","--","2260948.00","0.00","0.00","0.00","31.53"
"114/03/26","103","2","2231","為升","1419675.00","869021.00","2288696.00","723075.00","107308.00","830383.00","716045.00","182019.00","497635.00","31010.00","--","1426709.00","--","--","31604.00","1458313.00","0.00","0.00","0.00","22.86"
"114/03/26","103","2","2233","宇隆","1143433.00","1036829.00","2180262.00","836797.00","115461.00","952258.00","412148.00","384852.00","429916.00","1088.00","--","1228004.00","--","--","0.00","1228004.00","0.00","0.00","0.00","29.80"
"114/03/26","103","2","2301","光寶科","142570909.00","62090528.00","204661437.00","113583454.00","16821598.00","130405052.00","23416737.00","27547680.00","17954716.00","1829529.00","-1248722.00","69499940.00","--","--","4756445.00","74256385.00","0.00","0.00","26443075.00","30.22"
"114/03/26","103","2","2302","麗正","417451.00","1583450.00","2000901.00","328386.00","85033.00","413419.00","1613029.00","9.00","-20260.00","-5296.00","0.00","1587482.00","--","--","0.00","1587482.00","0.00","0.00","0.00","9.92"
"114/03/26","103","2","2303","聯電","98373859.00","205424572.00","303798431.00","49679451.00","39006239.00","88685690.00","127063143.00","39401475.00","36861887.00","10010410.00","-2365246.00","210971669.00","--","--","4141072.00","215112741.00","0.00","0.00","216078737.00","16.89"
"114/03/26","103","2","2305","全友","1237020.00","817081.00","2054101.00","784273.00","65716.00","849989.00","2056608.00","0.00","-805614.00","-25021.00","-49781.00","1176192.00","--","--","27920.00","1204112.00","0.00","0.00","2934365.00","5.80"
"114/03/26","103","2","2308","台達電","127453090.00","68739104.00","196192194.00","75158662.00","18697857.00","93856519.00","24375433.00","25822215.00","38756564.00","-670401.00","--","88283811.00","--","--","14051864.00","102335675.00","0.00","0.00","0.00","36.22"
"114/03/26","103","2","2312","金寶","23716303.00","24699942.00","48416245.00","22998560.00","9526815.00","32525375.00","14582332.00","418548.00","-866314.00","2312912.00","-1162924.00","15284554.00","0.00","--","606316.00","15890870.00","0.00","0.00","74202408.00","11.04"
"114/03/26","103","2","2313","華通","20984746.00","20563520.00","41548266.00","12791441.00","11903553.00","24694994.00","11918206.00","1016898.00","2781739.00","1136429.00","--","16853272.00","--","--","0.00","16853272.00","0.00","0.00","0.00","14.14"
"114/03/26","103","2","2314","台揚","3813858.00","2087673.00","5901531.00","3452902.00","300570.00","3753472.00","3352858.00","1218584.00","-2404895.00","-16707.00","--","2149840.00","--","--","-1781.00","2148059.00","0.00","0.00","0.00","6.41"
"114/03/26","103","2","2316","楠梓電","5175345.00","6193508.00","11368853.00","3194995.00","2269230.00","5464225.00","3191206.00","265274.00","2537218.00","9855.00","-98925.00","5904628.00","--","--","--","5904628.00","0.00","0.00","1896964.00","18.61"
"114/03/26","103","2","2317","鴻海","1483909855.00","485076394.00","1968986249.00","971141780.00","162134124.00","1133275904.00","154723711.00","64756259.00","536628172.00","35451167.00","-18901.00","791540408.00","--","--","44169937.00","835710345.00","0.00","0.00","1433093.00","60.30"
"114/03/26","103","2","2321","東訊","3085502.00","613115.00","3698617.00","2934963.00","134617.00","3069580.00","6306652.00","598.00","-5698725.00","-302936.00","-13784.00","291805.00","--","--","337232.00","629037.00","0.00","0.00","2821207.00","0.46"
"114/03/26","103","2","2323","中環","11933502.00","27500967.00","39434469.00","7160787.00","3432653.00","10593440.00","27129098.00","4975493.00","-3563560.00","-245539.00","-315756.00","27979736.00","--","--","861293.00","28841029.00","0.00","0.00","39241094.00","10.46"
"114/03/26","103","2","2324","仁寶","296493997.00","49617744.00","346111741.00","226272594.00","25266348.00","251538942.00","44142071.00","14071463.00","40609826.00","-6642819.00","-2007725.00","90172816.00","--","--","4399983.00","94572799.00","0.00","0.00","108533431.00","20.94"
"114/03/26","103","2","2327","國巨","41146319.00","24439594.00","65585913.00","19374984.00","7791750.00","27166734.00","21992981.00","1984179.00","13964505.00","370425.00","0.00","38312090.00","--","--","107089.00","38419179.00","0.00","0.00","0.00","17.42"
"114/03/26","103","2","2328","廣宇","11105302.00","6270024.00","17375326.00","5042224.00","1075078.00","6117302.00","5183462.00","1405264.00","2779228.00","442711.00","--","9810665.00","--","--","1447359.00","11258024.00","0.00","0.00","0.00","19.02"
"114/03/26","103","2","2329","華泰","5062328.00","10100592.00","15162920.00","8075773.00","2319907.00","10395680.00","8060158.00","--","-3628061.00","216598.00","--","4648695.00","--","--","118545.00","4767240.00","0.00","0.00","0.00","5.77"
"114/03/26","103","2","2330","台積電","459199555.00","885845212.00","1345044767.00","246635077.00","221449396.00","468084473.00","259293750.00","56026837.00","547980330.00","13485597.00","--","876786514.00","0.00","--","173780.00","876960294.00","0.00","0.00","0.00","33.81"
"114/03/26","103","2","2331","精英","26003193.00","7934970.00","33938163.00","18073266.00","613330.00","18686596.00","5538530.00","6461790.00","3034785.00","47428.00","--","15082533.00","--","--","169034.00","15251567.00","179727121.00","0.00","0.00","27.23"
"114/03/26","103","2","2332","友訊","17636827.00","7064716.00","24701543.00","10533738.00","907431.00","11441169.00","6597557.00","2140918.00","5558244.00","-583017.00","-807960.00","12905742.00","--","--","354632.00","13260374.00","0.00","0.00","38807000.00","21.20"
"114/03/26","103","2","2337","旺宏","21399656.00","26523928.00","47923584.00","10214346.00","11840807.00","22055153.00","35214730.00","344201.00","-10251369.00","697022.00","-159061.00","25845523.00","0.00","--","22908.00","25868431.00","0.00","0.00","3899382.00","7.35"
"114/03/26","103","2","2338","光罩","2341276.00","2079308.00","4420584.00","477260.00","46502.00","523762.00","2627136.00","202192.00","884886.00","2889.00","-270665.00","3446438.00","--","--","450384.00","3896822.00","0.00","0.00","17908000.00","14.08"
"114/03/26","103","2","2340","台亞","7551565.00","4827993.00","12379558.00","3408674.00","1762548.00","5171222.00","5456621.00","638944.00","1152033.00","-16108.00","-26699.00","7204791.00","--","--","3545.00","7208336.00","0.00","0.00","1107276.00","13.23"
"114/03/26","103","2","2342","茂矽","1528908.00","3087086.00","4615994.00","2031548.00","154786.00","2186334.00","3722549.00","3.00","-1506921.00","127562.00","-3.00","2343190.00","--","--","86470.00","2429660.00","0.00","0.00","86.00","6.29"
"114/03/26","103","2","2344","華邦電","21526426.00","38292598.00","59819024.00","14432736.00","7605563.00","22038299.00","36946402.00","2144770.00","-3093763.00","824071.00","-106387.00","36715093.00","--","--","1065632.00","37780725.00","0.00","0.00","7518364.00","9.96"
"114/03/26","103","2","2345","智邦","11535236.00","1920794.00","13456030.00","6298534.00","202767.00","6501301.00","5318499.00","594499.00","1025875.00","50341.00","-50999.00","6938215.00","--","--","16514.00","6954729.00","0.00","0.00","2209867.00","13.10"
"114/03/26","103","2","2347","聯強","102516830.00","22238771.00","124755601.00","82416080.00","607656.00","83023736.00","15885209.00","14370185.00","12095859.00","-1376247.00","--","40975006.00","--","--","756859.00","41731865.00","0.00","0.00","0.00","25.79"
"114/03/26","103","2","2348","海悅","2245193.00","208343.00","2453536.00","927636.00","467300.00","1394936.00","856000.00","0.00","176113.00","0.00","--","1032113.00","--","--","26487.00","1058600.00","0.00","0.00","0.00","12.06"
"114/03/26","103","2","2349","錸德","9801844.00","27429386.00","37231230.00","7089900.00","6172649.00","13262549.00","26154274.00","673210.00","-4884132.00","-512839.00","-2597373.00","18833140.00","--","--","5135541.00","23968681.00","0.00","0.00","45457903.00","7.33"
"114/03/26","103","2","2351","順德","5121206.00","4777840.00","9899046.00","3404057.00","2131076.00","5535133.00","1802253.00","428416.00","1906594.00","9715.00","--","4146978.00","--","--","216935.00","4363913.00","0.00","0.00","0.00","23.01"
"114/03/26","103","2","2352","佳世達","54863977.00","43480903.00","98344880.00","55842053.00","14740043.00","70582096.00","19667820.00","1999496.00","669935.00","947850.00","-213.00","23284888.00","0.00","--","4477896.00","27762784.00","0.00","0.00","51299.00","11.84"
"114/03/26","103","2","2353","宏��","146943000.00","40845456.00","187788456.00","112051031.00","18667595.00","130718626.00","27791078.00","33871854.00","-316218.00","-1093172.00","-3186038.00","57067504.00","--","--","2326.00","57069830.00","0.00","0.00","56746290.00","20.96"
"114/03/26","103","2","2354","鴻準","70461707.00","23083108.00","93544815.00","22674099.00","723913.00","23398012.00","14044145.00","6758655.00","46332102.00","2914135.00","--","70049037.00","--","--","97766.00","70146803.00","0.00","0.00","0.00","53.62"
"114/03/26","103","2","2355","敬鵬","14052084.00","8254435.00","22306519.00","8308257.00","500555.00","8808812.00","3974954.00","1568318.00","7060328.00","275021.00","--","12878621.00","--","--","619086.00","13497707.00","0.00","0.00","0.00","32.40"
"114/03/26","103","2","2356","英業達","146771771.00","44749156.00","191520927.00","114729244.00","17388700.00","132117944.00","35874751.00","2897312.00","12057445.00","1515637.00","0.00","52345145.00","--","--","7057838.00","59402983.00","0.00","0.00","0.00","14.59"
"114/03/26","103","2","2357","華碩","245662284.00","69794249.00","315456533.00","162879165.00","8988998.00","171868163.00","7427603.00","4449398.00","111138992.00","18790088.00","--","141806081.00","--","--","1782289.00","143588370.00","0.00","0.00","0.00","190.92"
"114/03/26","103","2","2359","所羅門","3549499.00","2048873.00","5598372.00","938059.00","26083.00","964142.00","1824160.00","75656.00","2244053.00","75803.00","-6106.00","4213566.00","--","--","420664.00","4634230.00","0.00","0.00","106843.00","23.11"
"114/03/26","103","2","2360","致茂","9624038.00","5742615.00","15366653.00","4114012.00","2855124.00","6969136.00","3767599.00","1118879.00","2974238.00","445125.00","-35714.00","8270127.00","--","--","127390.00","8397517.00","0.00","0.00","1915579.00","22.06"
"114/03/26","103","2","2362","藍天","10786197.00","91865296.00","102651493.00","19493628.00","37058211.00","56551839.00","6831630.00","1464697.00","35854150.00","2152665.00","-203488.00","46099654.00","--","--","--","46099654.00","0.00","0.00","27047265.00","70.26"
"114/03/26","103","2","2363","矽統","1697103.00","6542318.00","8239421.00","248076.00","356.00","248432.00","6135350.00","132647.00","-648830.00","2371822.00","0.00","7990989.00","--","--","0.00","7990989.00","0.00","0.00","4.00","13.02"
"114/03/26","103","2","2364","倫飛","790991.00","862547.00","1653538.00","850000.00","4743.00","854743.00","1901615.00","3397.00","-707439.00","10127.00","-409026.00","798674.00","--","--","121.00","798795.00","0.00","0.00","6087783.00","4.34"
"114/03/26","103","2","2365","昆盈","4815407.00","2713458.00","7528865.00","2422939.00","716475.00","3139414.00","3032503.00","560449.00","889121.00","-109238.00","-75995.00","4296840.00","--","--","92611.00","4389451.00","0.00","0.00","5483000.00","15.06"
"114/03/26","103","2","2367","燿華","6242687.00","11847357.00","18090044.00","5349878.00","3448386.00","8798264.00","5691184.00","3140484.00","93099.00","304287.00","-36908.00","9192146.00","--","--","99634.00","9291780.00","0.00","0.00","2800000.00","16.23"
"114/03/26","103","2","2368","金像電","11229372.00","10263866.00","21493238.00","10525481.00","4632299.00","15157780.00","5649129.00","1419415.00","-890847.00","271434.00","-113673.00","6335458.00","--","--","0.00","6335458.00","0.00","0.00","8348750.00","11.38"
"114/03/26","103","2","2369","菱生","3278663.00","6184593.00","9463256.00","1761309.00","1310458.00","3071767.00","3801023.00","1612132.00","973384.00","14238.00","-176415.00","6224362.00","--","--","167127.00","6391489.00","0.00","0.00","5658911.00","16.62"
"114/03/26","103","2","2371","大同","82064915.00","121780789.00","203845704.00","87282970.00","50923737.00","138206707.00","23395367.00","779485.00","11098820.00","548463.00","-806870.00","35015265.00","--","--","30623732.00","65638997.00","0.00","0.00","70931341.00","15.43"
"114/03/26","103","2","2373","震旦行","7231039.00","5716293.00","12947332.00","4815457.00","1356807.00","6172264.00","3374322.00","1541958.00","2345049.00","194313.00","-1353627.00","6102015.00","--","--","673053.00","6775068.00","0.00","0.00","28751997.00","19.77"
"114/03/26","103","2","2374","佳能","11118656.00","5834387.00","16953043.00","7643977.00","430742.00","8074719.00","4731174.00","1555403.00","2977331.00","-354167.00","--","8909741.00","--","--","-31417.00","8878324.00","0.00","56000.00","0.00","18.83"
"114/03/26","103","2","2375","凱美","2515187.00","267974.00","2783161.00","514983.00","4690.00","519673.00","1357363.00","0.00","917399.00","-11274.00","0.00","2263488.00","0.00","--","0.00","2263488.00","0.00","0.00","0.00","16.68"
"114/03/26","103","2","2376","技嘉","27380279.00","6874699.00","34254978.00","12787329.00","403919.00","13191248.00","6268229.00","4588241.00","10055806.00","143136.00","--","21055412.00","--","--","8318.00","21063730.00","0.00","0.00","0.00","33.59"
"114/03/26","103","2","2377","微星","38574455.00","6163259.00","44737714.00","21534825.00","311800.00","21846625.00","8448562.00","2920142.00","11453284.00","69101.00","0.00","22891089.00","--","--","0.00","22891089.00","0.00","0.00","0.00","27.09"
"114/03/26","103","2","2379","瑞昱","30614224.00","7374321.00","37988545.00","18013699.00","1051786.00","19065485.00","5049513.00","4441956.00","9490741.00","-68949.00","--","18913261.00","--","--","9799.00","18923060.00","0.00","0.00","0.00","37.46"
"114/03/26","103","2","2380","虹光","2622214.00","1800691.00","4422905.00","746826.00","184102.00","930928.00","2202214.00","777606.00","385326.00","168026.00","-41195.00","3491977.00","--","--","--","3491977.00","0.00","0.00","3625078.00","16.12"
"114/03/26","103","2","2382","廣達","490268083.00","60025823.00","550293906.00","399471426.00","24477187.00","423948613.00","38626274.00","14030035.00","72835424.00","-6310086.00","-333094.00","118848553.00","0.00","--","7496740.00","126345293.00","0.00","0.00","8108885.00","30.83"
"114/03/26","103","2","2383","台光電","9335104.00","5404899.00","14740003.00","7095454.00","852437.00","7947891.00","3130085.00","390338.00","2992851.00","260725.00","--","6773999.00","--","--","18113.00","6792112.00","0.00","0.00","0.00","21.64"
"114/03/26","103","2","2385","群光","33204525.00","16156375.00","49360900.00","26448591.00","676561.00","27125152.00","7268052.00","3235607.00","9563254.00","-727710.00","-311277.00","19027926.00","--","--","3207822.00","22235748.00","0.00","0.00","36443007.00","29.26"
"114/03/26","103","2","2387","精元","8993834.00","4591496.00","13585330.00","5003826.00","630674.00","5634500.00","3637803.00","0.00","3629636.00","-40461.00","-128312.00","7098666.00","--","--","852164.00","7950830.00","0.00","0.00","9225000.00","20.02"
"114/03/26","103","2","2388","威盛","4002515.00","5796202.00","9798717.00","3935553.00","2971887.00","6907440.00","4933034.00","384.00","-2303641.00","-5503.00","--","2624274.00","--","--","267003.00","2891277.00","0.00","0.00","0.00","5.32"
"114/03/26","103","2","2390","云辰","1292695.00","2513576.00","3806271.00","1096742.00","150702.00","1247444.00","2153033.00","312422.00","126642.00","-48609.00","--","2543488.00","--","--","15339.00","2558827.00","0.00","0.00","0.00","11.81"
"114/03/26","103","2","2392","正崴","27832973.00","31074112.00","58907085.00","24115293.00","7954989.00","32070282.00","5066237.00","9212551.00","7499451.00","2060565.00","--","23838804.00","--","--","2997999.00","26836803.00","0.00","0.00","0.00","47.05"
"114/03/26","103","2","2393","億光","20827274.00","12150290.00","32977564.00","11906760.00","4494456.00","16401216.00","4277276.00","8127810.00","3380555.00","-59070.00","--","15726571.00","--","--","849777.00","16576348.00","0.00","0.00","0.00","36.77"
"114/03/26","103","2","2395","研華","17866205.00","13055002.00","30921207.00","10623176.00","932959.00","11556135.00","6287021.00","5124225.00","7281514.00","475651.00","--","19168411.00","0.00","--","196661.00","19365072.00","0.00","3110.00","0.00","33.54"
"114/03/26","103","2","2397","友通","3120290.00","387709.00","3507999.00","624888.00","94948.00","719836.00","1148399.00","789318.00","893512.00","-43068.00","--","2788161.00","--","--","2.00","2788163.00","0.00","0.00","0.00","24.28"
"114/03/26","103","2","2399","映泰","3275002.00","583178.00","3858180.00","1213604.00","83896.00","1297500.00","1781000.00","91712.00","703644.00","-15676.00","--","2560680.00","--","--","--","2560680.00","0.00","0.00","0.00","14.38"
"114/03/26","103","2","2401","凌陽","8519142.00","6633445.00","15152587.00","3464961.00","1159366.00","4624327.00","5919949.00","931514.00","2021976.00","234692.00","-63401.00","9044730.00","--","--","1483530.00","10528260.00","0.00","0.00","3559996.00","15.37"
"114/03/26","103","2","2402","毅嘉","7361006.00","4111794.00","11472800.00","4578301.00","10613.00","4588914.00","3320431.00","2080183.00","1288907.00","194365.00","--","6883886.00","--","--","--","6883886.00","0.00","0.00","0.00","20.73"
"114/03/26","103","2","2404","漢唐","8955191.00","2630077.00","11585268.00","6041155.00","266448.00","6307603.00","2382334.00","591706.00","2405095.00","-100235.00","-15042.00","5263858.00","--","--","13807.00","5277665.00","0.00","0.00","810615.00","22.17"
"114/03/26","103","2","2405","輔信","5584520.00","890940.00","6475460.00","2394232.00","96186.00","2490418.00","3489593.00","235922.00","322489.00","-21331.00","-31309.00","3995364.00","--","--","-10322.00","3985042.00","0.00","0.00","2800000.00","11.54"
"114/03/26","103","2","2406","國碩","7657120.00","6368262.00","14025382.00","4033555.00","2659847.00","6693402.00","3057925.00","2126231.00","376531.00","42027.00","--","5602714.00","--","--","1729266.00","7331980.00","0.00","0.00","0.00","18.32"
"114/03/26","103","2","2408","南亞科","23809972.00","75515552.00","99325524.00","66229166.00","8695479.00","74924645.00","23970573.00","5913765.00","-5245662.00","44190.00","-347533.00","24335333.00","0.00","--","65546.00","24400879.00","0.00","173900.00","686982.00","10.16"
"114/03/26","103","2","2409","友達","168098083.00","300810667.00","468908750.00","155537776.00","132913376.00","288451152.00","96242451.00","59452213.00","8216282.00","2763461.00","--","166674407.00","--","--","13783191.00","180457598.00","0.00","0.00","0.00","17.32"
"114/03/26","103","2","2412","中華電","80527297.00","374151349.00","454678646.00","87034049.00","17363009.00","104397058.00","77574465.00","168040721.00","100532148.00","-412430.00","--","345734904.00","--","--","4546684.00","350281588.00","0.00","0.00","0.00","44.57"
"114/03/26","103","2","2413","環科","2640084.00","2378784.00","5018868.00","2175308.00","1015169.00","3190477.00","1273592.00","369285.00","-79854.00","264166.00","0.00","1827189.00","0.00","--","1202.00","1828391.00","0.00","0.00","0.00","14.35"
"114/03/26","103","2","2414","精技","4113484.00","1248946.00","5362430.00","2350897.00","195067.00","2545964.00","1617358.00","309838.00","427182.00","-5200.00","--","2349178.00","--","--","467288.00","2816466.00","0.00","0.00","0.00","14.52"
"114/03/26","103","2","2415","錩新","1991679.00","1405065.00","3396744.00","1295764.00","487092.00","1782856.00","911774.00","213973.00","263078.00","-13859.00","--","1374966.00","--","--","238922.00","1613888.00","0.00","0.00","0.00","15.08"
"114/03/26","103","2","2417","圓剛","1790207.00","1951467.00","3741674.00","335968.00","4345.00","340313.00","1991653.00","570121.00","881420.00","535.00","-42368.00","3401361.00","--","--","0.00","3401361.00","0.00","0.00","2451000.00","17.29"
"114/03/26","103","2","2419","仲琦","4885797.00","1427677.00","6313474.00","2552564.00","380893.00","2933457.00","2499319.00","566203.00","176565.00","4119.00","-180629.00","3065577.00","--","--","314440.00","3380017.00","0.00","4181175.00","9527000.00","12.75"
"114/03/26","103","2","2420","新巨","2442300.00","3548944.00","5991244.00","1612840.00","2008942.00","3621782.00","1526487.00","135464.00","676879.00","-1215.00","--","2337615.00","0.00","--","31847.00","2369462.00","0.00","0.00","0.00","15.31"
"114/03/26","103","2","2421","建準","4574123.00","2052696.00","6626819.00","2830562.00","162867.00","2993429.00","2509297.00","344242.00","720205.00","25702.00","--","3599446.00","--","--","33944.00","3633390.00","0.00","0.00","0.00","14.34"
"114/03/26","103","2","2423","固緯","1528199.00","1334533.00","2862732.00","674147.00","299768.00","973915.00","1315621.00","4047.00","447964.00","111435.00","0.00","1879067.00","--","--","9750.00","1888817.00","0.00","0.00","0.00","15.35"
"114/03/26","103","2","2424","隴華","428594.00","119273.00","547867.00","27871.00","1610.00","29481.00","300000.00","0.00","216227.00","2159.00","0.00","518386.00","0.00","--","0.00","518386.00","0.00","0.00","0.00","17.28"
"114/03/26","103","2","2425","承啟","1881051.00","180762.00","2061813.00","582225.00","1187.00","583412.00","1092488.00","--","386131.00","-218.00","--","1478401.00","--","--","--","1478401.00","0.00","0.00","0.00","15.64"
"114/03/26","103","2","2426","鼎元","2996678.00","2198263.00","5194941.00","1822600.00","677192.00","2499792.00","3610176.00","154977.00","-1047243.00","-29421.00","-59461.00","2629028.00","--","--","66121.00","2695149.00","0.00","0.00","5000000.00","7.38"
