出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值 
"114/03/26","102","4","2441","超豐","7840963.00","6454069.00","14295032.00","1855853.00","163284.00","2019137.00","5688459.00","507922.00","6079514.00","--","--","--","--","--","--","12275895.00","0.00","0.00","21.58"
"114/03/26","102","4","2442","新美齊","3661674.00","468410.00","4130084.00","661070.00","1480408.00","2141478.00","1724915.00","6481.00","245538.00","-4369.00","--","1972565.00","--","--","16041.00","1988606.00","0.00","0.00","11.44"
"114/03/26","102","4","2444","兆勁","830288.00","671005.00","1501293.00","619774.00","172.00","619946.00","1350595.00","31003.00","-500251.00","0.00","0.00","881347.00","--","--","0.00","881347.00","0.00","0.00","6.53"
"114/03/26","102","4","2449","京元電子","14622419.00","22715875.00","37338294.00","4714996.00","10929689.00","15644685.00","11925369.00","6620582.00","3119429.00","25413.00","-825.00","21689968.00","--","--","3641.00","21693609.00","0.00","82500.00","18.19"
"114/03/26","102","4","2450","神腦","8133924.00","2402651.00","10536575.00","4306192.00","97559.00","4403751.00","2582527.00","558286.00","2956960.00","35051.00","--","6132824.00","--","--","--","6132824.00","352550.00","0.00","23.75"
"114/03/26","102","4","2451","創見","19866140.00","4382390.00","24248530.00","3979430.00","444891.00","4424321.00","4307617.00","4799075.00","10708386.00","9131.00","--","19824209.00","--","--","--","19824209.00","0.00","0.00","46.02"
"114/03/26","102","4","2453","凌群","2615808.00","727380.00","3343188.00","1481391.00","147010.00","1628401.00","1000000.00","511.00","694570.00","-4998.00","0.00","1690083.00","--","--","24704.00","1714787.00","0.00","0.00","16.90"
"114/03/26","102","4","2454","聯發科","161740929.00","96895933.00","258636862.00","61384592.00","1898871.00","63283463.00","13497140.00","68474910.00","114294875.00","-895749.00","-55970.00","195315206.00","--","--","38193.00","195353399.00","247293.00","7794085.00","145.55"
"114/03/26","102","4","2455","全新","1870051.00","2028885.00","3898936.00","373694.00","473.00","374167.00","2465412.00","156012.00","903345.00","--","0.00","--","--","--","--","3524769.00","0.00","0.00","14.30"
"114/03/26","102","4","2457","飛宏","5518986.00","4809943.00","10328929.00","3464724.00","937583.00","4402307.00","2771639.00","949615.00","2167374.00","46852.00","--","5935480.00","--","--","-8858.00","5926622.00","0.00","0.00","21.42"
"114/03/26","102","4","2458","義隆","7408380.00","2113327.00","9521707.00","1627743.00","454611.00","2082354.00","4332125.00","1450512.00","1953741.00","166428.00","-528196.00","7374610.00","0.00","--","64743.00","7439353.00","0.00","25536274.00","18.09"
"114/03/26","102","4","2459","敦吉","5598328.00","2764753.00","8363081.00","2845336.00","542251.00","3387587.00","1420758.00","705341.00","2072674.00","489641.00","0.00","4688414.00","--","--","287080.00","4975494.00","0.00","0.00","33.00"
"114/03/26","102","4","2460","建通","3911110.00","2039775.00","5950885.00","1878764.00","1142708.00","3021472.00","1715980.00","270187.00","673334.00","269912.00","--","2929413.00","--","--","--","2929413.00","0.00","0.00","17.07"
"114/03/26","102","4","2461","光群雷","3427124.00","2196409.00","5623533.00","1622444.00","747987.00","2370431.00","1674492.00","452032.00","762265.00","8325.00","-92522.00","2804592.00","--","--","448510.00","3253102.00","0.00","8000000.00","17.59"
"114/03/26","102","4","2462","良得電","3093848.00","822840.00","3916688.00","1672084.00","520791.00","2192875.00","872809.00","27419.00","814018.00","9567.00","--","1723813.00","--","--","--","1723813.00","0.00","0.00","19.75"
"114/03/26","102","4","2464","盟立","4381980.00","1407981.00","5789961.00","2314714.00","277576.00","2592290.00","1825688.00","262505.00","1090617.00","18644.00","--","3197454.00","--","--","217.00","3197671.00","0.00","0.00","17.51"
"114/03/26","102","4","2465","麗臺","896439.00","533834.00","1430273.00","695072.00","739.00","695811.00","1071746.00","473.00","-345700.00","1939.00","--","728458.00","--","--","6004.00","734462.00","0.00","0.00","6.80"
"114/03/26","102","4","2466","冠西電","1850887.00","1163812.00","3014699.00","924217.00","824804.00","1749021.00","1368073.00","161405.00","-221155.00","-54716.00","--","1253607.00","--","--","12071.00","1265678.00","0.00","0.00","9.16"
"114/03/26","102","4","2467","志聖","4046650.00","1430922.00","5477572.00","2118741.00","508755.00","2627496.00","1587445.00","307887.00","848822.00","53778.00","--","2797932.00","--","--","52144.00","2850076.00","0.00","0.00","17.63"
"114/03/26","102","4","2468","華經","1119223.00","495428.00","1614651.00","531639.00","6332.00","537971.00","699612.00","62361.00","320912.00","-6205.00","0.00","1076680.00","--","--","--","1076680.00","0.00","0.00","15.39"
"114/03/26","102","4","2471","資通","954020.00","117068.00","1071088.00","207941.00","133793.00","341734.00","472539.00","196671.00","59658.00","486.00","--","729354.00","--","--","--","729354.00","0.00","0.00","15.43"
"114/03/26","102","4","2472","立隆電","3880873.00","3297650.00","7178523.00","2570269.00","525739.00","3096008.00","1543469.00","619037.00","644947.00","38797.00","0.00","2846250.00","--","--","1236265.00","4082515.00","0.00","0.00","18.44"
"114/03/26","102","4","2474","可成","65346656.00","40032380.00","105379036.00","31574568.00","124362.00","31698930.00","7507031.00","16974456.00","48216767.00","811233.00","--","73509487.00","--","--","170619.00","73680106.00","0.00","0.00","97.92"
"114/03/26","102","4","2476","鉅祥","5038170.00","2219828.00","7257998.00","953828.00","583912.00","1537740.00","2443043.00","465220.00","1980690.00","59520.00","--","4948473.00","--","--","771785.00","5720258.00","0.00","0.00","20.26"
"114/03/26","102","4","2477","美隆電","4608239.00","2205743.00","6813982.00","1590408.00","420893.00","2011301.00","2388151.00","4311.00","1684787.00","70893.00","0.00","4148142.00","--","--","654539.00","4802681.00","0.00","0.00","17.37"
"114/03/26","102","4","2478","大毅","3502637.00","3307697.00","6810334.00","1221866.00","759132.00","1980998.00","2507336.00","1325767.00","945847.00","49162.00","-66926.00","4761186.00","--","--","68150.00","4829336.00","0.00","3674000.00","19.27"
"114/03/26","102","4","2480","敦陽科","3207565.00","754829.00","3962394.00","1212471.00","26063.00","1238534.00","1329504.00","259048.00","1135476.00","-168.00","0.00","2723860.00","--","--","0.00","2723860.00","0.00","0.00","20.49"
"114/03/26","102","4","2481","強茂","9306393.00","14358723.00","23665116.00","5871613.00","9840729.00","15712342.00","3719356.00","2510895.00","402259.00","176253.00","-74363.00","6734400.00","--","--","1218374.00","7952774.00","0.00","4500000.00","18.33"
