出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值 
"114/03/26","103","1","1906","寶隆","751015.00","3479426.00","4230441.00","850279.00","622393.00","1472672.00","1510000.00","356.00","467511.00","614585.00","-6962.00","2585490.00","--","--","172279.00","2757769.00","0.00","0.00","1188937.00","17.26"
"114/03/26","103","1","1907","永豐餘","37533814.00","72450259.00","109984073.00","33134494.00","25998290.00","59132784.00","16603715.00","458885.00","13007843.00","10422092.00","--","40492535.00","--","--","10358754.00","50851289.00","0.00","0.00","0.00","24.39"
"114/03/26","103","1","1909","榮成","15803529.00","28682731.00","44486260.00","16383838.00","13584822.00","29968660.00","7871133.00","962900.00","3895403.00","805694.00","-27254.00","13507876.00","--","--","1009724.00","14517600.00","0.00","0.00","2810000.00","17.22"
"114/03/26","103","1","2002","中鋼","154374840.00","535239300.00","689614140.00","137235854.00","227872638.00","365108492.00","154638520.00","36965456.00","102255758.00","8562010.00","-8498235.00","293923509.00","--","--","30582139.00","324505648.00","0.00","0.00","308595000.00","19.39"
"114/03/26","103","1","2006","東和鋼鐵","16809012.00","22268696.00","39077708.00","8713999.00","6772737.00","15486736.00","9982021.00","6225686.00","7647414.00","-377437.00","0.00","23477684.00","0.00","--","113288.00","23590972.00","0.00","0.00","0.00","23.52"
"114/03/26","103","1","2007","燁興","2153162.00","11079141.00","13232303.00","4963672.00","3610992.00","8574664.00","6306516.00","673.00","-1649652.00","102.00","0.00","4657639.00","--","--","0.00","4657639.00","0.00","0.00","0.00","7.39"
"114/03/26","103","1","2008","高興昌","861444.00","4039133.00","4900577.00","482631.00","388618.00","871249.00","2754873.00","110224.00","1226903.00","-62672.00","--","--","--","--","--","4029328.00","0.00","0.00","0.00","14.63"
"114/03/26","103","1","2009","第一銅","2117287.00","3813471.00","5930758.00","1172002.00","403904.00","1575906.00","3596222.00","4619.00","865108.00","-111097.00","--","--","--","--","--","4354852.00","0.00","0.00","0.00","12.11"
"114/03/26","103","1","2010","春源","12121446.00","6976256.00","19097702.00","5919983.00","1782247.00","7702230.00","6476554.00","159848.00","3827164.00","243816.00","--","10707382.00","--","--","688090.00","11395472.00","0.00","0.00","0.00","16.53"
"114/03/26","103","1","2012","春雨","6715471.00","4179276.00","10894747.00","5419642.00","1252462.00","6672104.00","2877740.00","20433.00","734272.00","311290.00","-288910.00","3654825.00","--","--","567818.00","4222643.00","0.00","0.00","23830450.00","13.85"
"114/03/26","103","1","2013","中鋼構","10034577.00","4039762.00","14074339.00","8950043.00","563332.00","9513375.00","2000000.00","1187166.00","1297553.00","212407.00","-136162.00","4560964.00","--","--","0.00","4560964.00","0.00","0.00","6804767.00","23.61"
"114/03/26","103","1","2014","中鴻","11009041.00","25202258.00","36211299.00","16667481.00","10639451.00","27306932.00","14355444.00","903.00","-5127372.00","-324608.00","--","8904367.00","--","--","--","8904367.00","0.00","0.00","0.00","6.20"
"114/03/26","103","1","2015","豐興","9779516.00","9604290.00","19383806.00","2397609.00","744827.00","3142436.00","5815994.00","447280.00","9990271.00","-12175.00","--","16241370.00","--","--","--","16241370.00","--","0.00","0.00","27.93"
"114/03/26","103","1","2017","官田鋼","2060419.00","5646984.00","7707403.00","1490619.00","1223449.00","2714068.00","3880955.00","703780.00","-521473.00","3126.00","-64898.00","4001490.00","--","--","991845.00","4993335.00","0.00","0.00","5556193.00","10.46"
"114/03/26","103","1","2020","美亞","2976836.00","3435734.00","6412570.00","2191806.00","391059.00","2582865.00","2625331.00","331468.00","633093.00","-5248.00","0.00","3584644.00","--","--","245061.00","3829705.00","0.00","0.00","0.00","13.65"
"114/03/26","103","1","2022","聚亨","5081804.00","8880009.00","13961813.00","5097724.00","2172106.00","7269830.00","5404245.00","11301.00","-833546.00","441683.00","0.00","5023683.00","--","--","1668300.00","6691983.00","0.00","0.00","0.00","9.30"
"114/03/26","103","1","2023","燁輝","25009426.00","42617189.00","67626615.00","25055769.00","13827007.00","38882776.00","16353422.00","4622016.00","4845739.00","158273.00","0.00","25979450.00","--","--","2764389.00","28743839.00","0.00","0.00","0.00","15.89"
"114/03/26","103","1","2024","志聯","1270546.00","1194996.00","2465542.00","680170.00","581154.00","1261324.00","1095500.00","0.00","28187.00","4476.00","0.00","1128163.00","0.00","--","76055.00","1204218.00","0.00","0.00","0.00","10.30"
"114/03/26","103","1","2025","千興","1109885.00","1601907.00","2711792.00","1063263.00","20374.00","1083637.00","3228341.00","449535.00","-2041582.00","27641.00","-35833.00","1628102.00","--","--","53.00","1628155.00","0.00","0.00","41666788.00","5.79"
"114/03/26","103","1","2027","大成鋼","31293272.00","8076897.00","39370169.00","10278301.00","14609157.00","24887458.00","7770970.00","1133488.00","1727394.00","71900.00","-276570.00","10427182.00","--","--","4055529.00","14482711.00","0.00","0.00","19013000.00","13.75"
"114/03/26","103","1","2028","威致","2287519.00","4400240.00","6687759.00","4812026.00","116619.00","4928645.00","2650000.00","46190.00","-937076.00","--","--","--","--","--","--","1759114.00","0.00","0.00","0.00","6.64"
"114/03/26","103","1","2029","盛餘","5869523.00","4500676.00","10370199.00","1067696.00","983929.00","2051625.00","3211800.00","921236.00","4090607.00","37545.00","0.00","8261188.00","--","--","57386.00","8318574.00","0.00","0.00","0.00","25.72"
"114/03/26","103","1","2030","彰源","6376714.00","4474381.00","10851095.00","4115202.00","3593325.00","7708527.00","2728819.00","443263.00","68422.00","66387.00","-164323.00","3142568.00","--","--","0.00","3142568.00","0.00","0.00","15774000.00","12.22"
"114/03/26","103","1","2031","新光鋼","8013419.00","4272481.00","12285900.00","5460872.00","1353332.00","6814204.00","2769939.00","1032897.00","1603063.00","10489.00","0.00","5416388.00","--","--","55308.00","5471696.00","0.00","0.00","0.00","19.55"
"114/03/26","103","1","2032","新鋼","1233800.00","879242.00","2113042.00","152762.00","274038.00","426800.00","1305215.00","107011.00","273853.00","163.00","0.00","--","--","--","--","1686242.00","0.00","0.00","0.00","12.92"
"114/03/26","103","1","2033","佳大","604863.00","639107.00","1243970.00","293096.00","25789.00","318885.00","806945.00","17629.00","103130.00","-2619.00","0.00","--","--","--","--","925085.00","0.00","0.00","0.00","11.46"
"114/03/26","103","1","2034","允強","9817525.00","3021447.00","12838972.00","4405660.00","1308484.00","5714144.00","3701189.00","1848637.00","1565598.00","9404.00","--","7124828.00","--","--","0.00","7124828.00","--","0.00","0.00","19.25"
"114/03/26","103","1","2038","海光","2891154.00","3977238.00","6868392.00","2187025.00","1422957.00","3609982.00","1726329.00","268292.00","880588.00","0.00","0.00","2875209.00","--","--","383201.00","3258410.00","0.00","0.00","0.00","16.66"
"114/03/26","103","1","2049","上銀","11793347.00","17155683.00","28949030.00","10745724.00","5714180.00","16459904.00","2538208.00","308630.00","8917002.00","32748.00","--","11796588.00","--","--","692538.00","12489126.00","0.00","0.00","0.00","46.48"
"114/03/26","103","1","2059","川湖","6088587.00","1571161.00","7659748.00","860472.00","421104.00","1281576.00","952971.00","796691.00","4622558.00","5952.00","0.00","6378172.00","--","--","0.00","6378172.00","--","0.00","0.00","66.93"
"114/03/26","103","1","2062","橋椿","5307936.00","2624953.00","7932889.00","1932334.00","966251.00","2898585.00","1630000.00","1321841.00","1994330.00","88133.00","--","5034304.00","--","--","--","5034304.00","--","0.00","0.00","30.89"
"114/03/26","103","1","2101","南港","11489994.00","9943651.00","21433645.00","8029243.00","1664937.00","9694180.00","8798940.00","119042.00","4009575.00","1010530.00","-2198622.00","11739465.00","--","--","0.00","11739465.00","0.00","0.00","45959000.00","14.08"
"114/03/26","103","1","2102","泰豐","5490769.00","7374519.00","12865288.00","1694280.00","1739787.00","3434067.00","4233244.00","163337.00","5159271.00","58404.00","-183035.00","9431221.00","--","--","--","9431221.00","--","0.00","12302402.00","22.95"
"114/03/26","103","1","2103","台橡","15802117.00","17944999.00","33747116.00","11334880.00","4570494.00","15905374.00","7863904.00","849.00","6793774.00","1412091.00","0.00","16070618.00","--","--","1771124.00","17841742.00","--","0.00","0.00","20.44"
"114/03/26","103","1","2104","國際中橡","14831736.00","16714672.00","31546408.00","7447798.00","4738264.00","12186062.00","5492241.00","3764811.00","4395599.00","4801435.00","-290088.00","18163998.00","--","--","1196348.00","19360346.00","0.00","0.00","10357462.00","33.71"
"114/03/26","103","1","2105","正新","55587626.00","110553721.00","166141347.00","41681382.00","41140413.00","82821795.00","32414155.00","52576.00","49248784.00","990911.00","--","82706426.00","--","--","613126.00","83319552.00","0.00","0.00","0.00","25.52"
"114/03/26","103","1","2106","建大","22867090.00","10822975.00","33690065.00","7675037.00","8077656.00","15752693.00","7630300.00","41.00","9869188.00","437843.00","0.00","17937372.00","0.00","--","0.00","17937372.00","0.00","0.00","0.00","23.51"
"114/03/26","103","1","2107","厚生","8714344.00","4424547.00","13138891.00","1883733.00","286588.00","2170321.00","4971894.00","535995.00","5471588.00","-9934.00","--","10969543.00","--","--","-973.00","10968570.00","0.00","0.00","0.00","22.06"
"114/03/26","103","1","2108","南帝","3797687.00","3811961.00","7609648.00","1228443.00","476315.00","1704758.00","3990319.00","--","1735130.00","29006.00","--","5754455.00","--","--","150435.00","5904890.00","0.00","0.00","0.00","14.42"
"114/03/26","103","1","2109","華豐","4258048.00","4257963.00","8516011.00","3117269.00","636684.00","3753953.00","3368015.00","139677.00","242615.00","121912.00","--","3872219.00","--","--","889839.00","4762058.00","0.00","0.00","0.00","11.50"
"114/03/26","103","1","2114","鑫永銓","1300136.00","1178051.00","2478187.00","359378.00","65605.00","424983.00","613866.00","233619.00","1205679.00","40.00","--","2053204.00","--","--","--","2053204.00","0.00","0.00","0.00","33.45"
"114/03/26","103","1","2115","六暉-KY","1799364.00","595376.00","2394740.00","618060.00","190961.00","809021.00","676140.00","299262.00","651165.00","-40848.00","--","1585719.00","--","--","0.00","1585719.00","0.00","0.00","0.00","23.45"
"114/03/26","103","1","2201","裕隆","96218485.00","87115447.00","183333932.00","95543195.00","8918097.00","104461292.00","15729199.00","6498382.00","44973557.00","1983581.00","-376304.00","68808415.00","--","--","10064225.00","78872640.00","0.00","0.00","11838582.00","44.08"
"114/03/26","103","1","2204","中華","23019764.00","36698408.00","59718172.00","7174597.00","2188500.00","9363097.00","13840508.00","6376870.00","26344352.00","1025702.00","--","47587432.00","--","--","2767643.00","50355075.00","0.00","0.00","0.00","34.38"
"114/03/26","103","1","2206","三陽工業","21728040.00","18551819.00","40279859.00","14160102.00","10910562.00","25070664.00","8963768.00","1816824.00","4451274.00","-876858.00","-1373793.00","12981215.00","--","--","2227980.00","15209195.00","0.00","0.00","62263349.00","15.56"
"114/03/26","103","1","2207","和泰車","89373805.00","47304178.00","136677983.00","77467865.00","18418677.00","95886542.00","5461792.00","263060.00","28812609.00","745562.00","--","35283023.00","--","--","5508418.00","40791441.00","0.00","0.00","0.00","64.60"
"114/03/26","103","1","2208","台船","14608626.00","11589962.00","26198588.00","9238608.00","3242126.00","12480734.00","7435652.00","1965.00","6226726.00","--","--","13664343.00","--","--","53511.00","13717854.00","0.00","0.00","0.00","18.38"
"114/03/26","103","1","2227","裕日車","19795124.00","16511283.00","36306407.00","5284462.00","4392620.00","9677082.00","3000000.00","6129405.00","16896233.00","603687.00","--","26629325.00","--","--","--","26629325.00","0.00","0.00","0.00","88.76"
"114/03/26","103","1","2228","劍麟","1807832.00","1177511.00","2985343.00","409301.00","140704.00","550005.00","717050.00","602534.00","1073139.00","42615.00","--","2435338.00","--","--","--","2435338.00","--","0.00","0.00","33.96"
"114/03/26","103","1","2231","為升","1298796.00","844241.00","2143037.00","359600.00","183710.00","543310.00","616166.00","112207.00","799715.00","37960.00","--","1566048.00","--","--","33679.00","1599727.00","0.00","0.00","0.00","25.42"
"114/03/26","103","1","2233","宇隆","1079049.00","956584.00","2035633.00","552943.00","112390.00","665333.00","412148.00","384852.00","556271.00","17029.00","--","1370300.00","--","--","0.00","1370300.00","0.00","0.00","0.00","33.25"
"114/03/26","103","1","2301","光寶科","142502197.00","61803405.00","204305602.00","106568244.00","17463667.00","124031911.00","23276257.00","27350468.00","22891167.00","2656419.00","-1334660.00","74839651.00","--","--","5434040.00","80273691.00","0.00","0.00","28118091.00","32.55"
"114/03/26","103","1","2302","麗正","491293.00","1591500.00","2082793.00","380252.00","91698.00","471950.00","1600029.00","9.00","2984.00","7821.00","0.00","1610843.00","--","--","0.00","1610843.00","0.00","0.00","0.00","10.07"
"114/03/26","103","1","2303","聯電","96753702.00","204873717.00","301627419.00","49235637.00","34616471.00","83852108.00","127028568.00","45308771.00","33617682.00","9856511.00","-2365246.00","213446286.00","--","--","4329025.00","217775311.00","--","5033625.00","216078737.00","17.09"
"114/03/26","103","1","2305","全友","1017848.00","1050912.00","2068760.00","765413.00","71048.00","836461.00","2056608.00","0.00","-801489.00","-1873.00","-49781.00","1203465.00","--","--","28834.00","1232299.00","0.00","0.00","2934365.00","5.94"
"114/03/26","103","1","2308","台達電","123734508.00","69272277.00","193006785.00","62531229.00","17386341.00","79917570.00","24375433.00","25790713.00","47630287.00","672945.00","--","98469378.00","--","--","14619837.00","113089215.00","0.00","0.00","0.00","40.40"
"114/03/26","103","1","2312","金寶","25659931.00","22465997.00","48125928.00","22204345.00","11066814.00","33271159.00","14582332.00","775052.00","-1835115.00","2232164.00","-1536036.00","14218397.00","0.00","--","636372.00","14854769.00","0.00","0.00","114202408.00","10.58"
"114/03/26","103","1","2313","華通","21957605.00","19935304.00","41892909.00","12466041.00","12077851.00","24543892.00","11918206.00","1016898.00","3094278.00","1319635.00","--","17349017.00","--","--","0.00","17349017.00","0.00","0.00","0.00","14.56"
"114/03/26","103","1","2314","台揚","4004378.00","2176677.00","6181055.00","3477652.00","381153.00","3858805.00","3352858.00","1218176.00","-2267699.00","18939.00","--","2322274.00","--","--","-24.00","2322250.00","0.00","0.00","0.00","6.93"
"114/03/26","103","1","2316","楠梓電","4681890.00","6471462.00","11153352.00","3148208.00","1853828.00","5002036.00","3191206.00","265274.00","2698148.00","95613.00","-98925.00","6151316.00","--","--","0.00","6151316.00","0.00","0.00","1896964.00","19.39"
"114/03/26","103","1","2317","鴻海","1556454468.00","493455484.00","2049909952.00","1070385570.00","147424157.00","1217809727.00","131287068.00","65116641.00","556422928.00","36159296.00","-18901.00","788967032.00","--","--","43133193.00","832100225.00","0.00","0.00","1433093.00","60.10"
"114/03/26","103","1","2321","東訊","2506886.00","641468.00","3148354.00","2398079.00","134320.00","2532399.00","6306652.00","334.00","-5710589.00","-304236.00","-13784.00","278377.00","--","--","337578.00","615955.00","0.00","0.00","2821207.00","0.44"
"114/03/26","103","1","2323","中環","12232079.00","28501609.00","40733688.00","7245069.00","3864046.00","11109115.00","27129098.00","4967908.00","-3123730.00","-86324.00","-175379.00","28711573.00","--","--","913000.00","29624573.00","0.00","0.00","9241094.00","10.62"
"114/03/26","103","1","2324","仁寶","277096547.00","45391369.00","322487916.00","206422623.00","19257410.00","225680033.00","44136301.00","16193084.00","40421160.00","-6453831.00","-2007725.00","92288989.00","--","--","4518894.00","96807883.00","0.00","0.00","108533431.00","21.44"
"114/03/26","103","1","2327","國巨","38189423.00","25031740.00","63221163.00","16651160.00","7897423.00","24548583.00","22387921.00","2138660.00","13282839.00","918829.00","-154673.00","38573576.00","--","--","99004.00","38672580.00","11150000.00","0.00","11150000.00","17.32"
"114/03/26","103","1","2328","廣宇","11460725.00","6758354.00","18219079.00","5791458.00","1063849.00","6855307.00","5157674.00","1402401.00","2886948.00","437852.00","--","9884875.00","--","--","1478897.00","11363772.00","0.00","0.00","0.00","19.17"
"114/03/26","103","1","2329","華泰","4760920.00","10150208.00","14911128.00","7683001.00","2569880.00","10252881.00","8060158.00","--","-3745378.00","219331.00","--","4534111.00","--","--","124136.00","4658247.00","0.00","0.00","0.00","5.63"
"114/03/26","103","1","2330","台積電","355890417.00","942848864.00","1298739281.00","174397164.00","226344016.00","400741180.00","259291239.00","55835280.00","566063897.00","16583227.00","--","897773643.00","--","--","224458.00","897998101.00","0.00","0.00","0.00","34.62"
"114/03/26","103","1","2331","精英","25057069.00","8180209.00","33237278.00","13659578.00","628614.00","14288192.00","7335801.00","6461790.00","4771817.00","184860.00","--","18754268.00","--","--","194818.00","18949086.00","0.00","0.00","0.00","25.57"
"114/03/26","103","1","2332","友訊","17122931.00","7161694.00","24284625.00","9403821.00","933266.00","10337087.00","6475803.00","2140917.00","6250088.00","-371469.00","-807960.00","13687379.00","--","--","260159.00","13947538.00","0.00","0.00","38807000.00","22.48"
"114/03/26","103","1","2337","旺宏","23279236.00","28189337.00","51468573.00","11997477.00","11765680.00","23763157.00","35214730.00","344166.00","-8455103.00","722741.00","-159061.00","27667473.00","0.00","--","37943.00","27705416.00","0.00","0.00","3899382.00","7.87"
"114/03/26","103","1","2338","光罩","2301068.00","2079275.00","4380343.00","318437.00","46374.00","364811.00","2627136.00","333550.00","898252.00","-22541.00","-270665.00","3565732.00","--","--","449800.00","4015532.00","0.00","0.00","17908000.00","14.57"
"114/03/26","103","1","2340","台亞","7371839.00","4920816.00","12292655.00","2997923.00","1895536.00","4893459.00","5456621.00","636895.00","1319150.00","9684.00","-26699.00","7395651.00","--","--","3545.00","7399196.00","0.00","0.00","1107276.00","13.58"
"114/03/26","103","1","2342","茂矽","1606739.00","3270311.00","4877050.00","2118678.00","157260.00","2275938.00","3722549.00","3.00","-1391376.00","181109.00","-3.00","2512282.00","--","--","88830.00","2601112.00","0.00","0.00","86.00","6.75"
"114/03/26","103","1","2344","華邦電","21521997.00","37164888.00","58686885.00","14831594.00","7355186.00","22186780.00","36944662.00","2145858.00","-3807679.00","225122.00","-106387.00","35401576.00","--","--","1098529.00","36500105.00","--","0.00","7518364.00","9.60"
"114/03/26","103","1","2345","智邦","11331543.00","1959155.00","13290698.00","5732888.00","207050.00","5939938.00","5310079.00","593289.00","1357397.00","125161.00","-50999.00","7334927.00","--","--","15833.00","7350760.00","0.00","0.00","2209867.00","13.87"
"114/03/26","103","1","2347","聯強","106736081.00","23295251.00","130031332.00","83626759.00","596778.00","84223537.00","15885209.00","14345810.00","15393989.00","-585988.00","--","45039020.00","--","--","768775.00","45807795.00","0.00","0.00","0.00","28.35"
"114/03/26","103","1","2348","海悅","2048323.00","244173.00","2292496.00","907454.00","427500.00","1334954.00","856000.00","0.00","74724.00","0.00","--","930724.00","--","--","26818.00","957542.00","0.00","0.00","0.00","10.87"
"114/03/26","103","1","2349","錸德","10458959.00","28514517.00","38973476.00","7355460.00","6259103.00","13614563.00","26154274.00","1810507.00","-5085827.00","-252313.00","-2597373.00","20029268.00","--","--","5329645.00","25358913.00","0.00","0.00","45457903.00","7.79"
"114/03/26","103","1","2351","順德","4970272.00","4838882.00","9809154.00","2790411.00","2469030.00","5259441.00","1802253.00","428416.00","2042784.00","36668.00","--","4310121.00","--","--","239592.00","4549713.00","0.00","0.00","0.00","23.92"
"114/03/26","103","1","2352","佳世達","53702474.00","43422477.00","97124951.00","57304594.00","12764240.00","70068834.00","19667820.00","1735553.00","-162917.00","1419574.00","-213.00","22659817.00","0.00","--","4396300.00","27056117.00","0.00","0.00","51299.00","11.52"
"114/03/26","103","1","2353","宏��","137659020.00","43867811.00","181526831.00","103388416.00","20487899.00","123876315.00","28347268.00","43707727.00","-8324734.00","-27845.00","-6054286.00","57648130.00","--","--","2386.00","57650516.00","0.00","0.00","112365290.00","21.18"
"114/03/26","103","1","2354","鴻準","66320479.00","22833226.00","89153705.00","18010103.00","871368.00","18881471.00","13064902.00","6758655.00","46964235.00","3375152.00","--","70162944.00","--","--","109290.00","70272234.00","0.00","0.00","0.00","53.70"
"114/03/26","103","1","2355","敬鵬","14335040.00","7844114.00","22179154.00","7319535.00","500555.00","7820090.00","3974954.00","1568318.00","7777832.00","390587.00","--","13711691.00","--","--","647373.00","14359064.00","0.00","0.00","0.00","34.50"
"114/03/26","103","1","2356","英業達","157162757.00","44844629.00","202007386.00","120210435.00","17695646.00","137906081.00","35874751.00","2896441.00","16318978.00","1982619.00","0.00","57072789.00","--","--","7028516.00","64101305.00","0.00","0.00","0.00","15.91"
"114/03/26","103","1","2357","華碩","230389423.00","60325093.00","290714516.00","137590311.00","8094439.00","145684750.00","7427603.00","4451046.00","120834095.00","10480380.00","--","143193124.00","--","--","1836642.00","145029766.00","--","0.00","0.00","192.79"
"114/03/26","103","1","2359","所羅門","3593386.00","1958613.00","5551999.00","875867.00","26799.00","902666.00","1824160.00","75656.00","2249113.00","92112.00","-6106.00","4234935.00","--","--","414398.00","4649333.00","0.00","0.00","106843.00","23.23"
"114/03/26","103","1","2360","致茂","7189718.00","5792628.00","12982346.00","3043917.00","993938.00","4037855.00","3767599.00","968517.00","3583331.00","527609.00","-35900.00","8811156.00","--","--","133335.00","8944491.00","0.00","0.00","1925579.00","23.51"
"114/03/26","103","1","2362","藍天","10013381.00","91275820.00","101289201.00","18517671.00","34185186.00","52702857.00","6891630.00","1391614.00","37554356.00","3286588.00","-537844.00","48586344.00","--","--","--","48586344.00","0.00","0.00","33047265.00","74.05"
"114/03/26","103","1","2363","矽統","1485455.00","6088209.00","7573664.00","107452.00","356.00","107808.00","6135350.00","132195.00","-615729.00","1814040.00","0.00","7465856.00","--","--","0.00","7465856.00","0.00","0.00","4.00","12.17"
"114/03/26","103","1","2364","倫飛","790712.00","870341.00","1661053.00","790233.00","5234.00","795467.00","1901615.00","3630.00","-644596.00","13842.00","-409026.00","865465.00","--","--","121.00","865586.00","0.00","0.00","6087783.00","4.70"
"114/03/26","103","1","2365","昆盈","4611901.00","1789065.00","6400966.00","1688764.00","174490.00","1863254.00","2908001.00","562623.00","1083431.00","-90335.00","-22488.00","4441232.00","--","--","96480.00","4537712.00","--","0.00","1260000.00","15.34"
"114/03/26","103","1","2367","燿華","5700513.00","11912024.00","17612537.00","4676604.00","3449803.00","8126407.00","5691184.00","3367011.00","15643.00","349513.00","-36908.00","9386443.00","--","--","99687.00","9486130.00","0.00","0.00","2800000.00","16.57"
"114/03/26","103","1","2368","金像電","11380105.00","10727533.00","22107638.00","11453214.00","4359928.00","15813142.00","5649129.00","1419415.00","-965638.00","305263.00","-113673.00","6294496.00","--","--","0.00","6294496.00","0.00","0.00","8348750.00","11.31"
"114/03/26","103","1","2369","菱生","3495986.00","6061786.00","9557772.00","1616248.00","1341992.00","2958240.00","3801023.00","1612132.00","1179667.00","16763.00","-176415.00","6433170.00","--","--","166362.00","6599532.00","0.00","0.00","5658911.00","17.18"
"114/03/26","103","1","2371","大同","86609515.00","124298116.00","210907631.00","100604955.00","46041707.00","146646662.00","23395367.00","821697.00","10660578.00","324395.00","-806870.00","34395167.00","--","--","29865802.00","64260969.00","0.00","0.00","70931341.00","15.16"
"114/03/26","103","1","2373","震旦行","6996530.00","5637908.00","12634438.00","3634062.00","1255507.00","4889569.00","3374322.00","1599321.00","3103835.00","336606.00","-1353627.00","7060457.00","--","--","684412.00","7744869.00","0.00","0.00","28751997.00","22.87"
"114/03/26","103","1","2374","佳能","10291589.00","5952640.00","16244229.00","6061938.00","434813.00","6496751.00","4510614.00","1438807.00","3951154.00","-127443.00","--","9773132.00","--","--","-25654.00","9747478.00","0.00","593000.00","0.00","21.67"
"114/03/26","103","1","2375","凱美","2645146.00","282120.00","2927266.00","618226.00","5753.00","623979.00","1357363.00","--","901550.00","44374.00","--","2303287.00","--","--","--","2303287.00","--","0.00","0.00","16.97"
"114/03/26","103","1","2376","技嘉","29382829.00","7468547.00","36851376.00","13867203.00","452809.00","14320012.00","6268229.00","4588241.00","11443128.00","220319.00","--","22519917.00","--","--","11447.00","22531364.00","0.00","0.00","0.00","35.93"
"114/03/26","103","1","2377","微星","39875747.00","6300199.00","46175946.00","21941724.00","290209.00","22231933.00","8448562.00","2920142.00","12348908.00","226401.00","0.00","23944013.00","--","--","0.00","23944013.00","0.00","0.00","0.00","28.34"
"114/03/26","103","1","2379","瑞昱","28969462.00","7392009.00","36361471.00","14649609.00","1050568.00","15700177.00","5049513.00","4406855.00","11001849.00","193184.00","--","20651401.00","--","--","9893.00","20661294.00","0.00","0.00","0.00","40.90"
"114/03/26","103","1","2380","虹光","2571288.00","1822855.00","4394143.00","644904.00","188268.00","833172.00","2202214.00","776347.00","450384.00","173221.00","-41195.00","3560971.00","--","--","--","3560971.00","--","0.00","3625078.00","16.44"
"114/03/26","103","1","2382","廣達","487442049.00","61619719.00","549061768.00","377607008.00","34378018.00","411985026.00","38626274.00","14018709.00","83446325.00","-6684660.00","-333094.00","129073554.00","--","--","8003188.00","137076742.00","0.00","0.00","8108885.00","33.49"
"114/03/26","103","1","2383","台光電","9143637.00","5430419.00","14574056.00","6380731.00","1047330.00","7428061.00","3127205.00","386796.00","3258843.00","355413.00","0.00","7128257.00","--","--","17738.00","7145995.00","0.00","0.00","0.00","22.79"
"114/03/26","103","1","2385","群光","35436207.00","15857960.00","51294167.00","25808556.00","662183.00","26470739.00","6867216.00","3068074.00","11753080.00","36144.00","-311277.00","21413237.00","--","--","3410191.00","24823428.00","0.00","0.00","36443087.00","32.93"
"114/03/26","103","1","2387","精元","9317899.00","4684234.00","14002133.00","5341461.00","682216.00","6023677.00","3637803.00","0.00","3496429.00","108673.00","-128312.00","7114593.00","--","--","863863.00","7978456.00","0.00","0.00","9225000.00","20.07"
"114/03/26","103","1","2388","威盛","4697607.00","5804470.00","10502077.00","4579551.00","2899215.00","7478766.00","4933034.00","384.00","-2229333.00","49025.00","--","2753110.00","--","--","270201.00","3023311.00","0.00","0.00","0.00","5.58"
"114/03/26","103","1","2390","云辰","1344192.00","2449958.00","3794150.00","975925.00","161706.00","1137631.00","2153033.00","310177.00","211896.00","-34572.00","0.00","2640534.00","--","--","15985.00","2656519.00","0.00","0.00","0.00","12.26"
"114/03/26","103","1","2392","正崴","31452558.00","31104683.00","62557241.00","26525530.00","7689824.00","34215354.00","5055557.00","9174276.00","8866527.00","2097955.00","--","25194315.00","--","--","3147572.00","28341887.00","0.00","0.00","0.00","49.83"
"114/03/26","103","1","2393","億光","16710893.00","13853221.00","30564114.00","9223160.00","4380446.00","13603606.00","4248647.00","8002159.00","4164858.00","-323825.00","0.00","16091839.00","--","--","868669.00","16960508.00","0.00","0.00","0.00","37.88"
"114/03/26","103","1","2395","研華","16598317.00","12597514.00","29195831.00","7253189.00","917952.00","8171141.00","5714511.00","5105078.00","9666887.00","341604.00","--","20828080.00","0.00","--","196610.00","21024690.00","--","20510.00","0.00","36.58"
"114/03/26","103","1","2397","友通","3119099.00","390690.00","3509789.00","490156.00","93649.00","583805.00","1148399.00","789318.00","1025987.00","-37722.00","--","2925982.00","--","--","2.00","2925984.00","0.00","0.00","0.00","25.48"
"114/03/26","103","1","2399","映泰","3444308.00","591367.00","4035675.00","1287844.00","88048.00","1375892.00","1781000.00","91712.00","797235.00","-10164.00","--","2659783.00","--","--","--","2659783.00","0.00","0.00","0.00","14.93"
"114/03/26","103","1","2401","凌陽","7594771.00","6876432.00","14471203.00","2636206.00","1240063.00","3876269.00","5919949.00","912528.00","1821637.00","430555.00","-63401.00","9021268.00","--","--","1573666.00","10594934.00","0.00","0.00","3559996.00","15.33"
"114/03/26","103","1","2402","毅嘉","6972862.00","4627262.00","11600124.00","4723414.00","9117.00","4732531.00","3320431.00","2080183.00","1061704.00","405275.00","--","6867593.00","--","--","--","6867593.00","--","0.00","0.00","20.68"
