出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/03/26","105","3","2504","國產","20625561.00","21425894.00","-800333.00","--","--","-800333.00","1718712.00","--","-2519045.00","291889.00","-2227156.00","-179524.00","-2047632.00","--","--","-2047632.00","-339188.00","--","-2386820.00","-729129.00","--","-1318503.00","-1131413.00","--","-1255407.00","-0.51"
"114/03/26","105","3","2505","國揚","611518.00","490220.00","121298.00","--","--","121298.00","258289.00","--","-136991.00","19586.00","-117405.00","-194.00","-117211.00","--","--","-117211.00","-2934.00","--","-120145.00","-116901.00","--","-310.00","-119835.00","--","-310.00","-0.20"
"114/03/26","105","3","2506","太設","1505725.00","543363.00","962362.00","--","--","962362.00","685014.00","2687.00","280035.00","96192.00","376227.00","96102.00","280125.00","--","--","280125.00","-12078.00","--","268047.00","236448.00","--","43677.00","214236.00","--","53811.00","0.65"
"114/03/26","105","3","2509","全坤建","400910.00","232432.00","168478.00","--","--","168478.00","123423.00","--","45055.00","-36327.00","8728.00","46881.00","-38153.00","--","--","-38153.00","-59478.00","--","-97631.00","-43223.00","--","5070.00","-94494.00","--","-3137.00","-0.28"
"114/03/26","105","3","2511","太子","6567675.00","4223695.00","2343980.00","--","--","2343980.00","1834141.00","--","509839.00","69987.00","579826.00","94302.00","485524.00","--","--","485524.00","-243827.00","--","241697.00","508784.00","--","-23260.00","264957.00","--","-23260.00","0.31"
"114/03/26","105","3","2515","中工","7718898.00","6848199.00","870699.00","--","--","870699.00","605678.00","--","265021.00","14707.00","279728.00","84782.00","194946.00","--","--","194946.00","-155347.00","--","39599.00","193017.00","--","1929.00","38779.00","--","820.00","0.13"
"114/03/26","105","3","2516","新建","3763362.00","3693264.00","70098.00","--","--","70098.00","135561.00","--","-65463.00","10786.00","-54677.00","-28230.00","-26447.00","184482.00","--","158035.00","-61018.00","--","97017.00","159791.00","--","-1756.00","100525.00","--","-3508.00","0.71"
"114/03/26","105","3","2520","冠德","9305389.00","6854856.00","2450533.00","--","--","2450533.00","1136851.00","--","1313682.00","-433888.00","879794.00","151170.00","728624.00","--","--","728624.00","-24484.00","--","704140.00","657069.00","--","71555.00","636498.00","--","67642.00","1.33"
"114/03/26","105","3","2524","京城","1495089.00","869847.00","625242.00","--","--","625242.00","251699.00","--","373543.00","-100957.00","272586.00","43608.00","228978.00","--","--","228978.00","0.00","--","228978.00","228978.00","--","--","228978.00","--","--","0.60"
"114/03/26","105","3","2527","宏璟","666665.00","521662.00","145003.00","--","--","145003.00","149344.00","--","-4341.00","138760.00","134419.00","42315.00","92104.00","--","--","92104.00","-37242.00","--","54862.00","102119.00","--","-10015.00","64877.00","--","-10015.00","0.39"
"114/03/26","105","3","2528","皇普","89783.00","73080.00","16703.00","--","--","16703.00","28299.00","--","-11596.00","-120.00","-11716.00","0.00","-11716.00","--","--","-11716.00","-862.00","--","-12578.00","--","--","--","--","--","--","-0.10"
"114/03/26","105","3","2530","華建","2353877.00","1618509.00","735368.00","--","--","735368.00","182118.00","--","553250.00","-36845.00","516405.00","44520.00","471885.00","--","--","471885.00","--","--","471885.00","474510.00","--","-2625.00","474510.00","--","-2625.00","1.77"
"114/03/26","105","3","2534","宏盛","1591905.00","804095.00","787810.00","--","--","787810.00","246913.00","--","540897.00","-126090.00","414807.00","123971.00","290836.00","--","--","290836.00","17619.00","--","308455.00","--","--","--","--","--","--","0.49"
"114/03/26","105","3","2535","達欣工","9527062.00","8807385.00","719677.00","--","--","719677.00","262592.00","--","457085.00","6662.00","463747.00","105647.00","358100.00","--","--","358100.00","-75035.00","--","283065.00","359259.00","--","-1159.00","294311.00","--","-11246.00","1.74"
"114/03/26","105","3","2536","宏普","4555626.00","3208694.00","1346932.00","--","--","1346932.00","70261.00","--","1276671.00","142508.00","1419179.00","64116.00","1355063.00","--","--","1355063.00","-24242.00","--","1330821.00","--","--","--","--","--","--","4.07"
"114/03/26","105","3","2537","聯上發","1284265.00","775038.00","509227.00","--","--","509227.00","90435.00","--","418792.00","34855.00","453647.00","42451.00","411196.00","--","--","411196.00","--","--","411196.00","--","--","--","--","--","--","1.42"
"114/03/26","105","3","2538","基泰","606352.00","350755.00","255597.00","--","--","255597.00","102455.00","--","153142.00","-157015.00","-3873.00","73742.00","-77615.00","--","--","-77615.00","-32554.00","--","-110169.00","-78475.00","--","860.00","-111029.00","--","860.00","-0.18"
"114/03/26","105","3","2539","櫻花建","564383.00","353866.00","210517.00","--","--","210517.00","110973.00","--","99544.00","34681.00","134225.00","27161.00","107064.00","--","--","107064.00","--","--","107064.00","--","--","--","--","--","--","0.31"
"114/03/26","105","3","2540","愛山林","759873.00","256416.00","503457.00","--","--","503457.00","156064.00","--","347393.00","-78275.00","269118.00","67469.00","201649.00","0.00","--","201649.00","0.00","--","201649.00","201649.00","--","0.00","201649.00","--","0.00","1.38"
"114/03/26","105","3","2542","興富發","27109392.00","18106194.00","9003198.00","--","--","9003198.00","2636150.00","--","6367048.00","52817.00","6419865.00","439944.00","5979921.00","--","--","5979921.00","2641.00","--","5982562.00","5387176.00","--","592745.00","5389817.00","--","592745.00","4.73"
"114/03/26","105","3","2543","皇昌","3429100.00","3329638.00","99462.00","--","--","99462.00","85723.00","--","13739.00","91330.00","105069.00","11609.00","93460.00","--","--","93460.00","--","--","93460.00","96511.00","--","-3051.00","96511.00","--","-3051.00","0.40"
"114/03/26","105","3","2545","皇翔","13008955.00","9580100.00","3428855.00","--","--","3428855.00","532537.00","--","2896318.00","-163194.00","2733124.00","384866.00","2348258.00","--","--","2348258.00","--","--","2348258.00","2348258.00","--","0.00","2348258.00","--","0.00","7.17"
"114/03/26","105","3","2546","根基","6305414.00","5967268.00","338146.00","--","--","338146.00","132179.00","--","205967.00","19753.00","225720.00","39438.00","186282.00","--","--","186282.00","-5963.00","--","180319.00","186277.00","--","5.00","180315.00","--","4.00","1.76"
"114/03/26","105","3","2547","日勝生","2318800.00","1108598.00","1210202.00","--","--","1210202.00","1827284.00","-3867076.00","-4484158.00","122453.00","-4361705.00","72726.00","-4434431.00","--","--","-4434431.00","-1200.00","--","-4435631.00","-4446403.00","--","11972.00","-4447603.00","--","11972.00","-4.97"
"114/03/26","105","3","2548","華固","6154588.00","4324337.00","1830251.00","--","--","1830251.00","512009.00","--","1318242.00","33735.00","1351977.00","290701.00","1061276.00","--","--","1061276.00","-75718.00","--","985558.00","1049462.00","--","11814.00","991108.00","--","-5550.00","3.79"
"114/03/26","105","3","2597","潤弘","6148434.00","5217157.00","931277.00","--","--","931277.00","478175.00","--","453102.00","59528.00","512630.00","72671.00","439959.00","--","--","439959.00","-391425.00","--","48534.00","359593.00","--","80366.00","-24519.00","--","73053.00","2.66"
"114/03/26","105","3","2601","益航","5546696.00","1611008.00","3935688.00","--","--","3935688.00","3659722.00","--","275966.00","-977895.00","-701929.00","275919.00","-977848.00","--","--","-977848.00","-942812.00","--","-1920660.00","-973746.00","--","-4102.00","-1576773.00","--","-343887.00","-2.63"
"114/03/26","105","3","2603","長榮","90272245.00","94503526.00","-4231281.00","-817.00","5838.00","-4224626.00","4497181.00","1645897.00","-7075910.00","-664238.00","-7740148.00","-282216.00","-7457932.00","--","--","-7457932.00","-1259676.00","--","-8717608.00","-5546179.00","--","-1911753.00","-6564281.00","--","-2153327.00","-1.58"
"114/03/26","105","3","2605","新興","3099370.00","2132525.00","966845.00","--","--","966845.00","133995.00","48745.00","881595.00","-7093.00","874502.00","134046.00","740456.00","-13969.00","--","726487.00","-965256.00","--","-238769.00","489210.00","--","237277.00","-367742.00","--","128973.00","0.87"
"114/03/26","105","3","2606","裕民","4630600.00","5020251.00","-389651.00","--","--","-389651.00","199589.00","--","-589240.00","-516228.00","-1105468.00","14387.00","-1119855.00","--","--","-1119855.00","-2767932.00","--","-3887787.00","-1119855.00","--","--","-3887787.00","--","--","-1.33"
"114/03/26","105","3","2607","榮運","5534605.00","4583855.00","950750.00","--","--","950750.00","174604.00","--","776146.00","-10510.00","765636.00","161119.00","604517.00","--","--","604517.00","-547140.00","--","57377.00","605413.00","--","-896.00","58251.00","--","-874.00","0.57"
"114/03/26","105","3","2608","嘉里大榮","6950626.00","5540047.00","1410579.00","0.00","0.00","1410579.00","285540.00","--","1125039.00","120789.00","1245828.00","227520.00","1018308.00","--","--","1018308.00","--","--","1018308.00","1016691.00","0.00","1617.00","1016691.00","0.00","1617.00","2.10"
"114/03/26","105","3","2609","陽明","83887741.00","92458431.00","-8570690.00","--","--","-8570690.00","4508936.00","193465.00","-12886161.00","-584078.00","-13470239.00","-490065.00","-12980174.00","--","--","-12980174.00","-534778.00","--","-13514952.00","-13023037.00","--","42863.00","-13539869.00","--","24917.00","-3.76"
"114/03/26","105","3","2610","華航","105386860.00","90834028.00","14552832.00","--","--","14552832.00","10135114.00","--","4417718.00","-1541681.00","2876037.00","876968.00","1999069.00","--","--","1999069.00","-89671.00","--","1909398.00","1807768.00","--","191301.00","1727953.00","--","181445.00","0.33"
"114/03/26","105","3","2611","志信","933224.00","655331.00","277893.00","--","--","277893.00","313212.00","--","-35319.00","16218.00","-19101.00","-376.00","-18725.00","--","--","-18725.00","20441.00","--","1716.00","2336.00","--","-21061.00","22571.00","--","-20855.00","0.01"
"114/03/26","105","3","2612","中航","2464503.00","1804549.00","659954.00","0.00","0.00","659954.00","263321.00","--","396633.00","-196623.00","200010.00","65868.00","134142.00","--","--","134142.00","-527290.00","--","-393148.00","134142.00","--","0.00","-393148.00","--","--","0.55"
"114/03/26","105","3","2613","中櫃","1912250.00","1741242.00","171008.00","--","--","171008.00","91160.00","--","79848.00","-49434.00","30414.00","1160.00","29254.00","--","--","29254.00","1383.00","--","30637.00","29248.00","--","6.00","30631.00","--","6.00","0.34"
"114/03/26","105","3","2614","東森","8141452.00","5264875.00","2876577.00","--","--","2876577.00","2703805.00","--","172772.00","228438.00","401210.00","36418.00","364792.00","--","--","364792.00","-99381.00","--","265411.00","486851.00","--","-122059.00","381348.00","--","-115937.00","0.70"
"114/03/26","105","3","2615","萬海","42461034.00","38513172.00","3947862.00","--","--","3947862.00","2941309.00","--","1006553.00","-491458.00","515095.00","160732.00","354363.00","--","--","354363.00","-542037.00","--","-187674.00","349340.00","--","5023.00","-192485.00","--","4811.00","0.16"
"114/03/26","105","3","2616","山隆","11296974.00","10213293.00","1083681.00","--","--","1083681.00","823128.00","--","260553.00","64518.00","325071.00","54585.00","270486.00","--","--","270486.00","-40586.00","--","229900.00","265898.00","--","4588.00","235249.00","--","-5349.00","2.36"
"114/03/26","105","3","2617","台航","1786951.00","1747731.00","39220.00","--","--","39220.00","72380.00","--","-33160.00","29485.00","-3675.00","10900.00","-14575.00","--","--","-14575.00","-369285.00","--","-383860.00","-14575.00","--","--","-383860.00","--","--","-0.03"
"114/03/26","105","3","2618","長榮航","108261851.00","92251632.00","16010219.00","--","--","16010219.00","8401758.00","--","7608461.00","-1438570.00","6169891.00","1053249.00","5116642.00","--","--","5116642.00","2353893.00","--","7470535.00","4659035.00","--","457607.00","7008142.00","--","462393.00","1.15"
"114/03/26","105","3","2633","台灣高鐵","30062188.00","19126616.00","10935572.00","--","--","10935572.00","681678.00","--","10253894.00","-6497524.00","3756370.00","628907.00","3127463.00","--","--","3127463.00","389.00","--","3127852.00","--","--","--","--","--","--","0.56"
"114/03/26","105","3","2634","漢翔","20449409.00","17361802.00","3087607.00","--","--","3087607.00","839917.00","--","2247690.00","-376341.00","1871349.00","367561.00","1503788.00","--","--","1503788.00","-28097.00","--","1475691.00","1503788.00","--","--","1475691.00","--","--","1.66"
"114/03/26","105","3","2636","台驊控股","7038035.00","5701342.00","1336693.00","--","--","1336693.00","1194759.00","--","141934.00","28234.00","170168.00","73304.00","96864.00","--","--","96864.00","-140154.00","--","-43290.00","103779.00","--","-6915.00","-30829.00","--","-12461.00","0.89"
"114/03/26","105","3","2637","慧洋-KY","7971004.00","6644503.00","1326501.00","--","--","1326501.00","116963.00","--","1209538.00","-342983.00","866555.00","1799.00","864756.00","--","--","864756.00","-6800741.00","--","-5935985.00","869175.00","--","-4419.00","-5925683.00","--","-10302.00","1.69"
"114/03/26","105","3","2642","宅配通","1973959.00","1621281.00","352678.00","--","--","352678.00","290454.00","--","62224.00","29906.00","92130.00","15905.00","76225.00","--","--","76225.00","-3906.00","--","72319.00","76225.00","--","--","72319.00","--","--","0.80"
"114/03/26","105","3","2701","萬企","287938.00","142410.00","145528.00","--","--","145528.00","21512.00","--","124016.00","241399.00","365415.00","57473.00","307942.00","--","--","307942.00","-186118.00","--","121824.00","--","--","--","--","--","--","0.74"
"114/03/26","105","3","2702","華園","1031319.00","236774.00","794545.00","--","--","794545.00","647293.00","--","147252.00","-44806.00","102446.00","49719.00","52727.00","--","--","52727.00","-77940.00","--","-25213.00","52727.00","--","--","-25213.00","--","--","0.54"
"114/03/26","105","3","2704","國賓","2690069.00","1675518.00","1014551.00","--","--","1014551.00","750030.00","--","264521.00","114724.00","379245.00","62371.00","316874.00","--","--","316874.00","-57646.00","--","259228.00","333490.00","--","-16616.00","275844.00","--","-16616.00","0.91"
"114/03/26","105","3","2705","六福","2352081.00","1804046.00","548035.00","--","--","548035.00","798402.00","--","-250367.00","-45539.00","-295906.00","0.00","-295906.00","0.00","--","-295906.00","-54.00","--","-295960.00","-295906.00","--","--","-295960.00","--","--","-0.87"
"114/03/26","105","3","2706","第一店","250767.00","65210.00","185557.00","--","--","185557.00","23072.00","--","162485.00","352090.00","514575.00","84405.00","430170.00","--","--","430170.00","-158231.00","--","271939.00","--","--","--","--","--","--","0.95"
"114/03/26","105","3","2707","晶華","5011380.00","3333081.00","1678299.00","--","--","1678299.00","779730.00","--","898569.00","-98208.00","800361.00","143820.00","656541.00","--","--","656541.00","-9762.00","--","646779.00","649164.00","--","7377.00","639233.00","--","7546.00","5.12"
"114/03/26","105","3","2712","遠雄來","408642.00","246346.00","162296.00","--","--","162296.00","92286.00","--","70010.00","2772.00","72782.00","12320.00","60462.00","--","--","60462.00","--","--","60462.00","--","--","--","--","--","--","0.58"
"114/03/26","105","3","2722","夏都","584696.00","250727.00","333969.00","--","--","333969.00","172991.00","-39.00","160939.00","2447.00","163386.00","30592.00","132794.00","--","--","132794.00","8887.00","--","141681.00","--","--","--","--","--","--","1.30"
"114/03/26","105","3","2723","美食-KY","16529311.00","6960044.00","9569267.00","--","--","9569267.00","7889867.00","--","1679400.00","27153.00","1706553.00","447228.00","1259325.00","--","--","1259325.00","-369083.00","--","890242.00","1237489.00","--","21836.00","870157.00","--","20085.00","8.35"
"114/03/26","105","3","2727","王品","12313777.00","6216408.00","6097369.00","--","--","6097369.00","5384022.00","--","713347.00","-79914.00","633433.00","191798.00","441635.00","--","--","441635.00","-141472.00","--","300163.00","284159.00","--","157476.00","216689.00","--","83474.00","3.69"
"114/03/26","105","3","2731","雄獅","16703437.00","14682013.00","2021424.00","--","--","2021424.00","1851311.00","--","170113.00","121219.00","291332.00","61361.00","229971.00","--","--","229971.00","-28510.00","--","201461.00","236058.00","--","-6087.00","207798.00","--","-6337.00","3.37"
"114/03/26","105","3","2739","寒舍","3085789.00","1870727.00","1215062.00","--","--","1215062.00","1015202.00","-16905.00","182955.00","21667.00","204622.00","36846.00","167776.00","--","--","167776.00","-17477.00","--","150299.00","167778.00","--","-2.00","150301.00","--","-2.00","1.58"
"114/03/26","105","3","2748","雲品","954313.00","636491.00","317822.00","--","--","317822.00","141603.00","--","176219.00","-8028.00","168191.00","30042.00","138149.00","--","--","138149.00","--","--","138149.00","--","--","--","--","--","--","2.30"
"114/03/26","105","3","2901","欣欣","114598.00","14412.00","100186.00","--","--","100186.00","72707.00","--","27479.00","5900.00","33379.00","5650.00","27729.00","--","--","27729.00","38.00","--","27767.00","--","--","--","--","--","--","0.38"
"114/03/26","105","3","2903","遠百","30788935.00","15233683.00","15555252.00","--","--","15555252.00","13958162.00","--","1597090.00","-514916.00","1082174.00","406807.00","675367.00","--","--","675367.00","-90835.00","--","584532.00","610543.00","--","64824.00","469117.00","--","115415.00","0.43"
"114/03/26","105","3","2904","匯僑","382160.00","225776.00","156384.00","--","--","156384.00","48696.00","--","107688.00","-8096.00","99592.00","16644.00","82948.00","--","--","82948.00","-3420.00","--","79528.00","82576.00","--","372.00","79156.00","--","372.00","1.20"
"114/03/26","105","3","2906","高林","4806468.00","3743679.00","1062789.00","--","--","1062789.00","913439.00","--","149350.00","-52670.00","96680.00","43633.00","53047.00","--","--","53047.00","-47023.00","--","6024.00","10667.00","--","42380.00","-35993.00","--","42017.00","0.05"
"114/03/26","105","3","2908","特力","27057398.00","18454272.00","8603126.00","--","--","8603126.00","7907979.00","--","695147.00","95666.00","790813.00","215050.00","575763.00","--","--","575763.00","-116590.00","--","459173.00","575772.00","--","-9.00","459361.00","--","-188.00","1.13"
"114/03/26","105","3","2910","統領","451173.00","166441.00","284732.00","0.00","0.00","284732.00","231744.00","--","52988.00","2519.00","55507.00","18525.00","36982.00","--","--","36982.00","7111.00","--","44093.00","36982.00","--","0.00","44093.00","--","0.00","0.21"
"114/03/26","105","3","2911","麗嬰房","5899019.00","3155030.00","2743989.00","--","--","2743989.00","2988950.00","--","-244961.00","34052.00","-210909.00","-61677.00","-149232.00","--","--","-149232.00","-125364.00","--","-274596.00","-160811.00","--","11579.00","-284253.00","--","9657.00","-0.79"
"114/03/26","105","3","2912","統一超","161455866.00","108506343.00","52949523.00","--","--","52949523.00","44904568.00","--","8044955.00","2500367.00","10545322.00","1723823.00","8821499.00","--","--","8821499.00","-392692.00","--","8428807.00","7854757.00","--","966742.00","7461596.00","--","967211.00","7.56"
"114/03/26","105","3","2913","農林","513627.00","266678.00","246949.00","--","--","246949.00","220757.00","--","26192.00","320455.00","346647.00","-931.00","347578.00","--","--","347578.00","38.00","--","347616.00","347578.00","--","0.00","347616.00","--","0.00","0.45"
"114/03/26","105","3","2915","潤泰全","6726370.00","3599652.00","3126718.00","--","--","3126718.00","1057613.00","--","2069105.00","4054510.00","6123615.00","113103.00","6010512.00","--","--","6010512.00","-1170160.00","--","4840352.00","4880131.00","--","1130381.00","4602595.00","--","237757.00","5.50"
"114/03/26","105","3","2923","鼎固-KY","4890914.00","1906629.00","2984285.00","0.00","0.00","2984285.00","401011.00","1498734.00","4082008.00","-674230.00","3407778.00","1771040.00","1636738.00","--","--","1636738.00","-4032066.00","--","-2395328.00","1575806.00","--","60932.00","-2274471.00","--","-120857.00","0.91"
"114/03/26","105","3","2929","淘帝-KY","3894090.00","2379936.00","1514154.00","--","--","1514154.00","774881.00","--","739273.00","17865.00","757138.00","216350.00","540788.00","--","--","540788.00","-224697.00","--","316091.00","540788.00","--","--","316091.00","--","--","9.31"
"114/03/26","105","3","3002","歐格","306417.00","199125.00","107292.00","--","--","107292.00","81340.00","0.00","25952.00","27963.00","53915.00","8223.00","45692.00","--","--","45692.00","-77451.00","--","-31759.00","45692.00","--","--","-31759.00","--","--","0.45"
"114/03/26","105","3","3003","健和興","2202252.00","1426819.00","775433.00","--","--","775433.00","379857.00","--","395576.00","-35052.00","360524.00","104553.00","255971.00","--","--","255971.00","-54466.00","--","201505.00","253422.00","--","2549.00","199203.00","--","2302.00","1.63"
"114/03/26","105","3","3004","豐達科","1226643.00","827893.00","398750.00","--","--","398750.00","180944.00","--","217806.00","-18863.00","198943.00","39988.00","158955.00","--","--","158955.00","-15236.00","--","143719.00","158955.00","--","0.00","143719.00","--","0.00","3.02"
"114/03/26","105","3","3005","神基","14377956.00","10486228.00","3891728.00","--","--","3891728.00","2397853.00","31519.00","1525394.00","75474.00","1600868.00","342464.00","1258404.00","--","--","1258404.00","-637808.00","--","620596.00","1125159.00","--","133245.00","535502.00","--","85094.00","1.99"
"114/03/26","105","3","3006","晶豪科","6581609.00","5582611.00","998998.00","--","--","998998.00","810610.00","--","188388.00","278970.00","467358.00","94996.00","372362.00","--","--","372362.00","-252834.00","--","119528.00","381868.00","--","-9506.00","129034.00","--","-9506.00","1.41"
"114/03/26","105","3","3008","大立光","32629431.00","11299718.00","21329713.00","17905.00","--","21311808.00","2972511.00","0.00","18339297.00","-26478.00","18312819.00","4039348.00","14273471.00","--","--","14273471.00","-1316726.00","--","12956745.00","14273471.00","--","--","12956745.00","--","--","106.41"
"114/03/26","105","3","3010","華立","29191248.00","26399189.00","2792059.00","--","--","2792059.00","1747766.00","--","1044293.00","170908.00","1215201.00","332109.00","883092.00","--","--","883092.00","-394334.00","--","488758.00","801314.00","--","81778.00","462014.00","--","26744.00","3.46"
"114/03/26","105","3","3011","今皓","1446081.00","1299488.00","146593.00","--","--","146593.00","162961.00","--","-16368.00","10788.00","-5580.00","16732.00","-22312.00","--","--","-22312.00","-55480.00","--","-77792.00","-22312.00","0.00","0.00","-77792.00","0.00","0.00","-0.20"
"114/03/26","105","3","3013","晟銘電","3004928.00","2620677.00","384251.00","--","--","384251.00","232249.00","--","152002.00","-1384.00","150618.00","18650.00","131968.00","--","--","131968.00","-56070.00","--","75898.00","90963.00","--","41005.00","56569.00","--","19329.00","0.52"
"114/03/26","105","3","3014","聯陽","2370968.00","1182657.00","1188311.00","--","--","1188311.00","832523.00","--","355788.00","-3247.00","352541.00","57880.00","294661.00","--","--","294661.00","1808.00","--","296469.00","294661.00","--","0.00","296469.00","--","0.00","1.94"
"114/03/26","105","3","3015","全漢","11603734.00","10214242.00","1389492.00","477.00","--","1389015.00","1256619.00","--","132396.00","147468.00","279864.00","71139.00","208725.00","0.00","--","208725.00","9333.00","--","218058.00","202576.00","--","6149.00","213679.00","--","4379.00","1.05"
"114/03/26","105","3","3016","嘉晶","2114016.00","1916791.00","197225.00","--","--","197225.00","173058.00","--","24167.00","1555.00","25722.00","6901.00","18821.00","--","--","18821.00","1066.00","--","19887.00","18821.00","--","--","19887.00","--","--","0.08"
"114/03/26","105","3","3017","奇鋐","19312249.00","16714403.00","2597846.00","--","--","2597846.00","1583783.00","--","1014063.00","-148739.00","865324.00","222558.00","642766.00","--","--","642766.00","-646910.00","--","-4144.00","610819.00","--","31947.00","-26041.00","--","21897.00","1.73"
"114/03/26","105","3","3018","隆銘綠能","1244528.00","1180378.00","64150.00","--","--","64150.00","55482.00","--","8668.00","-7668.00","1000.00","751.00","249.00","--","--","249.00","627.00","--","876.00","249.00","--","--","876.00","--","--","0.00"
"114/03/26","105","3","3019","亞光","13581519.00","11014128.00","2567391.00","--","--","2567391.00","1697856.00","--","869535.00","69213.00","938748.00","110647.00","828101.00","--","--","828101.00","-804586.00","--","23515.00","297428.00","--","530673.00","-259379.00","--","282894.00","1.06"
"114/03/26","105","3","3021","鴻名","1385768.00","1053824.00","331944.00","--","--","331944.00","236692.00","--","95252.00","5213.00","100465.00","19882.00","80583.00","--","--","80583.00","-55513.00","--","25070.00","80580.00","--","3.00","25067.00","--","3.00","0.79"
"114/03/26","105","3","3022","威強電","5099283.00","3362926.00","1736357.00","0.00","338.00","1736695.00","893226.00","--","843469.00","349171.00","1192640.00","243297.00","949343.00","--","--","949343.00","-295950.00","--","653393.00","949343.00","--","0.00","653393.00","--","--","2.89"
"114/03/26","105","3","3023","信邦","9979230.00","7551414.00","2427816.00","--","--","2427816.00","1255082.00","--","1172734.00","84662.00","1257396.00","343990.00","913406.00","--","--","913406.00","-332539.00","--","580867.00","910732.00","--","2674.00","579596.00","--","1271.00","4.06"
"114/03/26","105","3","3024","憶聲","2723289.00","2302727.00","420562.00","--","--","420562.00","619927.00","--","-199365.00","130330.00","-69035.00","-1405.00","-67630.00","--","--","-67630.00","-88540.00","--","-156170.00","-67108.00","--","-522.00","-155648.00","--","-522.00","-0.24"
"114/03/26","105","3","3025","星通","373648.00","181874.00","191774.00","--","--","191774.00","169329.00","0.00","22445.00","-1800.00","20645.00","2969.00","17676.00","--","--","17676.00","-1634.00","--","16042.00","18028.00","--","-352.00","16511.00","--","-469.00","0.25"
"114/03/26","105","3","3026","禾伸堂","9718571.00","8297089.00","1421482.00","--","--","1421482.00","1085477.00","--","336005.00","39638.00","375643.00","93706.00","281937.00","--","--","281937.00","-60230.00","--","221707.00","402499.00","-120562.00","--","348111.00","--","-126404.00","1.80"
"114/03/26","105","3","3027","盛達","943765.00","647119.00","296646.00","--","--","296646.00","277367.00","-50.00","19229.00","56906.00","76135.00","26024.00","50111.00","--","--","50111.00","-51360.00","--","-1249.00","49267.00","--","844.00","-1800.00","--","551.00","0.51"
"114/03/26","105","3","3028","增你強","16588635.00","15618374.00","970261.00","--","--","970261.00","729652.00","--","240609.00","28987.00","269596.00","48876.00","220720.00","--","--","220720.00","-247404.00","--","-26684.00","220720.00","--","--","-26684.00","--","--","1.03"
"114/03/26","105","3","3029","零壹","4316937.00","3901272.00","415665.00","--","--","415665.00","228233.00","--","187432.00","3140.00","190572.00","32860.00","157712.00","--","--","157712.00","6622.00","--","164334.00","157233.00","--","479.00","163855.00","--","479.00","1.30"
"114/03/26","105","3","3030","德律","2448138.00","1101516.00","1346622.00","--","--","1346622.00","874086.00","--","472536.00","-37093.00","435443.00","79942.00","355501.00","--","--","355501.00","-33143.00","--","322358.00","355501.00","--","--","322358.00","--","--","1.50"
"114/03/26","105","3","3031","佰鴻","1652610.00","1349942.00","302668.00","--","--","302668.00","257183.00","--","45485.00","84387.00","129872.00","16305.00","113567.00","--","--","113567.00","4200.00","--","117767.00","131553.00","--","-17986.00","147482.00","--","-29715.00","0.67"
"114/03/26","105","3","3032","偉訓","4046310.00","3313418.00","732892.00","--","--","732892.00","463520.00","--","269372.00","58085.00","327457.00","77901.00","249556.00","--","--","249556.00","-125843.00","--","123713.00","242155.00","--","7401.00","136862.00","--","-13149.00","2.34"
"114/03/26","105","3","3033","威健","31246704.00","29486169.00","1760535.00","--","--","1760535.00","1313325.00","--","447210.00","-83367.00","363843.00","65383.00","298460.00","--","--","298460.00","-121631.00","--","176829.00","298460.00","--","--","176829.00","--","--","1.05"
"114/03/26","105","3","3034","聯詠","34431460.00","24649335.00","9782125.00","--","--","9782125.00","5470206.00","--","4311919.00","16733.00","4328652.00","580223.00","3748429.00","--","--","3748429.00","-78299.00","--","3670130.00","3748429.00","--","0.00","3670130.00","--","0.00","6.16"
"114/03/26","105","3","3035","智原","4897293.00","2753574.00","2143719.00","--","--","2143719.00","1806883.00","--","336836.00","-34217.00","302619.00","53466.00","249153.00","--","--","249153.00","-50409.00","--","198744.00","249542.00","--","-389.00","199133.00","--","-389.00","1.02"
"114/03/26","105","3","3036","文曄","98695422.00","93683224.00","5012198.00","--","--","5012198.00","2923623.00","--","2088575.00","-245514.00","1843061.00","341345.00","1501716.00","--","--","1501716.00","-379700.00","--","1122016.00","1501554.00","--","162.00","1121876.00","--","140.00","3.19"
"114/03/26","105","3","3037","欣興","46183240.00","42244602.00","3938638.00","--","--","3938638.00","4167957.00","60843.00","-168476.00","-378446.00","-546922.00","129257.00","-676179.00","--","--","-676179.00","-1059782.00","--","-1735961.00","-715989.00","--","39810.00","-1660863.00","--","-75098.00","-0.48"
