出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/03/26","103","2","1713","國化","--","--","--","--","--","--","--"
"114/03/26","103","2","1714","和桐","-1356147.00","-1843200.00","2742583.00","-40890.00","-497654.00","6139908.00","5642254.00"
"114/03/26","103","2","1717","長興","1153426.00","-819085.00","1462370.00","-1576.00","1795135.00","4844892.00","6640027.00"
"114/03/26","103","2","1720","生達","279190.00","-119221.00","-33846.00","-620.00","125503.00","767941.00","893444.00"
"114/03/26","103","2","1721","三晃","48405.00","87428.00","18577.00","-890.00","153520.00","132225.00","285745.00"
"114/03/26","103","2","1722","台肥","-931881.00","16895.00","286922.00","-764.00","-628828.00","1187396.00","558568.00"
"114/03/26","103","2","1723","中碳","1207799.00","-1132122.00","-26628.00","-575.00","48474.00","509436.00","557910.00"
"114/03/26","103","2","1725","元禎","152972.00","-18718.00","-36148.00","-2109.00","95997.00","609666.00","705663.00"
"114/03/26","103","2","1726","永記","291574.00","211856.00","7464.00","-11622.00","499272.00","1682956.00","2182228.00"
"114/03/26","103","2","1727","中華化","64590.00","-92441.00","40949.00","-21.00","13077.00","45061.00","58138.00"
"114/03/26","103","2","1730","花仙子","59324.00","31057.00","-10320.00","-1152.00","78909.00","279708.00","358617.00"
"114/03/26","103","2","1731","美吾華","49481.00","-16075.00","--","-1592.00","31814.00","186793.00","218607.00"
"114/03/26","103","2","1732","毛寶","18777.00","-1307.00","0.00","99.00","17569.00","122029.00","139598.00"
"114/03/26","103","2","1733","五鼎","26840.00","-12037.00","150450.00","2152.00","167405.00","319501.00","486906.00"
"114/03/26","103","2","1734","杏輝","148670.00","-210028.00","101121.00","-7667.00","32096.00","756380.00","788476.00"
"114/03/26","103","2","1735","日勝化","78281.00","-119555.00","-26413.00","-714.00","-68401.00","346806.00","278405.00"
"114/03/26","103","2","1736","喬山","1142997.00","-58443.00","311965.00","-17877.00","1378642.00","1936610.00","3315252.00"
"114/03/26","103","2","1737","臺鹽","155419.00","-338158.00","-3429.00","-779.00","-186947.00","688572.00","501625.00"
"114/03/26","103","2","1752","南光","--","--","--","--","--","--","--"
"114/03/26","103","2","1760","寶齡富錦","36768.00","-18322.00","28282.00","-1840.00","44888.00","148350.00","193238.00"
"114/03/26","103","2","1762","中化生","52757.00","-71824.00","19540.00","42.00","515.00","211485.00","212000.00"
"114/03/26","103","2","1773","勝一","282712.00","-140102.00","-152074.00","6.00","-9458.00","128960.00","119502.00"
"114/03/26","103","2","1776","展宇","40232.00","-67606.00","-39057.00","-14333.00","-80764.00","429081.00","348317.00"
"114/03/26","103","2","1783","和康生","-1153.00","-251918.00","2525.00","-49.00","-250595.00","308916.00","58321.00"
"114/03/26","103","2","1786","科妍","-7719.00","-354261.00","--","--","-361980.00","666575.00","304595.00"
"114/03/26","103","2","1789","神隆","247412.00","-676051.00","316653.00","6933.00","-105053.00","2289428.00","2184375.00"
"114/03/26","103","2","1795","美時","-108086.00","-100333.00","0.00","466.00","-207953.00","959874.00","751921.00"
"114/03/26","103","2","1802","台玻","2517499.00","-4088232.00","3544318.00","42484.00","2016069.00","4938635.00","6954704.00"
"114/03/26","103","2","1805","寶徠","431039.00","86.00","0.00","--","431125.00","158793.00","589918.00"
"114/03/26","103","2","1806","冠軍","-35252.00","-468653.00","129062.00","-17362.00","-392205.00","2098620.00","1706415.00"
"114/03/26","103","2","1808","潤隆","--","--","--","--","--","--","--"
"114/03/26","103","2","1809","中釉","225449.00","-9203.00","-138123.00","-45499.00","32624.00","582303.00","614927.00"
"114/03/26","103","2","1810","和成","172238.00","-35496.00","-49087.00","-727.00","86928.00","745490.00","832418.00"
"114/03/26","103","2","1817","凱撒衛","24472.00","-47747.00","9939.00","-1275.00","-14611.00","438361.00","423750.00"
"114/03/26","103","2","1903","士紙","-92561.00","-63367.00","151512.00","--","-4416.00","62921.00","58505.00"
"114/03/26","103","2","1904","正隆","2560024.00","-1384490.00","879431.00","-181556.00","1873409.00","3612358.00","5485767.00"
"114/03/26","103","2","1905","華紙","-11154.00","-561859.00","956695.00","14757.00","398439.00","373251.00","771690.00"
"114/03/26","103","2","1906","寶隆","-80618.00","-9970.00","100731.00","--","10143.00","18247.00","28390.00"
"114/03/26","103","2","1907","永豐餘","-206973.00","-4462019.00","3813379.00","19631.00","-835982.00","3566566.00","2730584.00"
"114/03/26","103","2","1909","榮成","783950.00","-1417695.00","398143.00","234910.00","-692.00","1304284.00","1303592.00"
"114/03/26","103","2","2002","中鋼","35216364.00","-22438144.00","177510.00","10075.00","12965805.00","10541442.00","23507247.00"
"114/03/26","103","2","2006","東和鋼鐵","3006923.00","-707003.00","-457123.00","-10522.00","1832275.00","1777544.00","3609819.00"
"114/03/26","103","2","2007","燁興","-114574.00","-120952.00","301629.00","--","66103.00","398207.00","464310.00"
"114/03/26","103","2","2008","高興昌","--","--","--","--","--","--","--"
"114/03/26","103","2","2009","第一銅","--","--","--","--","--","--","--"
"114/03/26","103","2","2010","春源","-442761.00","-96117.00","389988.00","-57530.00","-206420.00","664494.00","458074.00"
"114/03/26","103","2","2012","春雨","204508.00","-136115.00","8255.00","-4391.00","72257.00","922282.00","994539.00"
"114/03/26","103","2","2013","中鋼構","-401477.00","-69362.00","216903.00","-5580.00","-259516.00","508156.00","248640.00"
"114/03/26","103","2","2014","中鴻","283788.00","-381962.00","6603.00","--","-91571.00","102721.00","11150.00"
"114/03/26","103","2","2015","豐興","574916.00","-511997.00","98993.00","0.00","161912.00","2489594.00","2651506.00"
"114/03/26","103","2","2017","官田鋼","277983.00","-294116.00","-42811.00","--","-58944.00","320119.00","261175.00"
"114/03/26","103","2","2020","美亞","40996.00","-36402.00","69732.00","-652.00","73674.00","251183.00","324857.00"
"114/03/26","103","2","2022","聚亨","63484.00","-460780.00","-188019.00","23213.00","-562102.00","1324377.00","762275.00"
"114/03/26","103","2","2023","燁輝","272359.00","-1437215.00","2123415.00","1095.00","959654.00","8180966.00","9140620.00"
"114/03/26","103","2","2024","志聯","83955.00","-51547.00","-115089.00","-3090.00","-85771.00","206775.00","121004.00"
"114/03/26","103","2","2025","千興","68053.00","47330.00","-76525.00","137.00","38995.00","116811.00","155806.00"
"114/03/26","103","2","2027","大成鋼","466331.00","-152019.00","-352588.00","134160.00","95884.00","1828222.00","1924106.00"
"114/03/26","103","2","2028","威致","--","--","--","--","--","--","--"
"114/03/26","103","2","2029","盛餘","383555.00","-153058.00","986.00","2422.00","233905.00","2324114.00","2558019.00"
"114/03/26","103","2","2030","彰源","-505505.00","-79104.00","448854.00","-15418.00","-151173.00","1249583.00","1098410.00"
"114/03/26","103","2","2031","新光鋼","-759528.00","-661077.00","1131667.00","-159.00","-289097.00","867867.00","578770.00"
"114/03/26","103","2","2032","新鋼","--","--","--","--","--","--","--"
"114/03/26","103","2","2033","佳大","--","--","--","--","--","--","--"
"114/03/26","103","2","2034","允強","-1920406.00","-165713.00","1990842.00","--","-95277.00","653578.00","558301.00"
"114/03/26","103","2","2038","海光","158851.00","-168946.00","114430.00","--","104335.00","131561.00","235896.00"
"114/03/26","103","2","2049","上銀","973578.00","-887537.00","978367.00","-3169.00","1061239.00","1185673.00","2246912.00"
"114/03/26","103","2","2059","川湖","769890.00","-58217.00","-30000.00","-209.00","681464.00","4360812.00","5042276.00"
"114/03/26","103","2","2062","橋椿","131100.00","-161930.00","-606156.00","-40466.00","-677452.00","3095798.00","2418346.00"
"114/03/26","103","2","2101","南港","964008.00","-211743.00","-130678.00","-35125.00","586462.00","2030444.00","2616906.00"
"114/03/26","103","2","2102","泰豐","517969.00","-183513.00","-527632.00","-13998.00","-207174.00","1804159.00","1596985.00"
"114/03/26","103","2","2103","台橡","1338237.00","-155204.00","-716553.00","-24016.00","442464.00","4994973.00","5437437.00"
"114/03/26","103","2","2104","國際中橡","479406.00","1038911.00","-834413.00","3877.00","687781.00","3162678.00","3850459.00"
"114/03/26","103","2","2105","正新","11885075.00","-7271335.00","928618.00","823155.00","6365513.00","19814425.00","26179938.00"
"114/03/26","103","2","2106","建大","1676622.00","-1854071.00","251096.00","-22007.00","51640.00","10528408.00","10580048.00"
"114/03/26","103","2","2107","厚生","1769742.00","-673446.00","-49353.00","0.00","1046943.00","1226597.00","2273540.00"
"114/03/26","103","2","2108","南帝","260545.00","146303.00","-98140.00","-26094.00","282614.00","511538.00","794152.00"
"114/03/26","103","2","2109","華豐","518487.00","19805.00","-460657.00","-933.00","76702.00","1562597.00","1639299.00"
"114/03/26","103","2","2114","鑫永銓","155085.00","-60460.00","-158493.00","-61.00","-63929.00","793042.00","729113.00"
"114/03/26","103","2","2115","六暉-KY","57902.00","-172240.00","63840.00","-6808.00","-57306.00","506095.00","448789.00"
"114/03/26","103","2","2201","裕隆","-3332184.00","-3238669.00","9664260.00","-72084.00","3021323.00","12768615.00","15789938.00"
"114/03/26","103","2","2204","中華","2386844.00","-670170.00","-358320.00","3451.00","1361805.00","10947278.00","12309083.00"
"114/03/26","103","2","2206","三陽工業","-1167715.00","-167857.00","1968908.00","-11875.00","621461.00","3738139.00","4359600.00"
"114/03/26","103","2","2207","和泰車","3632588.00","-8432365.00","4991612.00","37847.00","229682.00","9845686.00","10075368.00"
"114/03/26","103","2","2208","台船","782488.00","-660931.00","-100731.00","--","20826.00","126267.00","147093.00"
"114/03/26","103","2","2227","裕日車","-734511.00","3007793.00","0.00","161563.00","2434845.00","8567899.00","11002744.00"
"114/03/26","103","2","2228","劍麟","271860.00","-92787.00","0.00","-6378.00","172695.00","493268.00","665963.00"
"114/03/26","103","2","2231","為升","171885.00","-50612.00","-20275.00","-9021.00","91977.00","425721.00","517698.00"
"114/03/26","103","2","2233","宇隆","229071.00","-161054.00","499.00","-8551.00","59965.00","197860.00","257825.00"
"114/03/26","103","2","2301","光寶科","-1832749.00","-4988962.00","-3482023.00","-136765.00","-10440499.00","65931169.00","55490670.00"
