出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值 
"114/03/26","102","3","1817","凱撒衛","674576.00","656793.00","1331369.00","230267.00","74699.00","304966.00","645000.00","142752.00","335783.00","-97139.00","--","1026396.00","--","--","7.00","1026403.00","0.00","0.00","15.91"
"114/03/26","102","3","1903","士紙","1034629.00","6084871.00","7119500.00","1582901.00","1681480.00","3264381.00","2600391.00","0.00","1273987.00","-19259.00","0.00","3855119.00","--","--","--","3855119.00","0.00","0.00","14.83"
"114/03/26","102","3","1904","正隆","22656342.00","34027421.00","56683763.00","20683979.00","13527036.00","34211015.00","10733682.00","1167675.00","6072161.00","61178.00","0.00","18034696.00","--","--","4438052.00","22472748.00","0.00","0.00","16.80"
"114/03/26","102","3","1905","華紙","13664366.00","14928751.00","28593117.00","6914438.00","2205792.00","9120230.00","12578353.00","0.00","4139272.00","314258.00","--","17031883.00","--","--","2441004.00","19472887.00","0.00","0.00","13.54"
"114/03/26","102","3","1906","寶隆","482339.00","2337950.00","2820289.00","614316.00","179060.00","793376.00","1510000.00","356.00","351576.00","68621.00","-23907.00","1906646.00","--","--","120267.00","2026913.00","0.00","4082937.00","12.98"
"114/03/26","102","3","1907","永豐餘","37414084.00","62493280.00","99907364.00","33331971.00","24641064.00","57973035.00","16603715.00","403208.00","12959110.00","2032203.00","0.00","31998236.00","--","--","9936093.00","41934329.00","0.00","0.00","19.27"
"114/03/26","102","3","1909","榮成","14477422.00","27701511.00","42178933.00","16654859.00","11750472.00","28405331.00","6997339.00","770636.00","3698548.00","137848.00","-27252.00","11577119.00","--","--","2196483.00","13773602.00","12620638.00","2810000.00","16.61"
"114/03/26","102","3","2002","中鋼","148328985.00","523979924.00","672308909.00","160550821.00","200237016.00","360787837.00","154638520.00","36925968.00","94938611.00","6522123.00","-8581501.00","284443721.00","--","--","27077351.00","311521072.00","0.00","312858000.00","18.77"
"114/03/26","102","3","2006","東和鋼鐵","16255540.00","22442613.00","38698153.00","9210066.00","6902676.00","16112742.00","9982021.00","6225686.00","6607354.00","-346605.00","0.00","22468456.00","0.00","--","116955.00","22585411.00","0.00","0.00","22.51"
"114/03/26","102","3","2007","燁興","2147473.00","11215208.00","13362681.00","4056255.00","4299949.00","8356204.00","6306516.00","673.00","-1298983.00","-1729.00","0.00","5006477.00","--","--","0.00","5006477.00","0.00","0.00","7.94"
"114/03/26","102","3","2008","高興昌","2736509.00","4064984.00","6801493.00","619957.00","420940.00","1040897.00","4238266.00","110224.00","1542604.00","-130498.00","--","--","--","--","--","5760596.00","0.00","0.00","13.59"
"114/03/26","102","3","2009","第一銅","2199256.00","3497890.00","5697146.00","1060136.00","420527.00","1480663.00","3596222.00","4619.00","985385.00","-369743.00","--","--","--","--","--","4216483.00","0.00","0.00","11.72"
"114/03/26","102","3","2010","春源","11304206.00","6812386.00","18116592.00","5258147.00","1782761.00","7040908.00","6476554.00","159848.00","3551727.00","203525.00","0.00","10391654.00","--","--","684030.00","11075684.00","0.00","0.00","16.05"
"114/03/26","102","3","2012","春雨","7017135.00","4222314.00","11239449.00","5927135.00","1242916.00","7170051.00","2877740.00","20433.00","631998.00","310712.00","-288910.00","3551973.00","--","--","517425.00","4069398.00","0.00","23830450.00","13.46"
"114/03/26","102","3","2013","中鋼構","10094708.00","4054797.00","14149505.00","9180514.00","567417.00","9747931.00","2000000.00","1187166.00","1159586.00","190984.00","-136162.00","4401574.00","--","--","0.00","4401574.00","0.00","6804767.00","22.78"
"114/03/26","102","3","2014","中鴻","9865794.00","26298550.00","36164344.00","16284136.00","11334266.00","27618402.00","14355444.00","903.00","-5593773.00","-216632.00","--","8545942.00","--","--","--","8545942.00","0.00","0.00","5.95"
"114/03/26","102","3","2015","豐興","9429497.00","9642479.00","19071976.00","2890803.00","764828.00","3655631.00","5815994.00","447280.00","9153724.00","-653.00","--","15416345.00","--","--","0.00","15416345.00","0.00","0.00","26.51"
"114/03/26","102","3","2017","官田鋼","2475656.00","5463097.00","7938753.00","1471162.00","1397426.00","2868588.00","3880955.00","703780.00","-449698.00","3908.00","-58772.00","4080173.00","--","--","989992.00","5070165.00","0.00","4675913.00","10.64"
"114/03/26","102","3","2020","美亞","3651508.00","3252662.00","6904170.00","2671372.00","393668.00","3065040.00","2625331.00","331468.00","660586.00","-1999.00","0.00","3615386.00","--","--","223744.00","3839130.00","0.00","0.00","13.77"
"114/03/26","102","3","2022","聚亨","5682977.00","8178945.00","13861922.00","5172366.00","1703659.00","6876025.00","5404245.00","8910.00","-586295.00","425394.00","--","5252254.00","--","--","1733643.00","6985897.00","0.00","0.00","9.72"
"114/03/26","102","3","2023","燁輝","27647737.00","42135521.00","69783258.00","25252151.00","13794858.00","39047009.00","16353422.00","4622016.00","4548223.00","-151301.00","0.00","25372360.00","--","--","5363889.00","30736249.00","0.00","0.00","15.52"
"114/03/26","102","3","2024","志聯","1092757.00","1329875.00","2422632.00","635621.00","614654.00","1250275.00","1095500.00","0.00","-7678.00","6192.00","0.00","1094014.00","0.00","--","78343.00","1172357.00","0.00","0.00","9.99"
"114/03/26","102","3","2025","千興","1140631.00","1706695.00","2847326.00","1080100.00","21635.00","1101735.00","3228341.00","449535.00","-1951533.00","55044.00","-35833.00","1745554.00","--","--","37.00","1745591.00","0.00","41666788.00","6.21"
"114/03/26","102","3","2027","大成鋼","28014718.00","7588761.00","35603479.00","14590568.00","7189524.00","21780092.00","7770970.00","1156117.00","1420182.00","-269760.00","-276570.00","9800939.00","--","--","4022448.00","13823387.00","0.00","19013000.00","12.93"
"114/03/26","102","3","2028","威致","2807681.00","4382241.00","7189922.00","5164387.00","111465.00","5275852.00","2650000.00","46190.00","-782120.00","--","--","--","--","--","--","1914070.00","0.00","0.00","7.22"
"114/03/26","102","3","2029","盛餘","5371801.00","4814131.00","10185932.00","1110292.00","1051511.00","2161803.00","3211800.00","908452.00","3831289.00","23678.00","0.00","7975219.00","--","--","48910.00","8024129.00","0.00","0.00","24.83"
"114/03/26","102","3","2030","彰源","6304858.00","4484273.00","10789131.00","4388778.00","3400249.00","7789027.00","2728819.00","443263.00","-11446.00","3791.00","-164323.00","3000104.00","--","--","0.00","3000104.00","0.00","15774000.00","11.67"
"114/03/26","102","3","2031","新光鋼","7862239.00","4282551.00","12144790.00","5800299.00","1045522.00","6845821.00","2769273.00","986554.00","1461980.00","27383.00","0.00","5245190.00","--","--","53779.00","5298969.00","0.00","0.00","18.94"
"114/03/26","102","3","2032","新鋼","1199536.00","885638.00","2085174.00","160741.00","280624.00","441365.00","1305215.00","107011.00","231477.00","106.00","--","--","--","--","--","1643809.00","0.00","0.00","12.59"
"114/03/26","102","3","2033","佳大","662745.00","631144.00","1293889.00","339970.00","34899.00","374869.00","806945.00","17629.00","111724.00","-17278.00","0.00","--","--","--","--","919020.00","0.00","0.00","11.39"
"114/03/26","102","3","2034","允強","8045582.00","2979004.00","11024586.00","2887489.00","1451690.00","4339179.00","3701189.00","1848637.00","1129914.00","5667.00","0.00","6685407.00","--","--","0.00","6685407.00","0.00","0.00","18.06"
"114/03/26","102","3","2038","海光","4465614.00","4009575.00","8475189.00","3658302.00","1555626.00","5213928.00","1726329.00","267893.00","883295.00","0.00","0.00","2877517.00","--","--","383744.00","3261261.00","0.00","0.00","16.67"
"114/03/26","102","3","2049","上銀","9700392.00","16464142.00","26164534.00","9042593.00","6069230.00","15111823.00","2538208.00","308630.00","7633647.00","-24362.00","--","10456123.00","--","--","596588.00","11052711.00","0.00","0.00","41.19"
"114/03/26","102","3","2059","川湖","5095978.00","1615915.00","6711893.00","762427.00","528726.00","1291153.00","946577.00","703697.00","3768432.00","2034.00","0.00","5420740.00","--","--","0.00","5420740.00","0.00","0.00","57.27"
"114/03/26","102","3","2062","橋椿","4573732.00","2485376.00","7059108.00","1468706.00","961139.00","2429845.00","1630000.00","1321841.00","1692677.00","-15255.00","--","4629263.00","--","--","--","4629263.00","0.00","0.00","28.40"
"114/03/26","102","3","2101","南港","10710122.00","10118317.00","20828439.00","7894802.00","1763253.00","9658055.00","8798940.00","119042.00","3695537.00","755487.00","-2198622.00","11170384.00","--","--","0.00","11170384.00","0.00","45959000.00","13.39"
"114/03/26","102","3","2102","泰豐","5952414.00","7369606.00","13322020.00","1974190.00","2202138.00","4176328.00","4233244.00","163337.00","4923324.00","8822.00","-183035.00","9145692.00","--","--","0.00","9145692.00","0.00","12302402.00","22.25"
"114/03/26","102","3","2103","台橡","15230940.00","17688209.00","32919149.00","10743191.00","5084949.00","15828140.00","7863904.00","849.00","6313611.00","974604.00","0.00","15152968.00","--","--","1938041.00","17091009.00","0.00","0.00","19.27"
"114/03/26","102","3","2104","國際中橡","14617717.00","16413786.00","31031503.00","8720812.00","3897610.00","12618422.00","5492241.00","3764811.00","4045146.00","4195388.00","-290088.00","17207498.00","--","--","1205583.00","18413081.00","0.00","10357462.00","31.93"
"114/03/26","102","3","2105","正新","51082508.00","108226872.00","159309380.00","42378759.00","42972958.00","85351717.00","32414155.00","52576.00","40550794.00","395246.00","--","73412771.00","--","--","544892.00","73957663.00","0.00","0.00","22.65"
"114/03/26","102","3","2106","建大","19322351.00","9971876.00","29294227.00","7077245.00","6280699.00","13357944.00","7630300.00","41.00","8359221.00","-53279.00","0.00","15936283.00","--","--","0.00","15936283.00","0.00","0.00","20.89"
"114/03/26","102","3","2107","厚生","7744835.00","4477062.00","12221897.00","1731593.00","267764.00","1999357.00","4971894.00","535995.00","4772175.00","-56559.00","0.00","10223505.00","--","--","-965.00","10222540.00","0.00","0.00","20.56"
"114/03/26","102","3","2108","南帝","3845275.00","3923709.00","7768984.00","1491397.00","528575.00","2019972.00","3990319.00","--","1616389.00","-4952.00","--","5601756.00","--","--","147256.00","5749012.00","0.00","0.00","14.04"
"114/03/26","102","3","2109","華豐","3695193.00","4207310.00","7902503.00","2858746.00","984201.00","3842947.00","3923567.00","9177.00","-772589.00","88419.00","0.00","3248574.00","--","--","810982.00","4059556.00","0.00","0.00","8.28"
"114/03/26","102","3","2114","鑫永銓","1256838.00","1177173.00","2434011.00","503225.00","104871.00","608096.00","613866.00","233619.00","978445.00","-15.00","--","1825915.00","--","--","--","1825915.00","0.00","0.00","29.74"
"114/03/26","102","3","2115","六暉-KY","1653504.00","570574.00","2224078.00","788805.00","126287.00","915092.00","601000.00","202569.00","570232.00","-64815.00","--","1308986.00","--","--","0.00","1308986.00","0.00","0.00","21.78"
"114/03/26","102","3","2201","裕隆","87761613.00","85044056.00","172805669.00","88054609.00","8435832.00","96490441.00","15729199.00","6477528.00","44707047.00","1129415.00","-376304.00","67666885.00","--","--","8648343.00","76315228.00","0.00","11838582.00","43.35"
"114/03/26","102","3","2204","中華","22363049.00","35492595.00","57855644.00","7547456.00","2168998.00","9716454.00","13840508.00","6373482.00","24635645.00","668479.00","--","45518114.00","--","--","2621076.00","48139190.00","0.00","0.00","32.89"
"114/03/26","102","3","2206","三陽工業","19971719.00","18835042.00","38806761.00","12883275.00","10644249.00","23527524.00","8963768.00","1681049.00","5114859.00","-1180705.00","-1382555.00","13196416.00","--","--","2082821.00","15279237.00","0.00","62663349.00","15.83"
"114/03/26","102","3","2207","和泰車","85892934.00","42260510.00","128153444.00","74980468.00","17104266.00","92084734.00","5461792.00","263060.00","24840488.00","556314.00","--","31121654.00","--","--","4947056.00","36068710.00","0.00","0.00","56.98"
"114/03/26","102","3","2208","台船","14887920.00","10948701.00","25836621.00","8037658.00","4231210.00","12268868.00","7435652.00","1965.00","6077078.00","--","--","13514695.00","--","--","53058.00","13567753.00","0.00","0.00","18.18"
"114/03/26","102","3","2227","裕日車","17693674.00","14650177.00","32343851.00","5183725.00","4717409.00","9901134.00","3000000.00","6129405.00","13437113.00","-123801.00","--","22442717.00","--","--","--","22442717.00","0.00","0.00","74.81"
"114/03/26","102","3","2228","劍麟","1582166.00","1108646.00","2690812.00","865248.00","141239.00","1006487.00","650330.00","182199.00","844955.00","6841.00","--","1684325.00","--","--","--","1684325.00","0.00","0.00","25.90"
"114/03/26","102","3","2231","為升","1116132.00","819108.00","1935240.00","405209.00","273984.00","679193.00","605890.00","43744.00","540957.00","32738.00","--","1223329.00","--","--","32718.00","1256047.00","0.00","0.00","20.19"
"114/03/26","102","3","2233","宇隆","1112649.00","851255.00","1963904.00","652922.00","104206.00","757128.00","412148.00","384852.00","402727.00","7049.00","--","1206776.00","--","--","0.00","1206776.00","0.00","0.00","29.28"
"114/03/26","102","3","2301","光寶科","142027813.00","63632379.00","205660192.00","101576789.00","28247006.00","129823795.00","23246552.00","27140090.00","18816431.00","1535301.00","-1334660.00","69403714.00","--","--","6432683.00","75836397.00","3967500.00","28079381.00","30.22"
"114/03/26","102","3","2302","麗正","401563.00","1632453.00","2034016.00","371903.00","90820.00","462723.00","1600029.00","9.00","-19488.00","-9257.00","0.00","1571293.00","--","--","0.00","1571293.00","0.00","0.00","9.82"
"114/03/26","102","3","2303","聯電","88902767.00","210846168.00","299748935.00","52268518.00","36083571.00","88352089.00","126905388.00","45382843.00","31309726.00","5664198.00","-2365246.00","206896909.00","--","--","4499937.00","211396846.00","36421500.00","216078737.00","16.59"
"114/03/26","102","3","2305","全友","1063630.00","935284.00","1998914.00","821882.00","55345.00","877227.00","2056608.00","0.00","-901055.00","-16326.00","-49781.00","1089446.00","--","--","32241.00","1121687.00","0.00","2934365.00","5.37"
"114/03/26","102","3","2308","台達電","119367757.00","67572229.00","186939986.00","56267836.00","31407382.00","87675218.00","24303894.00","25387502.00","38330276.00","-2499478.00","--","85522194.00","--","--","13742574.00","99264768.00","0.00","0.00","35.19"
"114/03/26","102","3","2312","金寶","15981122.00","22422538.00","38403660.00","13964112.00","10933331.00","24897443.00","14582332.00","681229.00","-2079663.00","1663193.00","-1763787.00","13083304.00","--","--","422913.00","13506217.00","0.00","144082408.00","9.96"
"114/03/26","102","3","2313","華通","21650953.00","18199352.00","39850305.00","11888783.00","11827151.00","23715934.00","11918206.00","1016898.00","2093923.00","1105344.00","--","16134371.00","--","--","0.00","16134371.00","0.00","0.00","13.54"
"114/03/26","102","3","2314","台揚","4325721.00","2408890.00","6734611.00","3473101.00","485831.00","3958932.00","3352858.00","1215957.00","-1770198.00","-24857.00","--","2773760.00","--","--","1919.00","2775679.00","0.00","0.00","8.27"
"114/03/26","102","3","2316","楠梓電","4678566.00","6397165.00","11075731.00","3056561.00","2071578.00","5128139.00","3190530.00","265950.00","2553088.00","36949.00","-98925.00","5947592.00","--","--","--","5947592.00","133750.00","1896964.00","18.75"
"114/03/26","102","3","2317","鴻海","1521989273.00","494446954.00","2016436227.00","1123336996.00","140349493.00","1263686489.00","131287068.00","64739251.00","494265785.00","24583480.00","-18901.00","714856683.00","--","--","37893055.00","752749738.00","0.00","1433093.00","54.46"
"114/03/26","102","3","2321","東訊","2767606.00","697251.00","3464857.00","2201334.00","630022.00","2831356.00","6306652.00","--","-5704441.00","-269033.00","-13784.00","319394.00","--","--","314107.00","633501.00","0.00","2821000.00","0.51"
"114/03/26","102","3","2323","中環","13844023.00","30786831.00","44630854.00","9158349.00","3715261.00","12873610.00","27129098.00","4886760.00","-799633.00","-197246.00","-175379.00","30843600.00","--","--","913644.00","31757244.00","0.00","9241094.00","11.41"
"114/03/26","102","3","2324","仁寶","265708606.00","50349588.00","316058194.00","201387323.00","3960559.00","205347882.00","44127967.00","16233295.00","50649135.00","-6977840.00","-2007725.00","102024832.00","0.00","--","8685480.00","110710312.00","0.00","108533431.00","23.70"
"114/03/26","102","3","2327","國巨","25753902.00","24592976.00","50346878.00","21223736.00","389468.00","21613204.00","15437159.00","1331016.00","11911664.00","-53427.00","0.00","28626412.00","--","--","107262.00","28733674.00","0.00","0.00","18.54"
"114/03/26","102","3","2328","廣宇","11012913.00","8545429.00","19558342.00","6850441.00","1291593.00","8142034.00","5157674.00","1402318.00","2747439.00","731099.00","--","10038530.00","--","--","1377778.00","11416308.00","0.00","0.00","19.46"
"114/03/26","102","3","2329","華泰","4272244.00","10394182.00","14666426.00","7275637.00","2911810.00","10187447.00","8060158.00","--","-3838358.00","144122.00","--","4365922.00","--","--","113057.00","4478979.00","0.00","0.00","5.42"
"114/03/26","102","3","2330","台積電","338210837.00","839329378.00","1177540215.00","148284188.00","225081266.00","373365454.00","259283910.00","55841716.00","473974705.00","14776668.00","--","803876999.00","--","--","297762.00","804174761.00","0.00","0.00","31.00"
"114/03/26","102","3","2331","精英","23539918.00","11239229.00","34779147.00","19045331.00","49349.00","19094680.00","7335801.00","6461790.00","1913077.00","-273339.00","--","15437329.00","--","--","247138.00","15684467.00","0.00","0.00","21.04"
"114/03/26","102","3","2332","友訊","18494758.00","7174511.00","25669269.00","10127402.00","2359651.00","12487053.00","6475803.00","2135174.00","5841680.00","-705174.00","-796135.00","12951348.00","--","--","230868.00","13182216.00","0.00","38807000.00","21.27"
"114/03/26","102","3","2337","旺宏","26725909.00","29976832.00","56702741.00","12766964.00","13838967.00","26605931.00","35214623.00","343985.00","-5678042.00","317335.00","-159061.00","30038840.00","--","--","57970.00","30096810.00","0.00","3899382.00","8.54"
"114/03/26","102","3","2338","光罩","2217570.00","2200348.00","4417918.00","420186.00","53202.00","473388.00","2627136.00","328260.00","833031.00","-22856.00","-268249.00","3497322.00","--","--","447208.00","3944530.00","0.00","45496831.00","16.10"
"114/03/26","102","3","2340","台亞","6895616.00","5041862.00","11937478.00","2759057.00","2032036.00","4791093.00","5456621.00","622989.00","1107868.00","-17923.00","-26699.00","7142856.00","--","--","3529.00","7146385.00","0.00","1107276.00","13.12"
"114/03/26","102","3","2342","茂矽","1859487.00","3463633.00","5323120.00","2189781.00","189422.00","2379203.00","3722549.00","3.00","-1169293.00","297003.00","-3.00","2850259.00","--","--","93658.00","2943917.00","0.00","86.00","7.66"
"114/03/26","102","3","2344","華邦電","20757152.00","33070173.00","53827325.00","8773559.00","9125824.00","17899383.00","36919672.00","2129706.00","-4286472.00","213351.00","-106387.00","34869870.00","--","--","1058072.00","35927942.00","0.00","7518364.00","9.46"
"114/03/26","102","3","2345","智邦","9995044.00","2662962.00","12658006.00","5496403.00","297500.00","5793903.00","5292009.00","586971.00","1003983.00","21726.00","-50999.00","6853690.00","--","--","10413.00","6864103.00","0.00","2209867.00","13.01"
"114/03/26","102","3","2347","聯強","98550684.00","21827914.00","120378598.00","77953363.00","432495.00","78385858.00","15875699.00","14172667.00","13048082.00","-1737845.00","--","41358603.00","--","--","634137.00","41992740.00","0.00","0.00","26.05"
"114/03/26","102","3","2348","海悅","1318756.00","53446.00","1372202.00","696127.00","147500.00","843627.00","856000.00","0.00","-354385.00","0.00","--","501615.00","--","--","26960.00","528575.00","0.00","0.00","5.86"
"114/03/26","102","3","2349","錸德","11615575.00","29233039.00","40848614.00","9182865.00","4899666.00","14082531.00","26154274.00","1818845.00","-2964941.00","-831168.00","-2597373.00","21579637.00","--","--","5186446.00","26766083.00","0.00","45457903.00","8.40"
"114/03/26","102","3","2351","順德","4968024.00","4941016.00","9909040.00","3023032.00","2649583.00","5672615.00","1802253.00","428416.00","1795416.00","-9835.00","--","4016250.00","--","--","220175.00","4236425.00","0.00","0.00","22.28"
"114/03/26","102","3","2352","佳世達","45607508.00","42835941.00","88443449.00","49390288.00","16990692.00","66380980.00","19667820.00","0.00","-1109762.00","930610.00","-213.00","19488455.00","0.00","--","2574014.00","22062469.00","0.00","51299.00","9.91"
"114/03/26","102","3","2353","宏��","148412344.00","45458045.00","193870389.00","107957449.00","23042583.00","131000032.00","28347268.00","43707727.00","-909054.00","-2223700.00","-6054286.00","62867955.00","--","--","2402.00","62870357.00","0.00","112365290.00","23.09"
"114/03/26","102","3","2354","鴻準","69989241.00","24718483.00","94707724.00","27860717.00","666740.00","28527457.00","13064902.00","6758655.00","43718522.00","2528467.00","--","66070546.00","--","--","109721.00","66180267.00","0.00","0.00","50.57"
"114/03/26","102","3","2355","敬鵬","13437039.00","7537704.00","20974743.00","7161449.00","473630.00","7635079.00","3974954.00","1568318.00","6837280.00","304414.00","--","12684966.00","--","--","654698.00","13339664.00","0.00","0.00","31.91"
"114/03/26","102","3","2356","英業達","157797634.00","46241567.00","204039201.00","128944130.00","15535554.00","144479684.00","35874751.00","2894555.00","12635723.00","1313806.00","0.00","52718835.00","--","--","6840682.00","59559517.00","0.00","0.00","14.70"
"114/03/26","102","3","2357","華碩","214377757.00","54219088.00","268596845.00","133432673.00","6048668.00","139481341.00","7527603.00","4513237.00","113157429.00","4685249.00","-2525987.00","127357531.00","--","--","1757973.00","129115504.00","0.00","10000000.00","171.47"
"114/03/26","102","3","2359","所羅門","3493943.00","1969933.00","5463876.00","1013486.00","28097.00","1041583.00","1824160.00","75656.00","2102062.00","39476.00","-6106.00","4035248.00","--","--","387045.00","4422293.00","0.00","106843.00","22.13"
"114/03/26","102","3","2360","致茂","7116048.00","5673455.00","12789503.00","3463996.00","993421.00","4457417.00","3767599.00","951252.00","3130743.00","362141.00","-35900.00","8175835.00","--","--","156251.00","8332086.00","0.00","1925579.00","21.81"
"114/03/26","102","3","2362","藍天","8067343.00","41842709.00","49910052.00","15388994.00","22199877.00","37588871.00","7009670.00","1537425.00","4216321.00","753446.00","-1195681.00","12321181.00","--","--","--","12321181.00","0.00","44851265.00","18.78"
"114/03/26","102","3","2363","矽統","1675566.00","6024399.00","7699965.00","186004.00","0.00","186004.00","6135350.00","119608.00","-429515.00","1688518.00","0.00","7513961.00","--","--","0.00","7513961.00","0.00","4.00","12.25"
"114/03/26","102","3","2364","倫飛","789998.00","936869.00","1726867.00","755017.00","5730.00","760747.00","1901615.00","3397.00","-537417.00","7430.00","-409026.00","965999.00","--","--","121.00","966120.00","0.00","6087783.00","5.25"
"114/03/26","102","3","2365","昆盈","5388064.00","1747717.00","7135781.00","2520755.00","191711.00","2712466.00","2946001.00","603003.00","1129678.00","-221350.00","-122424.00","4334908.00","--","--","88407.00","4423315.00","0.00","6800000.00","15.06"
"114/03/26","102","3","2367","燿華","6428996.00","12204561.00","18633557.00","5349593.00","3793276.00","9142869.00","5691184.00","3363622.00","91689.00","273749.00","-36908.00","9383336.00","--","--","107352.00","9490688.00","0.00","2800000.00","16.57"
"114/03/26","102","3","2368","金像電","11089705.00","10646693.00","21736398.00","11732744.00","3571648.00","15304392.00","5649129.00","1417888.00","-467196.00","-46585.00","-121230.00","6432006.00","--","--","--","6432006.00","0.00","9651750.00","11.58"
"114/03/26","102","3","2369","菱生","3625665.00","5076261.00","8701926.00","1730785.00","549743.00","2280528.00","3801023.00","1612132.00","1028647.00","-19429.00","-176415.00","6245958.00","--","--","175440.00","6421398.00","0.00","5658911.00","16.68"
"114/03/26","102","3","2371","大同","78342559.00","125742931.00","204085490.00","103095684.00","39459979.00","142555663.00","23395367.00","856302.00","9845205.00","-649314.00","-808659.00","32638901.00","--","--","28890926.00","61529827.00","0.00","70931341.00","14.39"
"114/03/26","102","3","2373","震旦行","6530892.00","5642105.00","12172997.00","3959170.00","1323010.00","5282180.00","3374322.00","1595318.00","2574427.00","403929.00","-1689473.00","6258523.00","--","--","632294.00","6890817.00","0.00","35751997.00","20.75"
"114/03/26","102","3","2374","佳能","9685137.00","6239457.00","15924594.00","6093808.00","257236.00","6351044.00","4490514.00","1428757.00","4026751.00","-368767.00","--","9577255.00","--","--","-3705.00","9573550.00","64000.00","0.00","21.33"
"114/03/26","102","3","2375","凱美","2993041.00","380293.00","3373334.00","1611752.00","5174.00","1616926.00","1357363.00","--","412124.00","-13079.00","--","1756408.00","--","--","--","1756408.00","0.00","0.00","12.94"
"114/03/26","102","3","2376","技嘉","27747331.00","7712624.00","35459955.00","13813998.00","427387.00","14241385.00","6263234.00","4586893.00","10307815.00","51437.00","0.00","21209379.00","--","--","9191.00","21218570.00","0.00","0.00","33.86"
"114/03/26","102","3","2377","微星","33635366.00","6224764.00","39860130.00","17348016.00","236538.00","17584554.00","8448562.00","2920142.00","10855885.00","50987.00","0.00","22275576.00","--","--","0.00","22275576.00","0.00","0.00","26.37"
"114/03/26","102","3","2379","瑞昱","27127404.00","6627707.00","33755111.00","14170213.00","926220.00","15096433.00","5049513.00","4408868.00","9482787.00","-292464.00","--","18648704.00","--","--","9974.00","18658678.00","0.00","0.00","36.93"
"114/03/26","102","3","2380","虹光","2660829.00","1794380.00","4455209.00","741664.00","191750.00","933414.00","2202106.00","767061.00","474980.00","118843.00","-41195.00","3521795.00","--","--","0.00","3521795.00","0.00","3625078.00","16.26"
"114/03/26","102","3","2382","廣達","487827264.00","60937669.00","548764933.00","389019121.00","34111353.00","423130474.00","38553444.00","13876838.00","73344481.00","-7439682.00","-333094.00","118001987.00","--","--","7632472.00","125634459.00","0.00","8108885.00","30.67"
"114/03/26","102","3","2383","台光電","9401247.00","5297250.00","14698497.00","6915477.00","1168231.00","8083708.00","3115708.00","372192.00","2821194.00","289281.00","--","6598375.00","--","--","16414.00","6614789.00","0.00","0.00","21.18"
"114/03/26","102","3","2385","群光","35016576.00","14517487.00","49534063.00","26600317.00","1387795.00","27988112.00","6867216.00","2661042.00","10086092.00","-254377.00","-311277.00","19048696.00","--","--","2497255.00","21545951.00","0.00","36443007.00","29.29"
"114/03/26","102","3","2387","精元","9059631.00","4811289.00","13870920.00","4917048.00","1220923.00","6137971.00","3697803.00","59642.00","3441492.00","-28339.00","-289455.00","6881143.00","--","--","851806.00","7732949.00","0.00","16794000.00","19.49"
"114/03/26","102","3","2388","威盛","4589204.00","5375151.00","9964355.00","3325303.00","3164144.00","6489447.00","4933034.00","0.00","-1706259.00","-26913.00","--","3199862.00","--","--","275046.00","3474908.00","0.00","0.00","6.49"
"114/03/26","102","3","2390","云辰","1063275.00","2303210.00","3366485.00","709499.00","159129.00","868628.00","2153033.00","230054.00","176887.00","-76242.00","--","2483732.00","--","--","14125.00","2497857.00","0.00","0.00","11.54"
"114/03/26","102","3","2392","正崴","33707838.00","31204867.00","64912705.00","31394613.00","6986687.00","38381300.00","4950347.00","8820197.00","7935735.00","1833907.00","--","23540186.00","--","--","2991219.00","26531405.00","0.00","0.00","47.55"
"114/03/26","102","3","2393","億光","16940521.00","15057384.00","31997905.00","11873566.00","4528276.00","16401842.00","4233973.00","7569755.00","3376514.00","-553096.00","--","14627146.00","--","--","968917.00","15596063.00","0.00","0.00","34.55"
"114/03/26","102","3","2395","研華","13852273.00","11358406.00","25210679.00","6452959.00","750747.00","7203706.00","5669249.00","4871114.00","7531269.00","-228255.00","0.00","17843377.00","0.00","--","163596.00","18006973.00","0.00","0.00","31.47"
"114/03/26","102","3","2397","友通","2884979.00","395721.00","3280700.00","394987.00","94358.00","489345.00","1148399.00","789318.00","894433.00","-40797.00","--","2791353.00","--","--","2.00","2791355.00","0.00","0.00","24.31"
"114/03/26","102","3","2399","映泰","3168459.00","626122.00","3794581.00","1159473.00","85282.00","1244755.00","1781000.00","91712.00","705184.00","-28070.00","--","2549826.00","--","--","--","2549826.00","0.00","0.00","14.32"
"114/03/26","102","3","2401","凌陽","8388728.00","5926604.00","14315332.00","2443724.00","1551449.00","3995173.00","5969099.00","954158.00","1797908.00","156801.00","-155236.00","8722730.00","--","--","1597429.00","10320159.00","0.00","8474996.00","14.82"
"114/03/26","102","3","2402","毅嘉","5848800.00","4728050.00","10576850.00","4182395.00","7137.00","4189532.00","3320431.00","2080183.00","715656.00","271048.00","0.00","6387318.00","--","--","--","6387318.00","0.00","0.00","19.24"
